view,domain,frm,to,code,name,p_from,p_to,diff,lo,hi,sig
interpretable,医疗,search_top1000,assistant_top1k,U02,裸实体,0.04408817635270541,0.24080664294187426,0.19671846658916886,0.16546296720957676,0.2286986264433457,True
interpretable,医疗,search_top1000,assistant_top1k,U03,事实与数值,0.033066132264529056,0.05338078291814947,0.02031465065362041,0.0017480126552704006,0.04001700413967542,True
interpretable,医疗,search_top1000,assistant_top1k,U04,解释与介绍,0.7855711422845691,0.4092526690391459,-0.3763184732454232,-0.41709125820029747,-0.3335588977058065,True
interpretable,医疗,search_top1000,assistant_top1k,U05,核实与动态,0.0070140280561122245,0.017793594306049824,0.0107795662499376,0.0006110964640075392,0.022696568008585237,True
interpretable,医疗,search_top1000,assistant_top1k,U06,办事与操作,0.04008016032064128,0.099644128113879,0.05956396779323772,0.03638973065384363,0.08401008796068435,True
interpretable,医疗,search_top1000,assistant_top1k,U07,个案判断与建议,0.05711422845691383,0.09252669039145907,0.03541246193454524,0.01139843273154616,0.060378965883133975,True
interpretable,医疗,search_top1000,assistant_top1k,U08,清单与推荐,0.012024048096192385,0.027283511269276393,0.015259463173084008,0.0025943438293395907,0.0295381854867204,True
interpretable,医疗,search_top1000,assistant_top1k,U09,获取现成内容,0.02004008016032064,0.02609727164887307,0.006057191488552431,-0.007805996592415668,0.020924998902431685,False
interpretable,医疗,search_top1000,assistant_top1k,U10,生成与编辑,0.0,0.01542111506524318,0.01542111506524318,0.007971290108667886,0.026204779287368432,True
interpretable,医疗,search_top1000,assistant_top1k,U11,会话与系统指令,0.0,0.002372479240806643,0.002372479240806643,-0.001830817264224822,0.00860897203098197,False
interpretable,医疗,search_top1000,assistant_top1k,U12,违规或灰色内容,0.0,0.0035587188612099642,0.0035587188612099642,-0.0009374499799973219,0.010410549956881085,False
interpretable,医疗,search_top1000,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-0.0038345383142404945,0.004536385553095171,False
interpretable,医疗,search_top10k,assistant_top1k,U01,导航直达,0.00300782033286545,0.011862396204033215,0.008854575871167765,0.0032980013311391075,0.01873091678327702,True
interpretable,医疗,search_top10k,assistant_top1k,U02,裸实体,0.12322037296972127,0.24080664294187426,0.11758626997215299,0.08916387189704539,0.14823991686627516,True
interpretable,医疗,search_top10k,assistant_top1k,U03,事实与数值,0.04742330058151193,0.05338078291814947,0.005957482336637537,-0.007987069462704872,0.0237151381464657,False
interpretable,医疗,search_top10k,assistant_top1k,U04,解释与介绍,0.6085823140164428,0.4092526690391459,-0.19932964497729688,-0.23339907662803372,-0.16444606215560403,True
interpretable,医疗,search_top10k,assistant_top1k,U05,核实与动态,0.025967515540405054,0.017793594306049824,-0.00817392123435523,-0.015899536685168466,0.0035576331247109388,False
interpretable,医疗,search_top10k,assistant_top1k,U06,办事与操作,0.05905353920192501,0.099644128113879,0.040590588911953995,0.021537294013486086,0.06310800033292696,True
interpretable,医疗,search_top10k,assistant_top1k,U07,个案判断与建议,0.08131140966512934,0.09252669039145907,0.011215280726329727,-0.007380455237534337,0.03328993456721886,False
interpretable,医疗,search_top10k,assistant_top1k,U08,清单与推荐,0.02275917385201524,0.027283511269276393,0.0045243374172611525,-0.005033280121207481,0.01812914876534675,False
interpretable,医疗,search_top10k,assistant_top1k,U09,获取现成内容,0.02807298977341087,0.02609727164887307,-0.001975718124537798,-0.01142070194309633,0.011478518418267216,False
interpretable,医疗,search_top10k,assistant_top1k,U10,生成与编辑,0.0,0.01542111506524318,0.01542111506524318,0.009022330578438504,0.026204779287368432,True
interpretable,医疗,search_top10k,assistant_top1k,U11,会话与系统指令,0.0,0.002372479240806643,0.002372479240806643,0.000608321500078846,0.00860897203098197,True
interpretable,医疗,search_top10k,assistant_top1k,U12,违规或灰色内容,0.00060156406657309,0.0035587188612099642,0.002957154794636874,0.0005042992616163706,0.009816729079020994,True
interpretable,医疗,search_top10k,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-0.00038501312748841394,0.004536385553095171,False
interpretable,医疗,assistant_top1k,assistant_random1k,U01,导航直达,0.011862396204033215,0.001128668171557562,-0.010733728032475652,-0.02061278636344597,-0.0032068103568007643,True
interpretable,医疗,assistant_top1k,assistant_random1k,U02,裸实体,0.24080664294187426,0.02144469525959368,-0.21936194768228057,-0.250325908506515,-0.18930034364396867,True
interpretable,医疗,assistant_top1k,assistant_random1k,U03,事实与数值,0.05338078291814947,0.0981941309255079,0.04481334800735843,0.019922623806380466,0.06995206429385334,True
interpretable,医疗,assistant_top1k,assistant_random1k,U04,解释与介绍,0.4092526690391459,0.25395033860045146,-0.15530233043869446,-0.19870430906191103,-0.11113450615354613,True
interpretable,医疗,assistant_top1k,assistant_random1k,U05,核实与动态,0.017793594306049824,0.10609480812641084,0.08830121382036102,0.06650392152390439,0.11138845220292129,True
interpretable,医疗,assistant_top1k,assistant_random1k,U06,办事与操作,0.099644128113879,0.05756207674943566,-0.04208205136444334,-0.06796130610487854,-0.01677555352729833,True
interpretable,医疗,assistant_top1k,assistant_random1k,U07,个案判断与建议,0.09252669039145907,0.3792325056433409,0.2867058152518818,0.24870802073910575,0.32365683963740965,True
interpretable,医疗,assistant_top1k,assistant_random1k,U08,清单与推荐,0.027283511269276393,0.050790067720090294,0.0235065564508139,0.005156276014206776,0.04231491045182565,True
interpretable,医疗,assistant_top1k,assistant_random1k,U09,获取现成内容,0.02609727164887307,0.010158013544018058,-0.01593925810485501,-0.02989316779351763,-0.0033267365851508603,True
interpretable,医疗,assistant_top1k,assistant_random1k,U10,生成与编辑,0.01542111506524318,0.011286681715575621,-0.004134433349667559,-0.0160824445822881,0.0072008158192122685,False
interpretable,医疗,assistant_top1k,assistant_random1k,U11,会话与系统指令,0.002372479240806643,0.009029345372460496,0.006656866131653853,-0.001002820366816014,0.015512175625428466,False
interpretable,医疗,assistant_top1k,assistant_random1k,U12,违规或灰色内容,0.0035587188612099642,0.001128668171557562,-0.0024300506896524025,-0.009344628647301654,0.0033089644867377007,False
interpretable,医疗,assistant_top1k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-0.004536385553095171,0.004317172854134938,False
interpretable,医疗,search_top10k,assistant_random1k,U01,导航直达,0.00300782033286545,0.001128668171557562,-0.001879152161307888,-0.0034632212636142926,0.003434468102115466,False
interpretable,医疗,search_top10k,assistant_random1k,U02,裸实体,0.12322037296972127,0.02144469525959368,-0.10177567771012759,-0.11189478788876091,-0.0883912496757104,True
interpretable,医疗,search_top10k,assistant_random1k,U03,事实与数值,0.04742330058151193,0.0981941309255079,0.05077083034399597,0.032355600727149825,0.07250585742243969,True
interpretable,医疗,search_top10k,assistant_random1k,U04,解释与介绍,0.6085823140164428,0.25395033860045146,-0.35463197541599134,-0.3837919179982248,-0.3234309276363667,True
interpretable,医疗,search_top10k,assistant_random1k,U05,核实与动态,0.025967515540405054,0.10609480812641084,0.08012729258600579,0.061230143265898054,0.10232965981763956,True
interpretable,医疗,search_top10k,assistant_random1k,U06,办事与操作,0.05905353920192501,0.05756207674943566,-0.0014914624524893436,-0.015830386532270493,0.016405283655119018,False
interpretable,医疗,search_top10k,assistant_random1k,U07,个案判断与建议,0.08131140966512934,0.3792325056433409,0.29792109597821154,0.26607510965417513,0.33074184561030806,True
interpretable,医疗,search_top10k,assistant_random1k,U08,清单与推荐,0.02275917385201524,0.050790067720090294,0.028030893868075054,0.015034615519920354,0.04475415544688552,True
interpretable,医疗,search_top10k,assistant_random1k,U09,获取现成内容,0.02807298977341087,0.010158013544018058,-0.01791497622939281,-0.02381728582038635,-0.008375053608611264,True
interpretable,医疗,search_top10k,assistant_random1k,U10,生成与编辑,0.0,0.011286681715575621,0.011286681715575621,0.006127632048474047,0.020651064552706804,True
interpretable,医疗,search_top10k,assistant_random1k,U11,会话与系统指令,0.0,0.009029345372460496,0.009029345372460496,0.004565581261167076,0.017715684578633796,True
interpretable,医疗,search_top10k,assistant_random1k,U12,违规或灰色内容,0.00060156406657309,0.001128668171557562,0.000527104104984472,-0.0006427031737617127,0.005774066562344846,False
interpretable,医疗,search_top10k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-0.00038501312748841394,0.004317172854134938,False
interpretable,教育,search_top1000,assistant_top1k,U01,导航直达,0.09746192893401015,0.06772908366533864,-0.02973284526867151,-0.057307245230648056,0.0008460098592530628,False
interpretable,教育,search_top1000,assistant_top1k,U02,裸实体,0.7705583756345178,0.2689243027888446,-0.5016340728456732,-0.5463266364986767,-0.452856779940398,True
interpretable,教育,search_top1000,assistant_top1k,U03,事实与数值,0.05583756345177665,0.049800796812749,-0.006036766639027649,-0.028654221426213763,0.0199535759297622,False
interpretable,教育,search_top1000,assistant_top1k,U04,解释与介绍,0.023350253807106598,0.027888446215139442,0.0045381924080328435,-0.011478248251002344,0.02447776358339868,False
interpretable,教育,search_top1000,assistant_top1k,U05,核实与动态,0.0010152284263959391,0.00398406374501992,0.002968835318623981,-0.0025601643979899407,0.013427092695779201,False
interpretable,教育,search_top1000,assistant_top1k,U06,办事与操作,0.003045685279187817,0.0199203187250996,0.016874633445911783,0.006074843395850663,0.03335431376086216,True
interpretable,教育,search_top1000,assistant_top1k,U07,个案判断与建议,0.0,0.00597609561752988,0.00597609561752988,0.00044168566484937936,0.01742147947190116,True
interpretable,教育,search_top1000,assistant_top1k,U08,清单与推荐,0.013197969543147208,0.13545816733067728,0.12226019778753007,0.09354671340051238,0.15543338336688722,True
interpretable,教育,search_top1000,assistant_top1k,U09,获取现成内容,0.030456852791878174,0.099601593625498,0.06914474083361982,0.04267215283627274,0.09982207919151398,True
interpretable,教育,search_top1000,assistant_top1k,U10,生成与编辑,0.0040609137055837565,0.099601593625498,0.09554067991991425,0.07145947268987422,0.12496034335280341,True
interpretable,教育,search_top1000,assistant_top1k,U11,会话与系统指令,0.0,0.22111553784860558,0.22111553784860558,0.18678548545064488,0.25946102298576124,True
interpretable,教育,search_top1000,assistant_top1k,U12,违规或灰色内容,0.0010152284263959391,0.0,-0.0010152284263959391,-0.005728287833259682,0.006625118507121746,False
interpretable,教育,search_top1000,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-0.003884949824117432,0.007594472261672428,False
interpretable,教育,search_top10k,assistant_top1k,U01,导航直达,0.08408376963350786,0.06772908366533864,-0.01635468596816922,-0.03606723499189461,0.0096381738333128,False
interpretable,教育,search_top10k,assistant_top1k,U02,裸实体,0.4907853403141361,0.2689243027888446,-0.22186103752529152,-0.26012417298690393,-0.18020241892725558,True
interpretable,教育,search_top10k,assistant_top1k,U03,事实与数值,0.24649214659685864,0.049800796812749,-0.19669134978410963,-0.2147882996673084,-0.17245461818931138,True
interpretable,教育,search_top10k,assistant_top1k,U04,解释与介绍,0.06607329842931937,0.027888446215139442,-0.03818485221417993,-0.050520046547830544,-0.01919027092602707,True
interpretable,教育,search_top10k,assistant_top1k,U05,核实与动态,0.001256544502617801,0.00398406374501992,0.0027275192424021195,-0.00031189259124948104,0.013166161675544859,False
interpretable,教育,search_top10k,assistant_top1k,U06,办事与操作,0.007643979057591623,0.0199203187250996,0.012276339667507978,0.0030029696627945253,0.02870725253094216,True
interpretable,教育,search_top10k,assistant_top1k,U07,个案判断与建议,0.0011518324607329843,0.00597609561752988,0.004824263156796896,0.0007789661431085717,0.01628093890420679,True
interpretable,教育,search_top10k,assistant_top1k,U08,清单与推荐,0.041884816753926704,0.13545816733067728,0.09357335057675058,0.06606770532697026,0.1265168250547288,True
interpretable,教育,search_top10k,assistant_top1k,U09,获取现成内容,0.04879581151832461,0.099601593625498,0.050805782107173396,0.027139712917143465,0.0804119185713953,True
interpretable,教育,search_top10k,assistant_top1k,U10,生成与编辑,0.009319371727748691,0.099601593625498,0.09028222189774932,0.06695114433106797,0.11964868301957787,True
interpretable,教育,search_top10k,assistant_top1k,U11,会话与系统指令,0.0013612565445026178,0.22111553784860558,0.21975428130410296,0.18563106534333412,0.25810393662282294,True
interpretable,教育,search_top10k,assistant_top1k,U12,违规或灰色内容,0.0011518324607329843,0.0,-0.0011518324607329843,-0.002061540952798855,0.006459646800271357,False
interpretable,教育,search_top10k,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-0.00040210003063061037,0.007594472261672428,False
interpretable,教育,assistant_top1k,assistant_random1k,U01,导航直达,0.06772908366533864,0.0011933174224343676,-0.06653576624290428,-0.09198047808574702,-0.04688032447108868,True
interpretable,教育,assistant_top1k,assistant_random1k,U02,裸实体,0.2689243027888446,0.031026252983293555,-0.23789804980555104,-0.2794962621009796,-0.19839089618402975,True
interpretable,教育,assistant_top1k,assistant_random1k,U03,事实与数值,0.049800796812749,0.162291169451074,0.112490372638325,0.07989118024911515,0.14336263459827042,True
interpretable,教育,assistant_top1k,assistant_random1k,U04,解释与介绍,0.027888446215139442,0.14558472553699284,0.11769627932185339,0.08882968027059317,0.1455467656862291,True
interpretable,教育,assistant_top1k,assistant_random1k,U05,核实与动态,0.00398406374501992,0.027446300715990454,0.023462236970970534,0.009631622466191305,0.0371722953537954,True
interpretable,教育,assistant_top1k,assistant_random1k,U06,办事与操作,0.0199203187250996,0.057279236276849645,0.03735891755175004,0.015954068457299728,0.05737631005492395,True
interpretable,教育,assistant_top1k,assistant_random1k,U07,个案判断与建议,0.00597609561752988,0.07279236276849642,0.06681626715096654,0.04738057077215304,0.08681578452683186,True
interpretable,教育,assistant_top1k,assistant_random1k,U08,清单与推荐,0.13545816733067728,0.09069212410501193,-0.04476604322566535,-0.081928508299145,-0.010197574917166628,True
interpretable,教育,assistant_top1k,assistant_random1k,U09,获取现成内容,0.099601593625498,0.09904534606205251,-0.0005562475634454944,-0.035184585283361804,0.031503658748329014,False
interpretable,教育,assistant_top1k,assistant_random1k,U10,生成与编辑,0.099601593625498,0.23747016706443913,0.13786857343894113,0.09762410594293497,0.17578834596550524,True
interpretable,教育,assistant_top1k,assistant_random1k,U11,会话与系统指令,0.22111553784860558,0.07398568019093078,-0.14712985765767478,-0.18861979039047955,-0.10772399102918279,True
interpretable,教育,assistant_top1k,assistant_random1k,U12,违规或灰色内容,0.0,0.0011933174224343676,0.0011933174224343676,-0.006464462551648613,0.006728397149298314,False
interpretable,教育,assistant_top1k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-0.007594472261672428,0.004563328778240467,False
interpretable,教育,search_top10k,assistant_random1k,U01,导航直达,0.08408376963350786,0.0011933174224343676,-0.0828904522110735,-0.08870860402659347,-0.07515752956338764,True
interpretable,教育,search_top10k,assistant_random1k,U02,裸实体,0.4907853403141361,0.031026252983293555,-0.4597590873308426,-0.473757392525372,-0.44250424923942444,True
interpretable,教育,search_top10k,assistant_random1k,U03,事实与数值,0.24649214659685864,0.162291169451074,-0.08420097714578464,-0.10919491355530467,-0.05636205413031598,True
interpretable,教育,search_top10k,assistant_random1k,U04,解释与介绍,0.06607329842931937,0.14558472553699284,0.07951142710767346,0.05665899904916795,0.1054582885205409,True
interpretable,教育,search_top10k,assistant_random1k,U05,核实与动态,0.001256544502617801,0.027446300715990454,0.026189756213372654,0.01705242848886586,0.03960235449924419,True
interpretable,教育,search_top10k,assistant_random1k,U06,办事与操作,0.007643979057591623,0.057279236276849645,0.049635257219258024,0.03569073340211443,0.06755054925255363,True
interpretable,教育,search_top10k,assistant_random1k,U07,个案判断与建议,0.0011518324607329843,0.07279236276849642,0.07164053030776343,0.05590594891212223,0.09125436329589982,True
interpretable,教育,search_top10k,assistant_random1k,U08,清单与推荐,0.041884816753926704,0.09069212410501193,0.048807307351085225,0.03069143133668457,0.07050585902398873,True
interpretable,教育,search_top10k,assistant_random1k,U09,获取现成内容,0.04879581151832461,0.09904534606205251,0.0502495345437279,0.03127436939796477,0.0727264826732007,True
interpretable,教育,search_top10k,assistant_random1k,U10,生成与编辑,0.009319371727748691,0.23747016706443913,0.22815079533669044,0.20049562163235948,0.25816996380357765,True
interpretable,教育,search_top10k,assistant_random1k,U11,会话与系统指令,0.0013612565445026178,0.07398568019093078,0.07262442364642817,0.05675078220020374,0.09236480091973485,True
interpretable,教育,search_top10k,assistant_random1k,U12,违规或灰色内容,0.0011518324607329843,0.0011933174224343676,4.1484961701383294e-05,-0.0012976023165188091,0.005599876382798634,False
interpretable,教育,search_top10k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-0.00040210003063061037,0.004563328778240467,False
interpretable,影视,search_top1000,assistant_top1k,U01,导航直达,0.14184397163120568,0.04468599033816425,-0.09715798129304143,-0.12328331523419311,-0.07106133620788442,True
interpretable,影视,search_top1000,assistant_top1k,U02,裸实体,0.3698074974670719,0.3357487922705314,-0.03405870519654053,-0.07784025691846416,0.010140007286472713,False
interpretable,影视,search_top1000,assistant_top1k,U03,事实与数值,0.022289766970618033,0.013285024154589372,-0.009004742816028661,-0.02166661251603524,0.0037886318464131763,False
interpretable,影视,search_top1000,assistant_top1k,U04,解释与介绍,0.008105369807497468,0.08695652173913043,0.07885115193163296,0.0598386894103972,0.10037540068016833,True
interpretable,影视,search_top1000,assistant_top1k,U05,核实与动态,0.0,0.020531400966183576,0.020531400966183576,0.011933771242887642,0.03263375630969917,True
interpretable,影视,search_top1000,assistant_top1k,U06,办事与操作,0.0010131712259371835,0.0012077294685990338,0.0001945582426618503,-0.00461298622414779,0.005857889918345186,False
interpretable,影视,search_top1000,assistant_top1k,U07,个案判断与建议,0.0,0.0,0.0,-0.0038771081068861056,0.004618186924049001,False
interpretable,影视,search_top1000,assistant_top1k,U08,清单与推荐,0.0486322188449848,0.12198067632850242,0.07334845748351762,0.047743722703521646,0.10012217841826458,True
interpretable,影视,search_top1000,assistant_top1k,U09,获取现成内容,0.3768996960486322,0.30434782608695654,-0.07255186996167567,-0.11571033142117848,-0.028755747931821833,True
interpretable,影视,search_top1000,assistant_top1k,U10,生成与编辑,0.0,0.043478260869565216,0.043478260869565216,0.030953326614782752,0.05960461068588689,True
interpretable,影视,search_top1000,assistant_top1k,U11,会话与系统指令,0.0,0.01570048309178744,0.01570048309178744,0.008129848056011552,0.02667615766183096,True
interpretable,影视,search_top1000,assistant_top1k,U12,违规或灰色内容,0.031408308004052685,0.012077294685990338,-0.01933101331806235,-0.033290118432918875,-0.005738496100478243,True
interpretable,影视,search_top1000,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-0.0038771081068861056,0.004618186924049001,False
interpretable,影视,search_top10k,assistant_top1k,U01,导航直达,0.08279286582894203,0.04468599033816425,-0.038106875490777785,-0.051435509083251285,-0.02097404041098136,True
interpretable,影视,search_top10k,assistant_top1k,U02,裸实体,0.39623023915687067,0.3357487922705314,-0.060481446886339274,-0.0932882080768283,-0.026245097192352587,True
interpretable,影视,search_top10k,assistant_top1k,U03,事实与数值,0.019659505472233482,0.013285024154589372,-0.00637448131764411,-0.012918990961769256,0.004283562134356107,False
interpretable,影视,search_top10k,assistant_top1k,U04,解释与介绍,0.013680583704904742,0.08695652173913043,0.07327593803422569,0.055762566016858334,0.09453162001960605,True
interpretable,影视,search_top10k,assistant_top1k,U05,核实与动态,0.00131738954195379,0.020531400966183576,0.019214011424229786,0.011483402296007705,0.03132873642638063,True
interpretable,影视,search_top10k,assistant_top1k,U06,办事与操作,0.0009120389136603161,0.0012077294685990338,0.00029569055493871763,-0.0009936433890238008,0.005913875355838526,False
interpretable,影视,search_top10k,assistant_top1k,U07,个案判断与建议,0.0,0.0,0.0,-0.00038914724887806134,0.004618186924049001,False
interpretable,影视,search_top10k,assistant_top1k,U08,清单与推荐,0.046513984596676126,0.12198067632850242,0.0754666917318263,0.054452216453149696,0.0998481057734374,True
interpretable,影视,search_top10k,assistant_top1k,U09,获取现成内容,0.4016011349817592,0.30434782608695654,-0.09725330889480266,-0.12914575653458477,-0.06365705314407763,True
interpretable,影视,search_top10k,assistant_top1k,U10,生成与编辑,0.00020267531414673692,0.043478260869565216,0.04327558555541848,0.03135378216137674,0.05940260620385562,True
interpretable,影视,search_top10k,assistant_top1k,U11,会话与系统指令,0.00040535062829347385,0.01570048309178744,0.015295132463493967,0.008761547528629999,0.02627360194536756,True
interpretable,影视,search_top10k,assistant_top1k,U12,违规或灰色内容,0.036684231860559385,0.012077294685990338,-0.02460693717456905,-0.031348737364760584,-0.013991153011704205,True
interpretable,影视,search_top10k,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-0.00038914724887806134,0.004618186924049001,False
interpretable,影视,assistant_top1k,assistant_random1k,U01,导航直达,0.04468599033816425,0.009950248756218905,-0.03473574158194534,-0.05175647280464829,-0.019318573964403667,True
interpretable,影视,assistant_top1k,assistant_random1k,U02,裸实体,0.3357487922705314,0.09701492537313433,-0.23873386689739706,-0.2764852538612861,-0.20019937600638935,True
interpretable,影视,assistant_top1k,assistant_random1k,U03,事实与数值,0.013285024154589372,0.09328358208955224,0.07999855793496287,0.05905070171892918,0.10284309639662378,True
interpretable,影视,assistant_top1k,assistant_random1k,U04,解释与介绍,0.08695652173913043,0.1791044776119403,0.09214795587280986,0.05943188410676922,0.12509005814721635,True
interpretable,影视,assistant_top1k,assistant_random1k,U05,核实与动态,0.020531400966183576,0.053482587064676616,0.03295118609849304,0.014793305632261243,0.05231963242219091,True
interpretable,影视,assistant_top1k,assistant_random1k,U06,办事与操作,0.0012077294685990338,0.026119402985074626,0.024911673516475594,0.014333475327676617,0.03842863077076231,True
interpretable,影视,assistant_top1k,assistant_random1k,U07,个案判断与建议,0.0,0.03855721393034826,0.03855721393034826,0.026384177193173354,0.054208892794123935,True
interpretable,影视,assistant_top1k,assistant_random1k,U08,清单与推荐,0.12198067632850242,0.15049751243781095,0.028516836109308538,-0.0047989936030675626,0.06196018671870896,False
interpretable,影视,assistant_top1k,assistant_random1k,U09,获取现成内容,0.30434782608695654,0.21766169154228857,-0.08668613454466798,-0.12879083770202368,-0.04410984358057306,True
interpretable,影视,assistant_top1k,assistant_random1k,U10,生成与编辑,0.043478260869565216,0.0845771144278607,0.041098853558295484,0.017438081257991626,0.06547178925510068,True
interpretable,影视,assistant_top1k,assistant_random1k,U11,会话与系统指令,0.01570048309178744,0.03731343283582089,0.021612949744033452,0.006035925424010911,0.038379185554077266,True
interpretable,影视,assistant_top1k,assistant_random1k,U12,违规或灰色内容,0.012077294685990338,0.012437810945273632,0.00036051625928329445,-0.011143578432048927,0.012043551911322206,False
interpretable,影视,assistant_top1k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-0.004618186924049001,0.004755387689863953,False
interpretable,影视,search_top10k,assistant_random1k,U01,导航直达,0.08279286582894203,0.009950248756218905,-0.07284261707272313,-0.08028432244916829,-0.061922712799755225,True
interpretable,影视,search_top10k,assistant_random1k,U02,裸实体,0.39623023915687067,0.09701492537313433,-0.29921531378373634,-0.32017334141706105,-0.2748263254207428,True
interpretable,影视,search_top10k,assistant_random1k,U03,事实与数值,0.019659505472233482,0.09328358208955224,0.07362407661731876,0.0551752655978191,0.09585428510159918,True
interpretable,影视,search_top10k,assistant_random1k,U04,解释与介绍,0.013680583704904742,0.1791044776119403,0.16542389390703555,0.1403403842667716,0.19351497832139855,True
interpretable,影视,search_top10k,assistant_random1k,U05,核实与动态,0.00131738954195379,0.053482587064676616,0.05216519752272283,0.03859623786944901,0.06995702149961075,True
interpretable,影视,search_top10k,assistant_random1k,U06,办事与操作,0.0009120389136603161,0.026119402985074626,0.02520736407141431,0.01619657345347905,0.03869461073227813,True
interpretable,影视,search_top10k,assistant_random1k,U07,个案判断与建议,0.0,0.03855721393034826,0.03855721393034826,0.027287493058895315,0.054208892794123935,True
interpretable,影视,search_top10k,assistant_random1k,U08,清单与推荐,0.046513984596676126,0.15049751243781095,0.10398352784113482,0.0805286045194148,0.1306573314322496,True
interpretable,影视,search_top10k,assistant_random1k,U09,获取现成内容,0.4016011349817592,0.21766169154228857,-0.18393944343947063,-0.2127689666337787,-0.15259209720548678,True
interpretable,影视,search_top10k,assistant_random1k,U10,生成与编辑,0.00020267531414673692,0.0845771144278607,0.08437443911371396,0.06705218831306764,0.10563989514604957,True
interpretable,影视,search_top10k,assistant_random1k,U11,会话与系统指令,0.00040535062829347385,0.03731343283582089,0.03690808220752742,0.025836341652053785,0.05236400261242372,True
interpretable,影视,search_top10k,assistant_random1k,U12,违规或灰色内容,0.036684231860559385,0.012437810945273632,-0.024246420915285755,-0.031122692445472538,-0.013352604268921781,True
interpretable,影视,search_top10k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-0.00038914724887806134,0.004755387689863953,False
interpretable,人物,search_top1000,assistant_top1k,U01,导航直达,0.025252525252525252,0.0012468827930174563,-0.024005642459507797,-0.03581088340758197,-0.014061526141174178,True
interpretable,人物,search_top1000,assistant_top1k,U02,裸实体,0.5464646464646464,0.64214463840399,0.09567999193934362,0.04998303117246907,0.14063238081909096,True
interpretable,人物,search_top1000,assistant_top1k,U03,事实与数值,0.03838383838383838,0.05361596009975062,0.01523212171591224,-0.004165852570275047,0.035816154048127394,False
interpretable,人物,search_top1000,assistant_top1k,U04,解释与介绍,0.3484848484848485,0.1084788029925187,-0.2400060454923298,-0.27606931931225714,-0.20269578952907197,True
interpretable,人物,search_top1000,assistant_top1k,U05,核实与动态,0.00202020202020202,0.12219451371571072,0.1201743116955087,0.0986249278894471,0.14470374134000058,True
interpretable,人物,search_top1000,assistant_top1k,U06,办事与操作,0.0,0.0,0.0,-0.0038654047083559384,0.0047671899787749845,False
interpretable,人物,search_top1000,assistant_top1k,U07,个案判断与建议,0.0,0.0012468827930174563,0.0012468827930174563,-0.0027525630795335065,0.007028933624169316,False
interpretable,人物,search_top1000,assistant_top1k,U08,清单与推荐,0.023232323232323233,0.02493765586034913,0.0017053326280258956,-0.012648516328204322,0.017045985936335703,False
interpretable,人物,search_top1000,assistant_top1k,U09,获取现成内容,0.010101010101010102,0.02369077306733167,0.013589762966321568,0.0016641050509305436,0.02739453787632402,True
interpretable,人物,search_top1000,assistant_top1k,U10,生成与编辑,0.0,0.0,0.0,-0.0038654047083559384,0.0047671899787749845,False
interpretable,人物,search_top1000,assistant_top1k,U11,会话与系统指令,0.0,0.004987531172069825,0.004987531172069825,6.598604047378543e-05,0.01275351888867688,True
interpretable,人物,search_top1000,assistant_top1k,U12,违规或灰色内容,0.006060606060606061,0.017456359102244388,0.011395753041638326,0.0014051067462229876,0.023480242848662694,True
interpretable,人物,search_top1000,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-0.0038654047083559384,0.0047671899787749845,False
interpretable,人物,search_top10k,assistant_top1k,U01,导航直达,0.017701800525996358,0.0012468827930174563,-0.016454917732978903,-0.019430663820885433,-0.010187513795457997,True
interpretable,人物,search_top10k,assistant_top1k,U02,裸实体,0.5332793849888732,0.64214463840399,0.10886525341511688,0.07368449477482668,0.1427542282153947,True
interpretable,人物,search_top10k,assistant_top1k,U03,事实与数值,0.05310540157798908,0.05361596009975062,0.0005105585217615449,-0.013816647583712014,0.01883587981622132,False
interpretable,人物,search_top10k,assistant_top1k,U04,解释与介绍,0.34392069593364355,0.1084788029925187,-0.23544189294112483,-0.25726716755455936,-0.2102430486149776,True
interpretable,人物,search_top10k,assistant_top1k,U05,核实与动态,0.008800323690066761,0.12219451371571072,0.11339419002564395,0.0924112117103471,0.13793596276307166,True
interpretable,人物,search_top10k,assistant_top1k,U06,办事与操作,0.000606918875177018,0.0,-0.000606918875177018,-0.0013236239169727446,0.004171592260984308,False
interpretable,人物,search_top10k,assistant_top1k,U07,个案判断与建议,0.0,0.0012468827930174563,0.0012468827930174563,0.0001491129762676293,0.007028933624169316,True
interpretable,人物,search_top10k,assistant_top1k,U08,清单与推荐,0.02265830467327534,0.02493765586034913,0.0022793511870737894,-0.006999815217060152,0.015828888151302286,False
interpretable,人物,search_top10k,assistant_top1k,U09,获取现成内容,0.013149908962168723,0.02369077306733167,0.010540864105162947,0.0017232497623923052,0.023717488367014428,True
