surface,query,pv,u_ds,p_ds,s_query,s_rank,sim,via,加入具体的人(家人/年龄/我),加入数值/病程,要判断(严重吗/能…吗/需要…吗),要去处/费用,用药组合/时间/剂量,省略主语/给图,变短为裸词,方向反转:搜索要图→助手给图
assistant_top1k,石斛的功能主治,193.0,U04,0,石斛功效作用与主治,6391,0.9609265327453613,nn,False,False,False,False,False,False,False,False
assistant_top1k,石斛的功能主治,193.0,U04,0,石斛的功效与作用的功能,26,,entity:石斛,False,False,False,False,False,False,False,False
assistant_top1k,布洛芬缓释胶囊,192.0,U02,0,布洛芬缓释胶囊,5690,0.9999995231628418,nn,False,False,False,False,False,False,False,False
assistant_top1k,布洛芬缓释胶囊,192.0,U02,0,布洛芬缓释胶囊的功效与作用,19,,entity:布洛芬缓释胶囊,False,False,False,False,False,False,False,False
assistant_top1k,当归的功效,192.0,U04,0,当归的功效与作用,30,0.9780344367027283,nn,False,False,False,False,False,False,False,False
assistant_top1k,当归的功效,192.0,U04,0,当归的功效与作用,30,,entity:当归,False,False,False,False,False,False,False,False
assistant_top1k,鱼油有什么功效,192.0,U04,0,鱼油的功效与作用,6727,0.922048807144165,nn,False,False,False,False,False,False,False,False
assistant_top1k,鱼油有什么功效,192.0,U04,0,鱼油的功效与主治功能,229,,entity:鱼油,False,False,False,False,False,False,False,False
assistant_top1k,hpv疫苗有必要打吗,191.0,U07,0,hpv疫苗有必要打吗,1927,0.9999999403953552,nn,False,False,False,False,False,False,False,False
assistant_top1k,hpv疫苗有必要打吗,191.0,U07,0,hpv是什么东西,17,,entity:hpv,False,False,True,False,False,False,False,False
assistant_top1k,维生素b族,191.0,U02,0,维生素b,5118,0.8828986287117004,nn,False,False,False,False,False,False,False,False
assistant_top1k,维生素b族,191.0,U02,0,维生素b族的功效与作用有哪些,866,,entity:维生素b族,False,False,False,False,False,False,False,False
assistant_top1k,布洛芬,190.0,U02,0,布洛芬,803,0.9999995827674866,nn,False,False,False,False,False,False,False,False
assistant_top1k,布洛芬,190.0,U02,0,布洛芬的功效和作用,1272,,entity:布洛芬,False,False,False,False,False,False,True,False
assistant_top1k,奥美拉唑肠溶胶囊的作用与功效,189.0,U04,0,奥美拉唑肠溶胶囊的作用与功效,29,0.9999999403953552,nn,False,False,False,False,False,False,False,False
assistant_top1k,氯雷他定片,189.0,U02,0,氯雷他定片,3072,1.0000004768371582,nn,False,False,False,False,False,False,False,False
assistant_top1k,氯雷他定片,189.0,U02,0,氯雷他定片的作用和功效,70,,entity:氯雷他定片,False,False,False,False,False,False,False,False
assistant_top1k,金银花露,185.0,U02,0,金银花露,2654,0.9999999403953552,nn,False,False,False,False,False,False,False,False
assistant_top1k,金银花露,185.0,U02,0,金银花的功效作用与主治,44,,entity:金银花,False,False,False,False,False,False,True,False
assistant_top1k,牛黄解毒片,184.0,U02,0,牛黄解毒片,4146,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,牛黄解毒片,184.0,U02,0,牛黄解毒片的功效与主治,73,,entity:牛黄解毒片,False,False,False,False,False,False,False,False
assistant_top1k,塞来昔布,182.0,U02,0,塞来昔布,1919,0.9999998807907104,nn,False,False,False,False,False,False,False,False
assistant_top1k,塞来昔布,182.0,U02,0,塞来昔布的功效与主治,359,,entity:塞来昔布,False,False,False,False,False,False,True,False
assistant_top1k,他达拉非片的功效与作用,181.0,U04,0,他达拉非片的功效与作用,848,1.000000238418579,nn,False,False,False,False,False,False,False,False
assistant_top1k,他达拉非片的功效与作用,181.0,U04,0,他达拉非片的作用及功效,63,,entity:他达拉非片,False,False,False,False,False,False,False,False
assistant_top1k,一次吃几粒,180.0,U13,0,阿莫西林一次吃几粒,236,0.8079336285591125,nn,False,False,False,False,False,True,False,False
assistant_top1k,维生素b6的作用,179.0,U04,0,维生素b6的作用和功效,228,0.9650155305862427,nn,False,False,False,False,False,False,False,False
assistant_top1k,维生素b6的作用,179.0,U04,0,维生素b6的作用和功效,228,,entity:维生素b6,False,False,False,False,False,False,False,False
assistant_top1k,蒲公英的功效,178.0,U04,0,蒲公英的功效与作用,638,0.9536381959915161,nn,False,False,False,False,False,False,False,False
assistant_top1k,蒲公英的功效,178.0,U04,0,蒲公英的功效与作用,638,,entity:蒲公英,False,False,False,False,False,False,False,False
assistant_top1k,茯苓的功效,176.0,U04,0,茯苓的功效,4301,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,茯苓的功效,176.0,U04,0,茯苓的功效作用与主治,13,,entity:茯苓,False,False,False,False,False,False,False,False
assistant_top1k,马齿苋,176.0,U02,0,马齿苋,390,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,马齿苋,176.0,U02,0,马齿苋的作用和功效,7,,entity:马齿苋,False,False,False,False,False,False,True,False
assistant_top1k,氨甲环酸,174.0,U02,0,氨甲环酸,5288,0.9999997019767761,nn,False,False,False,False,False,False,False,False
assistant_top1k,氨甲环酸,174.0,U02,0,氨甲环酸的功效与作用,546,,entity:氨甲环酸,False,False,False,False,False,False,True,False
assistant_top1k,维生素c作用和功效,173.0,U04,0,维生素c的功效与作用,101,0.9813985228538513,nn,False,False,False,False,False,False,False,False
assistant_top1k,维生素c作用和功效,173.0,U04,0,维生素c的功效与作用,101,,entity:维生素c,False,False,False,False,False,False,False,False
assistant_top1k,人参的功效,172.0,U04,0,人参的功效与作用,1312,0.9668238162994385,nn,False,False,False,False,False,False,False,False
assistant_top1k,人参的功效,172.0,U04,0,人参的作用与功效 正确食用方法,805,,entity:人参,False,False,False,False,False,False,False,False
assistant_top1k,湿疹用什么药,170.0,U07,0,湿疹用什么药最好最快最有效,434,0.8434810638427734,nn,False,False,False,False,False,False,False,False
assistant_top1k,湿疹用什么药,170.0,U07,0,湿疹是什么原因造成的,259,,entity:湿疹,False,False,False,False,False,False,False,False
assistant_top1k,葛根粉功效作用,170.0,U04,0,葛根粉的功效与作用,474,0.9839237332344055,nn,False,False,False,False,False,False,False,False
assistant_top1k,葛根粉功效作用,170.0,U04,0,葛根粉的功效与作用,474,,entity:葛根粉,False,False,False,False,False,False,False,False
assistant_top1k,金匮肾气丸,170.0,U02,0,金匮肾气丸,2657,1.0000009536743164,nn,False,False,False,False,False,False,False,False
assistant_top1k,金匮肾气丸,170.0,U02,0,金匮肾气丸的作用与功效,119,,entity:金匮肾气丸,False,False,False,False,False,False,False,False
assistant_top1k,党参的功效,168.0,U04,0,党参的功效与作用,33,0.9684851765632629,nn,False,False,False,False,False,False,False,False
assistant_top1k,党参的功效,168.0,U04,0,党参的功效与作用,33,,entity:党参,False,False,False,False,False,False,False,False
assistant_top1k,甲钴胺片功效作用,168.0,U04,0,甲钴胺片的功效和作用,4,0.9868360161781311,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲钴胺片功效作用,168.0,U04,0,甲钴胺片的功效和作用,4,,entity:甲钴胺片,False,False,False,False,False,False,False,False
assistant_top1k,双氯芬酸钠缓释片的作用与功效,167.0,U04,0,双氯芬酸钠缓释片的作用与功效,49,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,夏枯草的功效,167.0,U04,0,夏枯草的功效与作用,105,0.9717639684677124,nn,False,False,False,False,False,False,False,False
assistant_top1k,夏枯草的功效,167.0,U04,0,夏枯草的功效与作用,105,,entity:夏枯草,False,False,False,False,False,False,False,False
assistant_top1k,叶酸片功能主治,165.0,U04,0,叶酸的功能主治及副作用,3722,0.8963395953178406,nn,False,False,False,False,False,False,False,False
assistant_top1k,叶酸片功能主治,165.0,U04,0,叶酸片的功效与作用,68,,entity:叶酸片,False,False,False,False,False,False,False,False
assistant_top1k,尿路感染吃什么药好,165.0,U07,0,尿路感染吃什么药,9990,0.9574918746948242,nn,False,False,False,False,False,False,False,False
assistant_top1k,尿路感染吃什么药好,165.0,U07,0,尿路感染吃什么药好得快,66,,entity:尿路感染,False,False,False,False,False,False,False,False
assistant_top1k,左氧氟沙星作用,162.0,U04,0,左氧氟沙星的作用与功效,18,0.9497429728507996,nn,False,False,False,False,False,False,False,False
assistant_top1k,左氧氟沙星作用,162.0,U04,0,左氧氟沙星的作用与功效,18,,entity:左氧氟沙星,False,False,False,False,False,False,False,False
assistant_top1k,维生素,162.0,U02,0,维生素,6188,1.0000004768371582,nn,False,False,False,False,False,False,False,False
assistant_top1k,外阴瘙痒有白斑用什么药,158.0,U07,1,外阴白斑,3377,0.7768047451972961,nn,False,False,False,False,False,False,False,False
assistant_top1k,碳酸氢钠,158.0,U02,0,碳酸氢钠,1264,1.0000005960464478,nn,False,False,False,False,False,False,False,False
assistant_top1k,碳酸氢钠,158.0,U02,0,碳酸氢钠的作用与功效,380,,entity:碳酸氢钠,False,False,False,False,False,False,True,False
assistant_top1k,甘草作用与功效,157.0,U04,0,甘草的功效与作用,53,0.982774019241333,nn,False,False,False,False,False,False,False,False
assistant_top1k,甘草作用与功效,157.0,U04,0,甘草的功效与作用,53,,entity:甘草,False,False,False,False,False,False,False,False
assistant_top1k,生脉饮的功效,157.0,U04,0,生脉饮的功效与主治作用,82,0.9665604829788208,nn,False,False,False,False,False,False,False,False
assistant_top1k,生脉饮的功效,157.0,U04,0,生脉饮的功效与主治作用,82,,entity:生脉饮,False,False,False,False,False,False,False,False
assistant_top1k,维生素d的作用,157.0,U04,0,维生素d的作用和功效,296,0.943259060382843,nn,False,False,False,False,False,False,False,False
assistant_top1k,维生素d的作用,157.0,U04,0,维生素d的作用和功效,296,,entity:维生素d,False,False,False,False,False,False,False,False
assistant_top1k,白术的主治功能,156.0,U04,0,白术的功效与主治,2823,0.9670249819755554,nn,False,False,False,False,False,False,False,False
assistant_top1k,白术的主治功能,156.0,U04,0,白术的功效与作用,78,,entity:白术,False,False,False,False,False,False,False,False
assistant_top1k,头孢,155.0,U02,0,头孢,1798,0.9999996423721313,nn,False,False,False,False,False,False,False,False
assistant_top1k,头孢,155.0,U02,0,头孢的作用和主治,1159,,entity:头孢,False,False,False,False,False,False,True,False
assistant_top1k,谷维素,155.0,U02,0,谷维素,1657,1.0000007152557373,nn,False,False,False,False,False,False,False,False
assistant_top1k,谷维素,155.0,U02,0,谷维素的功效与作用,2831,,entity:谷维素,False,False,False,False,False,False,True,False
assistant_top1k,他达拉非片的功效,154.0,U04,0,他达拉非片的功效与作用,848,0.9871934056282043,nn,False,False,False,False,False,False,False,False
assistant_top1k,他达拉非片的功效,154.0,U04,0,他达拉非片的作用及功效,63,,entity:他达拉非片,False,False,False,False,False,False,False,False
assistant_top1k,天麻功效和作用,154.0,U04,0,天麻的功效与作用与主治,4816,0.9560081362724304,nn,False,False,False,False,False,False,False,False
assistant_top1k,天麻功效和作用,154.0,U04,0,天麻的功效作用与主治,25,,entity:天麻,False,False,False,False,False,False,False,False
assistant_top1k,甲钴胺片治什么病,152.0,U04,0,甲钴胺片主要治什么病,895,0.9607251286506653,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲钴胺片治什么病,152.0,U04,0,甲钴胺片的功效和作用,4,,entity:甲钴胺片,False,False,False,False,False,False,False,False
assistant_top1k,胃疼吃啥药好使,152.0,U07,0,胃疼吃什么药最好效果最快,1467,0.8139086365699768,nn,False,False,False,False,False,False,False,False
assistant_top1k,胃疼吃啥药好使,152.0,U07,0,胃疼吃什么药最好效果最快,1467,,entity:胃疼,False,False,False,False,False,False,False,False
assistant_top1k,熊胆粉的功效,151.0,U04,0,熊胆粉的功效与作用,160,0.9853795170783997,nn,False,False,False,False,False,False,False,False
assistant_top1k,熊胆粉的功效,151.0,U04,0,熊胆粉的功效与作用,160,,entity:熊胆粉,False,False,False,False,False,False,False,False
assistant_top1k,知柏地黄丸,151.0,U02,0,知柏地黄丸,3175,0.999998927116394,nn,False,False,False,False,False,False,False,False
assistant_top1k,知柏地黄丸,151.0,U02,0,知柏地黄丸的作用与功效,178,,entity:知柏地黄丸,False,False,False,False,False,False,False,False
assistant_top1k,辅酶q10功效,150.0,U04,0,辅酶q10的功效与作用,84,0.9735202789306641,nn,False,False,False,False,False,False,False,False
assistant_top1k,辅酶q10功效,150.0,U04,0,辅酶q10的功效与作用,84,,entity:辅酶q10,False,False,False,False,False,False,False,False
assistant_top1k,维生素d,149.0,U02,0,维生素d,7854,0.9999996423721313,nn,False,False,False,False,False,False,False,False
assistant_top1k,维生素d,149.0,U02,0,维生素d的作用和功效,296,,entity:维生素d,False,False,False,False,False,False,True,False
assistant_top1k,益生菌的功效,148.0,U04,0,益生菌的作用与功效,1057,0.9531891942024231,nn,False,False,False,False,False,False,False,False
assistant_top1k,益生菌的功效,148.0,U04,0,益生菌的功效与作用的功能与主治,155,,entity:益生菌,False,False,False,False,False,False,False,False
assistant_top1k,辅酶q10,147.0,U02,0,辅酶Q10,6920,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,辅酶q10,147.0,U02,0,辅酶q10的功效与作用,84,,entity:辅酶q10,False,False,False,False,False,False,False,False
assistant_top1k,枸杞,146.0,U02,0,枸杞,2180,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,枸杞,146.0,U02,0,枸杞的功效与作用,5196,,entity:枸杞,False,False,False,False,False,False,True,False
assistant_top1k,石斛,146.0,U02,0,石斛,886,0.9999995827674866,nn,False,False,False,False,False,False,False,False
assistant_top1k,石斛,146.0,U02,0,石斛的功效与作用的功能,26,,entity:石斛,False,False,False,False,False,False,True,False
assistant_top1k,西洋参有什么功效,145.0,U04,0,西洋参的功效和作用,23,0.9282137155532837,nn,False,False,False,False,False,False,False,False
assistant_top1k,西洋参有什么功效,145.0,U04,0,西洋参的功效和作用,23,,entity:西洋参,False,False,False,False,False,False,False,False
assistant_top1k,咳嗽吃什么药好,144.0,U07,0,咳嗽吃什么药止咳效果好,3710,0.881198525428772,nn,False,False,False,False,False,False,False,False
assistant_top1k,咳嗽吃什么药好,144.0,U07,0,咳嗽怎么治最快最有效,230,,entity:咳嗽,False,False,False,False,False,False,False,False
assistant_top1k,对乙酰氨基酚,144.0,U02,0,对乙酰氨基酚,3410,0.9999998807907104,nn,False,False,False,False,False,False,False,False
assistant_top1k,对乙酰氨基酚,144.0,U02,0,对乙酰氨基酚的功效与作用,290,,entity:对乙酰氨基酚,False,False,False,False,False,False,False,False
assistant_top1k,牛皮癣用什么药能彻底根除,144.0,U07,0,牛皮癣怎么治才能彻底根除,8875,0.853752076625824,nn,False,False,False,False,False,False,False,False
assistant_top1k,牛皮癣用什么药能彻底根除,144.0,U07,0,牛皮癣图片,4596,,entity:牛皮癣,False,False,False,False,False,False,False,False
assistant_top1k,瑞舒伐他汀,144.0,U02,0,瑞舒伐他汀,9581,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,瑞舒伐他汀,144.0,U02,0,瑞舒伐他汀的副作用与危害,5929,,entity:瑞舒伐他汀,False,False,False,False,False,False,False,False
assistant_top1k,蒙脱石散,144.0,U02,0,蒙脱石散,2043,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,蒙脱石散,144.0,U02,0,蒙脱石散的功效与作用,484,,entity:蒙脱石散,False,False,False,False,False,False,True,False
assistant_top1k,鱼腥草的功效,144.0,U04,0,鱼腥草的功效与作用,1212,0.968931257724762,nn,False,False,False,False,False,False,False,False
assistant_top1k,鱼腥草的功效,144.0,U04,0,鱼腥草的作用和功能主治,90,,entity:鱼腥草,False,False,False,False,False,False,False,False
assistant_top1k,石斛的功效与作用,143.0,U04,0,石斛的功效与作用,3919,0.9999997019767761,nn,False,False,False,False,False,False,False,False
assistant_top1k,石斛的功效与作用,143.0,U04,0,石斛的功效与作用的功能,26,,entity:石斛,False,False,False,False,False,False,False,False
assistant_top1k,藏红花作用与功效,143.0,U04,0,藏红花的功效与作用,451,0.9919395446777344,nn,False,False,False,False,False,False,False,False
assistant_top1k,藏红花作用与功效,143.0,U04,0,藏红花的功效与作用,451,,entity:藏红花,False,False,False,False,False,False,False,False
assistant_top1k,艾司唑仑片,142.0,U02,0,艾司唑仑片,7527,0.9999991655349731,nn,False,False,False,False,False,False,False,False
assistant_top1k,艾司唑仑片,142.0,U02,0,艾司唑仑片的功效与副作用,356,,entity:艾司唑仑片,False,False,False,False,False,False,False,False
assistant_top1k,诺氟沙星胶囊,142.0,U02,0,诺氟沙星胶囊,6104,1.0000005960464478,nn,False,False,False,False,False,False,False,False
assistant_top1k,诺氟沙星胶囊,142.0,U02,0,诺氟沙星胶囊的功效与作用,278,,entity:诺氟沙星胶囊,False,False,False,False,False,False,False,False
assistant_top1k,逍遥丸的功效,142.0,U04,0,逍遥丸的功效与作用,4310,0.9757732152938843,nn,False,False,False,False,False,False,False,False
assistant_top1k,逍遥丸的功效,142.0,U04,0,逍遥丸的功效与主治作用,47,,entity:逍遥丸,False,False,False,False,False,False,False,False
assistant_top1k,安宫牛黄丸的价格是多少,141.0,U03,0,安宫牛黄丸多少钱一丸,6392,0.9383069276809692,nn,False,False,False,False,False,False,False,False
assistant_top1k,安宫牛黄丸的价格是多少,141.0,U03,0,安宫牛黄丸的功效作用,144,,entity:安宫牛黄丸,False,False,False,True,False,False,False,False
assistant_top1k,白癜风用什么药膏涂抹管用,141.0,U07,0,白癜风是什么引起的原因,2056,,entity:白癜风,False,False,False,False,False,False,False,False
assistant_top1k,西地那非,141.0,U02,0,西地那非,963,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,西地那非,141.0,U02,0,西地那非的作用与功效,2588,,entity:西地那非,False,False,False,False,False,False,True,False
assistant_top1k,右佐匹克隆片,140.0,U02,0,右佐匹克隆片,3899,0.9999993443489075,nn,False,False,False,False,False,False,False,False
assistant_top1k,右佐匹克隆片,140.0,U02,0,右佐匹克隆片功效与副作用,795,,entity:右佐匹克隆片,False,False,False,False,False,False,False,False
assistant_top1k,淫羊藿的功效,140.0,U04,0,淫羊藿的功效与作用,3965,0.9687811732292175,nn,False,False,False,False,False,False,False,False
assistant_top1k,淫羊藿的功效,140.0,U04,0,淫羊藿的功效作用与主治,272,,entity:淫羊藿,False,False,False,False,False,False,False,False
assistant_top1k,维生素b1作用和功效,140.0,U04,0,维生素b1的作用和功效,123,0.9953213930130005,nn,False,False,False,False,False,False,False,False
assistant_top1k,维生素b1作用和功效,140.0,U04,0,维生素b1的作用和功效,123,,entity:维生素b1,False,False,False,False,False,False,False,False
assistant_top1k,芡实功效和作用,140.0,U04,0,芡实的作用与功效,137,0.9874574542045593,nn,False,False,False,False,False,False,False,False
assistant_top1k,芡实功效和作用,140.0,U04,0,芡实的作用与功效,137,,entity:芡实,False,False,False,False,False,False,False,False
assistant_top1k,陈皮的功效,140.0,U04,0,陈皮的功效与作用,2784,0.9710465669631958,nn,False,False,False,False,False,False,False,False
assistant_top1k,陈皮的功效,140.0,U04,0,陈皮的功效作用与主治,12,,entity:陈皮,False,False,False,False,False,False,False,False
assistant_top1k,逍遥丸,139.0,U02,0,逍遥丸,1286,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,逍遥丸,139.0,U02,0,逍遥丸的功效与主治作用,47,,entity:逍遥丸,False,False,False,False,False,False,True,False
assistant_top1k,黄芪作用与功效,139.0,U04,0,黄芪的功效与作用,22,0.982231616973877,nn,False,False,False,False,False,False,False,False
assistant_top1k,黄芪作用与功效,139.0,U04,0,黄芪的功效与作用,22,,entity:黄芪,False,False,False,False,False,False,False,False
assistant_top1k,叶下珠的药用价值有哪些,138.0,U04,0,叶下珠草药的功效与作用,722,0.9125832319259644,nn,False,False,False,False,False,False,False,False
assistant_top1k,瑞舒伐他汀钙片的功效与作用,138.0,U04,0,瑞舒伐他汀钙片的功效与作用,186,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,生脉饮作用与功效,138.0,U04,0,生脉饮的功效与主治作用,82,0.980105459690094,nn,False,False,False,False,False,False,False,False
assistant_top1k,生脉饮作用与功效,138.0,U04,0,生脉饮的功效与主治作用,82,,entity:生脉饮,False,False,False,False,False,False,False,False
assistant_top1k,甲硝唑片的作用,138.0,U04,0,甲硝唑片的作用与用途,114,0.9727047681808472,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲硝唑片的作用,138.0,U04,0,甲硝唑片的作用与用途,114,,entity:甲硝唑片,False,False,False,False,False,False,False,False
assistant_top1k,甲钴胺片,138.0,U02,0,甲钴胺片,1951,0.9999997019767761,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲钴胺片,138.0,U02,0,甲钴胺片的功效和作用,4,,entity:甲钴胺片,False,False,False,False,False,False,True,False
assistant_top1k,达泊西汀,138.0,U02,0,达泊西汀,6418,0.9999995231628418,nn,False,False,False,False,False,False,False,False
assistant_top1k,达泊西汀,138.0,U02,0,达泊西汀的功效与作用,335,,entity:达泊西汀,False,False,False,False,False,False,True,False
assistant_top1k,太子参功效作用,137.0,U04,0,太子参的功效与作用,198,0.9791843891143799,nn,False,False,False,False,False,False,False,False
assistant_top1k,太子参功效作用,137.0,U04,0,太子参的功效与作用,198,,entity:太子参,False,False,False,False,False,False,False,False
assistant_top1k,六味地黄丸作用,136.0,U04,0,六味地黄丸的作用与功效,8765,0.9584521651268005,nn,False,False,False,False,False,False,False,False
assistant_top1k,六味地黄丸作用,136.0,U04,0,六味地黄丸的作用和功效,10,,entity:六味地黄丸,False,False,False,False,False,False,False,False
assistant_top1k,天麻,136.0,U02,0,天麻,1398,1.000000238418579,nn,False,False,False,False,False,False,False,False
assistant_top1k,天麻,136.0,U02,0,天麻的功效作用与主治,25,,entity:天麻,False,False,False,False,False,False,True,False
assistant_top1k,维生素b,136.0,U02,0,维生素b,5118,0.9999997615814209,nn,False,False,False,False,False,False,False,False
assistant_top1k,维生素b,136.0,U02,0,维生素b的作用和功效有哪些,7747,,entity:维生素b,False,False,False,False,False,False,True,False
assistant_top1k,车前草作用功效,136.0,U04,0,车前草的功效与主治,8496,0.9622006416320801,nn,False,False,False,False,False,False,False,False
assistant_top1k,车前草作用功效,136.0,U04,0,车前草的作用和功能主治,20,,entity:车前草,False,False,False,False,False,False,False,False
assistant_top1k,带状疱疹的特效药,135.0,U08,0,带状疱疹的特效药,7825,0.9999994039535522,nn,False,False,False,False,False,False,False,False
assistant_top1k,带状疱疹的特效药,135.0,U08,0,带状疱疹的症状表现及治疗方法,132,,entity:带状疱疹,False,False,False,False,False,False,False,False
assistant_top1k,脂肪肝吃什么药好,134.0,U07,0,脂肪肝吃什么药最好最快最有效,9537,0.8552579283714294,nn,False,False,False,False,False,False,False,False
assistant_top1k,脂肪肝吃什么药好,134.0,U07,0,"脂肪肝是什么原因引起的,该怎么治疗",336,,entity:脂肪肝,False,False,False,False,False,False,False,False
assistant_top1k,鸡血藤的功效,133.0,U04,0,鸡血藤的功效与作用,107,0.9798147082328796,nn,False,False,False,False,False,False,False,False
assistant_top1k,鸡血藤的功效,133.0,U04,0,鸡血藤的功效与作用,107,,entity:鸡血藤,False,False,False,False,False,False,False,False
assistant_top1k,维生素c,132.0,U02,0,维生素c,3884,0.9999997019767761,nn,False,False,False,False,False,False,False,False
assistant_top1k,维生素c,132.0,U02,0,维生素c的功效与作用,101,,entity:维生素c,False,False,False,False,False,False,True,False
assistant_top1k,茯苓,131.0,U02,0,茯苓,993,1.0000005960464478,nn,False,False,False,False,False,False,False,False
assistant_top1k,茯苓,131.0,U02,0,茯苓的功效作用与主治,13,,entity:茯苓,False,False,False,False,False,False,True,False
assistant_top1k,葛根的功效,131.0,U04,0,葛根的功效与作用,373,0.9698746800422668,nn,False,False,False,False,False,False,False,False
assistant_top1k,葛根的功效,131.0,U04,0,葛根的功效与作用的功能与主治,174,,entity:葛根,False,False,False,False,False,False,False,False
assistant_top1k,藿香正气水,131.0,U02,0,藿香正气水,1521,1.0000007152557373,nn,False,False,False,False,False,False,False,False
assistant_top1k,藿香正气水,131.0,U02,0,藿香正气水的功效与作用,74,,entity:藿香正气水,False,False,False,False,False,False,False,False
assistant_top1k,尿路感染吃什么药好得快,130.0,U07,0,尿路感染吃什么药好得快,66,1.0000008344650269,nn,False,False,False,False,False,False,False,False
assistant_top1k,益生菌哪个品牌好,130.0,U08,0,益生菌哪个牌子的最好,2154,0.900900661945343,nn,False,False,False,False,False,False,False,False
assistant_top1k,益生菌哪个品牌好,130.0,U08,0,益生菌的功效与作用的功能与主治,155,,entity:益生菌,False,False,False,False,False,False,False,False
assistant_top1k,西洋参作用与功效,130.0,U04,0,西洋参的功效与作用,2851,0.9891831278800964,nn,False,False,False,False,False,False,False,False
assistant_top1k,西洋参作用与功效,130.0,U04,0,西洋参的功效和作用,23,,entity:西洋参,False,False,False,False,False,False,False,False
assistant_top1k,誉衡药业,130.0,U02,0,誉衡药业,2205,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,功效作用与主治,129.0,U13,0,人参的功效作用与主治,4741,0.7914707660675049,nn,False,False,False,False,False,True,False,False
assistant_top1k,无花果的功效与作用和主治,129.0,U04,0,无花果的功效与作用和主治,85,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,阿托伐他汀钙片的功效与主治,129.0,U04,0,阿托伐他汀钙片的功效与主治,225,1.0000004768371582,nn,False,False,False,False,False,False,False,False
assistant_top1k,阿托伐他汀钙片的功效与主治,129.0,U04,0,阿托伐他汀钙片作用与功效,109,,entity:阿托伐他汀钙片,False,False,False,False,False,False,False,False
assistant_top1k,马齿苋图片,128.0,U09,0,马齿苋图片,469,0.9999999403953552,nn,False,False,False,False,False,False,False,False
assistant_top1k,马齿苋图片,128.0,U09,0,马齿苋的作用和功效,7,,entity:马齿苋,False,False,False,False,False,False,False,False
assistant_top1k,鸡血藤功能主治,128.0,U04,0,鸡血藤的功效和作用主治,3625,0.9342974424362183,nn,False,False,False,False,False,False,False,False
assistant_top1k,鸡血藤功能主治,128.0,U04,0,鸡血藤的功效与作用,107,,entity:鸡血藤,False,False,False,False,False,False,False,False
assistant_top1k,一次吃几片,127.0,U13,0,甲硝唑片一次吃几片,6498,0.7823750376701355,nn,False,False,False,False,False,True,False,False
assistant_top1k,六舒平维生素b真的能治疗白发吗,127.0,U05,0,西夫康维生素b能治白发吗,2067,0.8154187202453613,nn,False,False,False,False,False,False,False,False
assistant_top1k,六舒平维生素b真的能治疗白发吗,127.0,U05,0,维生素b的作用和功效有哪些,7747,,entity:维生素b,False,False,True,False,False,False,False,False
assistant_top1k,司美那非的功能主治,127.0,U04,0,司美那非的功效与作用,6298,0.8679471015930176,nn,False,False,False,False,False,False,False,False
assistant_top1k,司美那非的功能主治,127.0,U04,0,司美那非的功效是什么,72,,entity:司美那非,False,False,False,False,False,False,False,False
assistant_top1k,决明子功效作用,126.0,U04,0,决明子的功效与作用,79,0.9788764715194702,nn,False,False,False,False,False,False,False,False
assistant_top1k,决明子功效作用,126.0,U04,0,决明子的功效与作用,79,,entity:决明子,False,False,False,False,False,False,False,False
assistant_top1k,地锦草的药用价值有哪些,126.0,U04,0,地锦草的功效与主治作用,1462,0.8962686657905579,nn,False,False,False,False,False,False,False,False
assistant_top1k,地锦草的药用价值有哪些,126.0,U04,0,地锦草的功效与主治作用,1462,,entity:地锦草,False,False,False,False,False,False,False,False
assistant_top1k,红花有什么功效,126.0,U04,0,红花的功效与作用,247,0.9111475348472595,nn,False,False,False,False,False,False,False,False
assistant_top1k,红花有什么功效,126.0,U04,0,红花的功效与作用,247,,entity:红花,False,False,False,False,False,False,False,False
assistant_top1k,阿莫西林的主治功能,126.0,U04,0,阿莫西林的功效与作用,14,0.8973703980445862,nn,False,False,False,False,False,False,False,False
assistant_top1k,阿莫西林的主治功能,126.0,U04,0,阿莫西林的功效与作用,14,,entity:阿莫西林,False,False,False,False,False,False,False,False
assistant_top1k,龙胆泻肝丸,126.0,U02,0,龙胆泻肝丸,3153,1.0000003576278687,nn,False,False,False,False,False,False,False,False
