query,source,td_l1_name,pv_raw
荨麻疹是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,412.0
恶心想吐是什么病的前兆,2026search,查询疾病的症状与早期征兆,411.0
eb病毒是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,411.0
磨牙是什么原因引起的怎么解决,2026search,解释自身症状的原因,411.0
疱疹是因为什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,408.0
艾滋病能治好吗,2026search,评估疾病的严重程度、预后或时间预期,404.0
血小板高是什么原因引起的,2026search,解释自身症状的原因,402.0
甲状腺结节4b类严重吗?需要手术吗,2026search,解读用户本人的检查数值或报告分级,401.0
榴莲壳煲骨头汤有什么功效与作用禁忌,2026search,查询中药材/食材/茶饮的功效与作用,398.0
尿蛋白3个加号严重吗,2026search,解读用户本人的检查数值或报告分级,397.0
嘴苦是什么原因引起的啊,2026search,解释自身症状的原因,392.0
舔女性私处会感染艾滋病病毒吗,2026search,对具体行为、搭配或说法给出是否可行的裁决,388.0
尖锐湿疣怎么治疗才能根治,2026search,寻找疾病的治疗或缓解方案,388.0
怀孕一个月建议药流还是人流,2026search,在两个或几个选项之间给出裁决,387.0
熟地的功效与作用及禁忌、副作用,2026search,查询中药材/食材/茶饮的功效与作用,387.0
甲状腺是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,384.0
结节是什么意思 严重吗,2026search,评估疾病的严重程度、预后或时间预期,382.0
痔疮是什么原因引起,2026search,查询疾病或医学术语的定义、病因与传染性,381.0
白血病是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,377.0
类风湿是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,371.0
白癜风能治好吗能彻底根治吗,2026search,评估疾病的严重程度、预后或时间预期,371.0
磨玻璃肺结节是什么意思 严重吗,2026search,查询疾病或医学术语的定义、病因与传染性,369.0
吃了紧急避孕药月经推迟多久正常,2026search,查询药品用法用量与服用时机,368.0
化橘红片泡水喝的功效与作用及禁忌,2026search,查询药品的功效与作用,368.0
左肩胛骨后背疼是什么原因引起的,2026search,解释自身症状的原因,367.0
眼压高是什么症状.后果严重吗,2026search,查询疾病的症状与早期征兆,365.0
丙肝是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,361.0
艾滋病多久能检查出来,2026search,查询疾病或医学术语的定义、病因与传染性,359.0
hiv,2026search,仅给出名称的裸实体查询,359.0
幽门螺杆菌阳性是什么意思 严重吗,2026search,解读用户本人的检查数值或报告分级,357.0
苦荞麦的功效和作用及禁忌,2026search,查询中药材/食材/茶饮的功效与作用,355.0
"心肌炎是什么病严重吗,怎么治疗",2026search,评估疾病的严重程度、预后或时间预期,354.0
口会被传染艾滋病吗,2026search,查询疾病或医学术语的定义、病因与传染性,353.0
舌苔发白是什么原因引起的,2026search,解释自身症状的原因,351.0
"脚麻腿麻是什么原因引起的,怎么解决",2026search,解释自身症状的原因,351.0
漏尿是什么原因引起的应该怎么治,2026search,解释自身症状的原因,350.0
脚底痛什么原因引起的,2026search,解释自身症状的原因,350.0
胆囊炎是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,348.0
避孕药的副作用和危害,2026search,查询药品的功效与作用,347.0
腿酸胀痛什么原因引起的女性,2026search,解释自身症状的原因,346.0
"雷诺综合症是什么病,能治好吗",2026search,评估疾病的严重程度、预后或时间预期,345.0
药流和无痛人流哪个对身体伤害小,2026search,在两个或几个选项之间给出裁决,345.0
老年人脚肿是什么原因引起的,2026search,解释自身症状的原因,345.0
梅毒早期症状,2026search,查询疾病的症状与早期征兆,343.0
阳痿,2026search,仅给出名称的裸实体查询,342.0
间质性肺炎是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,340.0
hpv是梅毒还是艾滋病,2026search,查询疾病或医学术语的定义、病因与传染性,337.0
"脚踝肿是什么原因引起的,怎么办",2026search,解释自身症状的原因,336.0
肺气肿是什么病严重吗能治好吗,2026search,评估疾病的严重程度、预后或时间预期,335.0
声音嘶哑是什么原因引起的,2026search,解释自身症状的原因,334.0
肾病综合症是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,334.0
甲亢是什么原因引起的呢,2026search,查询疾病或医学术语的定义、病因与传染性,332.0
泡沫尿是什么病?如何治疗,2026search,寻找疾病的治疗或缓解方案,330.0
便秘是什么原因引起的,2026search,解释自身症状的原因,330.0
阿卡波糖片正确吃法一次几片,2026search,查询药品用法用量与服用时机,328.0
多囊是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,324.0
气胸是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,323.0
梅毒早期症状出现在哪个部位,2026search,查询疾病的症状与早期征兆,321.0
冠心病是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,315.0
同房干涩没水什么原因引起的,2026search,解释自身症状的原因,315.0
HIV,2026search,仅给出名称的裸实体查询,315.0
避孕药,2026search,仅给出名称的裸实体查询,313.0
"白塞病是什么病,有什么症状",2026search,查询疾病或医学术语的定义、病因与传染性,311.0
胰腺炎的饮食禁忌和保养,2026search,寻找疾病的治疗或缓解方案,311.0
"烧心是什么原因引起的,怎么解决",2026search,解释自身症状的原因,310.0
打狂犬疫苗后注意什么饮食禁忌,2026search,对具体行为、搭配或说法给出是否可行的裁决,308.0
性生活过后出血是什么原因引起的,2026search,解释自身症状的原因,307.0
干咳嗽是什么原因引起的怎么治,2026search,解释自身症状的原因,306.0
眼睛胀痛什么原因引起的,2026search,解释自身症状的原因,303.0
中度脂肪肝严重吗?需不需要治疗,2026search,评估疾病的严重程度、预后或时间预期,303.0
"肌酐高是什么原因引起的,怎么能降下来",2026search,解读用户本人的检查数值或报告分级,302.0
舌头上长小疙瘩是什么病症,2026search,解释自身症状的原因,302.0
牙齿酸软是什么原因引起的怎么治疗,2026search,解释自身症状的原因,302.0
"狐臭是什么原因引起的,怎样去除味道",2026search,解释自身症状的原因,300.0
"扩心病是什么病,严重吗",2026search,评估疾病的严重程度、预后或时间预期,299.0
空腹血糖8一9严重吗,2026search,对具体行为、搭配或说法给出是否可行的裁决,298.0
紫癜是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,296.0
泡沫尿是什么原因引起的,2026search,解释自身症状的原因,296.0
头皮痛什么原因引起的怎么治疗,2026search,解释自身症状的原因,293.0
卵巢癌是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,292.0
避孕措施哪种最好最安全,2026search,处理非健康或无法归入上述意图的残余,292.0
dic是什么病的简称,2026search,查询疾病或医学术语的定义、病因与传染性,289.0
"纤维瘤是什么东西,严重吗?",2026search,查询疾病或医学术语的定义、病因与传染性,287.0
入睡困难是什么原因引起的,2026search,解释自身症状的原因,281.0
阳痿的症状有哪些,2026search,查询疾病的症状与早期征兆,281.0
女生下面痒是因为什么原因引起的,2026search,解释自身症状的原因,281.0
肺结核是由什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,279.0
胶质瘤是什么病?严重吗?,2026search,查询疾病或医学术语的定义、病因与传染性,278.0
iga肾病是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,278.0
慢性病包括哪些病,2026search,查询疾病或医学术语的定义、病因与传染性,276.0
生化了是什么意思算不算流产,2026search,查询疾病或医学术语的定义、病因与传染性,276.0
流产要休息多少天合适,2026search,查询诊疗项目的费用、时长与恢复参数,275.0
餐后血糖在11到13严重吗,2026search,解读用户本人的检查数值或报告分级,274.0
流产最佳时间是多少天到多少天,2026search,查询诊疗项目的费用、时长与恢复参数,273.0
蓝莓一天吃多少粒最好,2026search,查询中药材/食材/茶饮的功效与作用,273.0
乳腺疼痛什么原因引起的,2026search,解释自身症状的原因,272.0
肛门瘙痒症用什么药膏可以根治,2026search,由自述症状直接索取药品或药膏,271.0
阿斯伯格综合症是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,270.0
血糖高忌口10大食物,2026search,对具体行为、搭配或说法给出是否可行的裁决,269.0
药物流产一般多少天可以干净,2026search,查询诊疗项目的费用、时长与恢复参数,269.0
独活寄生汤的配方及剂量,2026search,查询中医方剂组成、经络穴位与中医理论,268.0
人流后多久可以洗澡,2026search,查询诊疗项目的费用、时长与恢复参数,267.0
短效避孕药的危害和副作用,2026search,查询药品的功效与作用,266.0
早泄吃什么中药,2026search,寻找疾病的治疗或缓解方案,264.0
甲沟炎是什么病状,2026search,查询疾病或医学术语的定义、病因与传染性,264.0
骨折恢复过程中的四大禁忌,2026search,寻找疾病的治疗或缓解方案,262.0
流鼻血是什么原因引起的,2026search,解释自身症状的原因,262.0
前列腺肥大是什么原因引起的怎样治疗,2026search,解释自身症状的原因,262.0
脓毒血症是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,261.0
头皮长小疙瘩是什么原因引起的,2026search,解释自身症状的原因,261.0
打呼噜是什么原因引起的能治好吗,2026search,解释自身症状的原因,258.0
嘴唇发白是什么原因引起的,2026search,解释自身症状的原因,258.0
同房出血什么原因引起,2026search,解释自身症状的原因,257.0
"阿莫西林一天几次,一次几粒",2026search,查询疾病或医学术语的定义、病因与传染性,257.0
激素药对身体有哪些危害和副作用,2026search,查询药品的功效与作用,256.0
心脏支架后十大禁忌,2026search,对具体行为、搭配或说法给出是否可行的裁决,255.0
安眠药有哪几种,2026search,处理非健康或无法归入上述意图的残余,255.0
抗生素对人体的危害,2026search,处理非健康或无法归入上述意图的残余,255.0
吃避孕药月经会不会推迟,2026search,对具体行为、搭配或说法给出是否可行的裁决,255.0
胆囊腺肌症是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,253.0
人流需要多少钱大概多少钱,2026search,查询诊疗项目的费用、时长与恢复参数,253.0
干眼症是什么原因引起的又怎么治疗,2026search,解释自身症状的原因,253.0
白发怎样调理和根治能变黑发,2026search,寻找疾病的治疗或缓解方案,251.0
"烟雾病是一种什么病,严重吗能治好吗",2026search,评估疾病的严重程度、预后或时间预期,249.0
细菌感染是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,248.0
耳鸣是什么原因引起的,2026search,解释自身症状的原因,247.0
急性胰腺炎是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,247.0
手心脚心发热是什么原因引起的,2026search,解释自身症状的原因,245.0
钙化灶是什么意思?严重吗,2026search,解读用户本人的检查数值或报告分级,245.0
"蛋白尿是什么原因引起的,能治好吗",2026search,解释自身症状的原因,244.0
艾滋病患者身上有什么特征,2026search,查询疾病的症状与早期征兆,244.0
拉黑屎是什么原因造成的严重吗,2026search,解释自身症状的原因,244.0
阿斯伯格综合征症是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,243.0
胃胀是什么原因引起的怎么解决,2026search,解释自身症状的原因,242.0
宫腔积液是怎么回事严重吗,2026search,查询疾病或医学术语的定义、病因与传染性,242.0
眼睛疼是什么原因引起的,2026search,解释自身症状的原因,242.0
甲亢病人饮食禁忌,2026search,对具体行为、搭配或说法给出是否可行的裁决,241.0
放屁多是什么病的征兆该怎么办,2026search,解释自身症状的原因,241.0
舌头溃疡是什么原因引起的,2026search,解释自身症状的原因,240.0
避孕药的危害和副作用,2026search,查询药品的功效与作用,240.0
唐氏综合症是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,239.0
hcv是什么病毒,2026search,查询疾病或医学术语的定义、病因与传染性,238.0
鹅蛋的功效与作用禁忌和食用方法,2026search,查询中药材/食材/茶饮的功效与作用,237.0
"掉头发是什么原因引起的,怎样调理",2026search,解释自身症状的原因,236.0
双肺多发结节是什么意思严重吗,2026search,解读用户本人的检查数值或报告分级,236.0
肺气肿说白了是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,235.0
安眠药副作用,2026search,查询药品的功效与作用,232.0
足跟疼是怎么回事什么原因引起的,2026search,解释自身症状的原因,232.0
人流后多久能同房,2026search,处理非健康或无法归入上述意图的残余,232.0
腹胀是什么原因引起的,2026search,解释自身症状的原因,231.0
紧急避孕药对女性的危害和副作用,2026search,查询药品的功效与作用,231.0
带状疱疹是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,231.0
清洁度lll度是什么意思严重吗,2026search,解读用户本人的检查数值或报告分级,231.0
人流对女性伤害有多大,2026search,处理非健康或无法归入上述意图的残余,231.0
过敏性荨麻疹是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,230.0
脚掌疼是怎么回事什么原因引起的,2026search,解释自身症状的原因,230.0
眼睛干涩是什么原因引起的,2026search,解释自身症状的原因,230.0
吃了避孕药几天后出血怎么回事,2026search,解释自身症状的原因,230.0
艾滋病的早期症状,2026search,查询疾病的症状与早期征兆,229.0
右佐匹克隆片一次吃多少,2026search,查询药品用法用量与服用时机,229.0
"hpv52阳性严重吗,需要怎么治疗呢",2026search,解读用户本人的检查数值或报告分级,229.0
胆结石是怎么来的什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,229.0
大环内酯类抗生素有哪些,2026search,处理非健康或无法归入上述意图的残余,227.0
例假推迟是什么原因引起的,2026search,解释自身症状的原因,227.0
艾滋病的前期症状,2026search,查询疾病的症状与早期征兆,225.0
食管炎吃什么药可以根治,2026search,寻找疾病的治疗或缓解方案,225.0
手指关节疼痛什么原因引起的,2026search,解释自身症状的原因,223.0
bid是一天几次用药,2026search,查询疾病或医学术语的定义、病因与传染性,223.0
"舌尖疼是什么原因引起的,怎么解决",2026search,解释自身症状的原因,222.0
血糖高是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,221.0
周围神经病是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,221.0
艾滋病能活多久,2026search,评估疾病的严重程度、预后或时间预期,220.0
盆腔积液是什么意思严重吗,2026search,评估疾病的严重程度、预后或时间预期,219.0
人流手术多少天做比较适合,2026search,查询诊疗项目的费用、时长与恢复参数,219.0
脑萎缩是什么原因引起的呢能治好吗,2026search,解释自身症状的原因,218.0
脚指头疼痛什么原因引起的呢,2026search,解释自身症状的原因,218.0
地奈德乳膏是激素药吗,2026search,查询药品的功效与作用,218.0
手指麻是怎么回事是什么病的前兆,2026search,解释自身症状的原因,218.0
苋菜的功效与作用及副作用禁忌,2026search,查询中药材/食材/茶饮的功效与作用,217.0
荨麻疹又叫艾滋病初期症状吗,2026search,查询疾病的症状与早期征兆,217.0
艾滋病简称什么字母,2026search,查询疾病或医学术语的定义、病因与传染性,217.0
吉兰巴雷综合征是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,217.0
双肺纹理增多是什么意思严重吗,2026search,解读用户本人的检查数值或报告分级,217.0
肝血管瘤严重吗有什么危害和后果,2026search,评估疾病的严重程度、预后或时间预期,216.0
白色念珠菌是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,216.0
尿毒症是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,216.0
腰疼是什么原因引起的,2026search,解释自身症状的原因,216.0
低蛋白血症是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,216.0
疟疾病是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,215.0
马凡氏综合症是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,215.0
朱砂手串的功效与作用佩戴禁忌,2026search,查询中药材/食材/茶饮的功效与作用,214.0
扁桃体发炎是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,214.0
紧急避孕药72小时是前后都管吗,2026search,处理非健康或无法归入上述意图的残余,213.0
处方药和非处方药是什么意思,2026search,在两个或几个选项之间给出裁决,212.0
酸枣仁汤组成配方剂量,2026search,查询中医方剂组成、经络穴位与中医理论,211.0
心肌桥是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,211.0
脸上长斑是什么原因引起的啊,2026search,解释自身症状的原因,210.0
"子宫肌瘤是什么病严重吗,怎么治疗?",2026search,评估疾病的严重程度、预后或时间预期,210.0
性病,2026search,仅给出名称的裸实体查询,209.0
白癜风是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,209.0
前胸后背疼是什么原因引起的,2026search,解释自身症状的原因,209.0
无痛人流最佳多少天可以做,2026search,查询诊疗项目的费用、时长与恢复参数,209.0
乳腺导管扩张是什么意思严重吗,2026search,评估疾病的严重程度、预后或时间预期,209.0
安眠药吃一片能睡多久,2026search,查询药品用法用量与服用时机,209.0
"肝血管瘤是什么病,怎样治疗,严重吗?",2026search,查询疾病或医学术语的定义、病因与传染性,208.0
血痣是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,208.0
灵芝破壁孢子的功效作用与禁忌,2026search,查询药品的功效与作用,208.0
hpv是艾滋病吗,2026search,查询疾病或医学术语的定义、病因与传染性,207.0
带状疱疹的特效药,2026search,寻找疾病的治疗或缓解方案,207.0
抗生素的作用与功效,2026search,查询药品的功效与作用,207.0
h p v病毒是什么病毒,2026search,查询疾病或医学术语的定义、病因与传染性,207.0
"腿麻是什么原因引起的,怎么解决",2026search,解释自身症状的原因,206.0
口臭是什么原因引起的,2026search,解释自身症状的原因,205.0
红斑狼疮是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,205.0
高血脂饮食禁忌及食谱表,2026search,寻找疾病的治疗或缓解方案,204.0
脚脖子肿是什么原因引起的,2026search,解释自身症状的原因,203.0
copd是什么病的简称,2026search,查询疾病或医学术语的定义、病因与传染性,203.0
人流术后多久来月经,2026search,查询诊疗项目的费用、时长与恢复参数,203.0
柴胡疏肝丸的功效与主治作用和健脾益肠丸能同服吗,2026search,查询药品的功效与作用,203.0
海带的功效与作用、禁忌和食用方法,2026search,查询中药材/食材/茶饮的功效与作用,202.0
血常规检查报告单怎么看,2026search,解读用户本人的检查数值或报告分级,202.0
湿疹是什么原因引起的起的,2026search,查询疾病或医学术语的定义、病因与传染性,202.0
阳痿早泄吃什么药好,2026search,寻找疾病的治疗或缓解方案,201.0
艾滋病图片感染图片,2026search,查询疾病的症状与早期征兆,200.0
胰腺炎是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,200.0
痰中带血是什么原因引起的,2026search,解释自身症状的原因,200.0
尿潜血是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,199.0
短效避孕药怎么吃才正确,2026search,查询药品用法用量与服用时机,199.0
头发掉一块儿秃是什么原因引起的,2026search,解释自身症状的原因,199.0
呕吐是什么原因引起的,2026search,解释自身症状的原因,199.0
小月子流产休息多少天可以出去,2026search,查询诊疗项目的费用、时长与恢复参数,199.0
尿比重1.030严重吗,2026search,解读用户本人的检查数值或报告分级,198.0
口腔溃疡是什么原因引起的,2026search,解释自身症状的原因,198.0
腿软无力是什么原因引起的症状,2026search,解释自身症状的原因,198.0
糖皮质激素类药物有哪些,2026search,处理非健康或无法归入上述意图的残余,197.0
小肚子胀疼是什么原因引起的女,2026search,解释自身症状的原因,196.0
"肺部有磨玻璃结节严重吗,如何治疗",2026search,评估疾病的严重程度、预后或时间预期,196.0
右手麻木是什么原因引起的女性,2026search,解释自身症状的原因,196.0
狂犬疫苗的副作用和禁忌,2026search,查询药品的功效与作用,196.0
再生障碍性贫血是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,196.0
紧急避孕药,2026search,仅给出名称的裸实体查询,196.0
高压低是什么原因引起的,2026search,解释自身症状的原因,195.0
腰肌劳损的三种特效药,2026search,寻找疾病的治疗或缓解方案,195.0
榴莲和什么相克不能吃,2026search,对具体行为、搭配或说法给出是否可行的裁决,195.0
乳腺结节4a严重吗要做手术吗,2026search,解读用户本人的检查数值或报告分级,194.0
避孕套脱落在里面会怀孕吗,2026search,处理非健康或无法归入上述意图的残余,194.0
嘴上起水泡是什么原因引起的,2026search,解释自身症状的原因,194.0
尿潜血2个加号严重吗,2026search,解读用户本人的检查数值或报告分级,193.0
脚脱皮是什么原因引起的怎么解决,2026search,解释自身症状的原因,193.0
喉咙干燥是什么原因引起的,2026search,解释自身症状的原因,193.0
"前列腺钙化灶是怎么回事,严重吗",2026search,解读用户本人的检查数值或报告分级,193.0
低烧是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,193.0
"老人味是什么原因引起的,怎么能去除",2026search,解释自身症状的原因,193.0
安眠药吃多少粒能吃死人,2026search,查询药品用法用量与服用时机,193.0
腿肿脚肿是什么原因引起的怎么办,2026search,解释自身症状的原因,192.0
温经汤组成配方及剂量,2026search,查询中医方剂组成、经络穴位与中医理论,192.0
大腿抽筋是什么原因引起的,2026search,解释自身症状的原因,191.0
库欣综合征是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,191.0
菠菜和豆腐能一起吃吗?,2026search,对具体行为、搭配或说法给出是否可行的裁决,190.0
避孕药什么时候吃最好最有效,2026search,查询药品用法用量与服用时机,190.0
梅毒可以完全治愈吗,2026search,评估疾病的严重程度、预后或时间预期,190.0
利伐沙班的五大禁忌和副作用,2026search,查询药品的功效与作用,189.0
指甲空了是什么原因引起的?怎么办,2026search,解释自身症状的原因,189.0
性病的症状和图片男性早期表现,2026search,查询疾病的症状与早期征兆,188.0
双手发麻是什么病征兆怎么解决,2026search,解释自身症状的原因,188.0
氯雷他定片可以连续吃多少天,2026search,查询药品用法用量与服用时机,188.0
指甲凹凸不平是什么原因引起的,2026search,解释自身症状的原因,187.0
尿道炎是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,186.0
"双肾囊肿是什么病,需要治疗吗",2026search,评估疾病的严重程度、预后或时间预期,186.0
蛋白尿是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,185.0
手麻是什么原因引起的,2026search,解释自身症状的原因,185.0
淋巴结是什么病严重吗,2026search,评估疾病的严重程度、预后或时间预期,185.0
梅毒会传染给家人吗,2026search,查询疾病或医学术语的定义、病因与传染性,185.0
眼前有黑影飘动是什么原因引起的,2026search,解释自身症状的原因,185.0
脂肪肝这个病严重吗,2026search,评估疾病的严重程度、预后或时间预期,185.0
咳嗽有黄痰是什么原因引起的,2026search,解释自身症状的原因,183.0
特应性皮炎怎么治疗才能根治,2026search,寻找疾病的治疗或缓解方案,183.0
止痛药,2026search,仅给出名称的裸实体查询,182.0
"老人脚浮肿是什么原因引起的,怎么治疗",2026search,解释自身症状的原因,182.0
口苦口干口臭是什么原因引起的 怎么治疗,2026search,解释自身症状的原因,182.0
hbv是什么病毒?,2026search,查询疾病或医学术语的定义、病因与传染性,181.0
抗生素,2026search,仅给出名称的裸实体查询,181.0
尿糖3个加号严重吗怎么治疗,2026search,解读用户本人的检查数值或报告分级,181.0
肠梗阻这个病严重吗,2026search,评估疾病的严重程度、预后或时间预期,180.0
手麻是什么病的前兆,2026search,解释自身症状的原因,180.0
皮肌炎是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,180.0
早泄可以治愈吗,2026search,评估疾病的严重程度、预后或时间预期,180.0
男性生殖疱疹是因为什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,179.0
qid是指一天几次用药,2026search,查询疾病或医学术语的定义、病因与传染性,179.0
hiv早期症状,2026search,查询疾病的症状与早期征兆,178.0
"口腔扁平苔藓是什么病,能否治愈?",2026search,评估疾病的严重程度、预后或时间预期,178.0
牙龈出血是什么病的前兆,2026search,查询疾病的症状与早期征兆,177.0
夫西地酸乳膏是激素药吗,2026search,查询药品的功效与作用,177.0
脚气是怎么来的什么原因引起的,2026search,解释自身症状的原因,177.0
急性荨麻疹是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,177.0
hpv是性病吗,2026search,查询疾病或医学术语的定义、病因与传染性,176.0
九制黄精的功效和作用及禁忌,2026search,查询中药材/食材/茶饮的功效与作用,176.0
空腹血糖10点多严重吗应该怎么办,2026search,对正在发生的具体不适做分诊与处置判断,176.0
特应性皮炎是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,176.0
子痫是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,176.0
尿糖4十严重吗怎么治疗,2026search,寻找疾病的治疗或缓解方案,175.0
渐冻症是什么病?,2026search,查询疾病或医学术语的定义、病因与传染性,175.0
羊肉的禁忌及相克食物,2026search,对具体行为、搭配或说法给出是否可行的裁决,175.0
晚上睡觉腿抽筋是什么原因引起的,2026search,解释自身症状的原因,174.0
阿莫西林是消炎药还是抗生素,2026search,在两个或几个选项之间给出裁决,174.0
马应龙麝香痔疮膏怎么用一天几次,2026search,查询药品用法用量与服用时机,174.0
阿奇霉素干混悬剂0.1g儿童用量一天几次,2026search,查询药品用法用量与服用时机,174.0
"hpv51阳性是什么意思,严重吗",2026search,解读用户本人的检查数值或报告分级,174.0
尿毒症是什么病情引起的原因,2026search,查询疾病或医学术语的定义、病因与传染性,174.0
"白喉病是什么病,有什么症状",2026search,查询疾病或医学术语的定义、病因与传染性,174.0
舌尖麻木是什么原因引起的,2026search,解释自身症状的原因,174.0
腿疼是怎么回事什么原因引起的,2026search,解释自身症状的原因,174.0
短效避孕药,2026search,仅给出名称的裸实体查询,173.0
"窦性心动过速是什么病,危险吗",2026search,查询疾病或医学术语的定义、病因与传染性,173.0
精神分裂症是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,173.0
烂嘴角是什么原因引起的怎么治,2026search,解释自身症状的原因,173.0
hiv初期小红点照片,2026search,仅给出名称的裸实体查询,173.0
慢性萎缩性胃炎c1型严重吗怎么治,2026search,寻找疾病的治疗或缓解方案,173.0
mds是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,173.0
水肿是什么原因引起的如何消肿,2026search,查询疾病或医学术语的定义、病因与传染性,173.0
怀孕多久做人流最好最佳的时间,2026search,查询诊疗项目的费用、时长与恢复参数,172.0
结膜炎是什么原因引起的呢,2026search,查询疾病或医学术语的定义、病因与传染性,172.0
起床头眩晕是什么原因引起的,2026search,解释自身症状的原因,172.0
"子宫囊肿是什么病严重吗,怎么治疗?",2026search,评估疾病的严重程度、预后或时间预期,172.0
舌头疼是什么原因引起的,2026search,解释自身症状的原因,171.0
管状腺瘤伴低级别上皮内瘤变严重吗,2026search,评估疾病的严重程度、预后或时间预期,171.0
"手抽筋什么原因引起的,怎么解决",2026search,解释自身症状的原因,171.0
hpv是啥意思是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,170.0
吃避孕药后几天下面流血是月经吗,2026search,对具体行为、搭配或说法给出是否可行的裁决,170.0
避孕药什么时候吃有效,2026search,查询药品用法用量与服用时机,170.0
做人流手术需要多少钱费用,2026search,查询诊疗项目的费用、时长与恢复参数,170.0
氨基糖苷类抗生素有哪些,2026search,寻找疾病的治疗或缓解方案,169.0
糠酸莫米松乳膏是激素药吗,2026search,对具体行为、搭配或说法给出是否可行的裁决,169.0
胃痞病是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,169.0
总胆红素高说明什么问题 严重吗,2026search,解读用户本人的检查数值或报告分级,169.0
阳痿吃什么好,2026search,查询中药材/食材/茶饮的功效与作用,169.0
胃食管反流是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,168.0
眼皮跳是因为什么原因引起的,2026search,解释自身症状的原因,168.0
肾衰竭是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,168.0
排毒养颜胶囊的功效与作用,2026search,查询药品的功效与作用,168.0
"口水臭是什么原因引起的,怎样去除",2026search,解释自身症状的原因,168.0
竹笋的功效和作用禁忌,2026search,查询中药材/食材/茶饮的功效与作用,167.0
包皮炎症状对照图片,2026search,查询疾病的症状与早期征兆,167.0
3个多月做人流还是引产,assistant_top,在两个或几个选项之间给出裁决,264.0
hpv是什么病?,assistant_top,查询疾病或医学术语的定义、病因与传染性,150.0
hpv是性病吗,assistant_top,查询疾病或医学术语的定义、病因与传染性,121.0
hpv病毒是什么病毒,assistant_top,查询疾病或医学术语的定义、病因与传染性,125.0
严重吗？,assistant_top,处理非健康或无法归入上述意图的残余,160.0
人流医院附近,assistant_top,查询就医科室、医院/医生导航与挂号入口,296.0
人流咨询留电话24小时在线,assistant_top,查询就医科室、医院/医生导航与挂号入口,356.0
