外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
药品用法药效与联用查询,2025搜索,助手语音1k,58,65,0.3531,0.2799,True,核验产品、偏方或传言的功效真伪,41.38,判断特定情境下能否吃、用或做,33.85,False
药品用法药效与联用查询,2025搜索随机1w,2026搜索,567,111,0.4424,0.158,True,判断特定情境下能否吃、用或做,44.97,核验产品、偏方或传言的功效真伪,49.55,False
药品用法药效与联用查询,2025搜索随机1w,2026搜索随机1w,567,661,0.0837,0.0872,False,判断特定情境下能否吃、用或做,44.97,判断特定情境下能否吃、用或做,38.43,True
药品用法药效与联用查询,2025搜索随机1w,助手随机1k,567,70,0.2131,0.1912,True,判断特定情境下能否吃、用或做,44.97,判断特定情境下能否吃、用或做,32.86,True
药品用法药效与联用查询,2025搜索随机1w,助手语音1k,567,65,0.2084,0.1972,True,判断特定情境下能否吃、用或做,44.97,判断特定情境下能否吃、用或做,33.85,True
药品用法药效与联用查询,2026搜索,2026搜索随机1w,111,661,0.4295,0.162,True,核验产品、偏方或传言的功效真伪,49.55,判断特定情境下能否吃、用或做,38.43,False
药品用法药效与联用查询,2026搜索,助手随机1k,111,70,0.4981,0.257,True,核验产品、偏方或传言的功效真伪,49.55,判断特定情境下能否吃、用或做,32.86,False
药品用法药效与联用查询,2026搜索,助手语音1k,111,65,0.457,0.2434,True,核验产品、偏方或传言的功效真伪,49.55,判断特定情境下能否吃、用或做,33.85,False
药品用法药效与联用查询,2026搜索随机1w,助手随机1k,661,70,0.1499,0.1951,False,判断特定情境下能否吃、用或做,38.43,判断特定情境下能否吃、用或做,32.86,True
药品用法药效与联用查询,2026搜索随机1w,助手语音1k,661,65,0.1368,0.1939,False,判断特定情境下能否吃、用或做,38.43,判断特定情境下能否吃、用或做,33.85,True
药品用法药效与联用查询,助手随机1k,助手语音1k,70,65,0.1044,0.2825,False,判断特定情境下能否吃、用或做,32.86,判断特定情境下能否吃、用或做,33.85,True
查询医疗健康恢复时间与费用,2025搜索,2025搜索随机1w,194,334,0.2099,0.1493,True,恢复、停药与时间窗咨询,29.9,恢复、停药与时间窗咨询,40.12,True
查询医疗健康恢复时间与费用,2025搜索,2026搜索,194,190,0.0894,0.1609,False,恢复、停药与时间窗咨询,29.9,恢复、停药与时间窗咨询,32.11,True
查询医疗健康恢复时间与费用,2025搜索,2026搜索随机1w,194,335,0.2261,0.1543,True,恢复、停药与时间窗咨询,29.9,恢复、停药与时间窗咨询,40.3,True
查询医疗健康恢复时间与费用,2025搜索,助手随机1k,194,55,0.3315,0.2607,True,恢复、停药与时间窗咨询,29.9,恢复、停药与时间窗咨询,36.36,True
查询医疗健康恢复时间与费用,2025搜索随机1w,2026搜索,334,190,0.2129,0.156,True,恢复、停药与时间窗咨询,40.12,恢复、停药与时间窗咨询,32.11,True
查询医疗健康恢复时间与费用,2025搜索随机1w,2026搜索随机1w,334,335,0.1054,0.133,False,恢复、停药与时间窗咨询,40.12,恢复、停药与时间窗咨询,40.3,True
查询医疗健康恢复时间与费用,2025搜索随机1w,助手随机1k,334,55,0.2279,0.2547,False,恢复、停药与时间窗咨询,40.12,恢复、停药与时间窗咨询,36.36,True
查询医疗健康恢复时间与费用,2026搜索,2026搜索随机1w,190,335,0.2119,0.1504,True,恢复、停药与时间窗咨询,32.11,恢复、停药与时间窗咨询,40.3,True
查询医疗健康恢复时间与费用,2026搜索,助手随机1k,190,55,0.31,0.2509,True,恢复、停药与时间窗咨询,32.11,恢复、停药与时间窗咨询,36.36,True
查询医疗健康恢复时间与费用,2026搜索随机1w,助手随机1k,335,55,0.1775,0.2372,False,恢复、停药与时间窗咨询,40.3,恢复、停药与时间窗咨询,36.36,True
查询身体不适症状及可能病因,2025搜索,2025搜索随机1w,94,562,0.1249,0.138,False,描述自身症状求归因或鉴别,76.6,描述自身症状求归因或鉴别,68.68,True
查询身体不适症状及可能病因,2025搜索,2026搜索,94,86,0.0839,0.1467,False,描述自身症状求归因或鉴别,76.6,描述自身症状求归因或鉴别,83.72,True
查询身体不适症状及可能病因,2025搜索,2026搜索随机1w,94,637,0.1268,0.1321,False,描述自身症状求归因或鉴别,76.6,描述自身症状求归因或鉴别,68.76,True
查询身体不适症状及可能病因,2025搜索,助手头部1k,94,49,0.4162,0.2082,True,描述自身症状求归因或鉴别,76.6,非健康或无法判定的其他查询,46.94,False
查询身体不适症状及可能病因,2025搜索,助手随机1k,94,108,0.2496,0.183,True,描述自身症状求归因或鉴别,76.6,描述自身症状求归因或鉴别,62.04,True
查询身体不适症状及可能病因,2025搜索,助手语音头部1k,94,37,0.2884,0.2172,True,描述自身症状求归因或鉴别,76.6,描述自身症状求归因或鉴别,56.76,True
查询身体不适症状及可能病因,2025搜索,助手语音1k,94,68,0.1355,0.1696,False,描述自身症状求归因或鉴别,76.6,描述自身症状求归因或鉴别,73.53,True
查询身体不适症状及可能病因,2025搜索随机1w,2026搜索,562,86,0.1776,0.1435,True,描述自身症状求归因或鉴别,68.68,描述自身症状求归因或鉴别,83.72,True
查询身体不适症状及可能病因,2025搜索随机1w,2026搜索随机1w,562,637,0.0276,0.0706,False,描述自身症状求归因或鉴别,68.68,描述自身症状求归因或鉴别,68.76,True
查询身体不适症状及可能病因,2025搜索随机1w,助手头部1k,562,49,0.4123,0.185,True,描述自身症状求归因或鉴别,68.68,非健康或无法判定的其他查询,46.94,False
查询身体不适症状及可能病因,2025搜索随机1w,助手随机1k,562,108,0.1657,0.132,True,描述自身症状求归因或鉴别,68.68,描述自身症状求归因或鉴别,62.04,True
查询身体不适症状及可能病因,2025搜索随机1w,助手语音头部1k,562,37,0.3022,0.2108,True,描述自身症状求归因或鉴别,68.68,描述自身症状求归因或鉴别,56.76,True
查询身体不适症状及可能病因,2025搜索随机1w,助手语音1k,562,68,0.1324,0.1613,False,描述自身症状求归因或鉴别,68.68,描述自身症状求归因或鉴别,73.53,True
查询身体不适症状及可能病因,2026搜索,2026搜索随机1w,86,637,0.177,0.1421,True,描述自身症状求归因或鉴别,83.72,描述自身症状求归因或鉴别,68.76,True
查询身体不适症状及可能病因,2026搜索,助手头部1k,86,49,0.4404,0.1902,True,描述自身症状求归因或鉴别,83.72,非健康或无法判定的其他查询,46.94,False
查询身体不适症状及可能病因,2026搜索,助手随机1k,86,108,0.2776,0.1753,True,描述自身症状求归因或鉴别,83.72,描述自身症状求归因或鉴别,62.04,True
查询身体不适症状及可能病因,2026搜索,助手语音头部1k,86,37,0.3162,0.1901,True,描述自身症状求归因或鉴别,83.72,描述自身症状求归因或鉴别,56.76,True
查询身体不适症状及可能病因,2026搜索,助手语音1k,86,68,0.1802,0.1632,True,描述自身症状求归因或鉴别,83.72,描述自身症状求归因或鉴别,73.53,True
查询身体不适症状及可能病因,2026搜索随机1w,助手头部1k,637,49,0.4082,0.1758,True,描述自身症状求归因或鉴别,68.76,非健康或无法判定的其他查询,46.94,False
查询身体不适症状及可能病因,2026搜索随机1w,助手随机1k,637,108,0.1481,0.1333,True,描述自身症状求归因或鉴别,68.76,描述自身症状求归因或鉴别,62.04,True
查询身体不适症状及可能病因,2026搜索随机1w,助手语音头部1k,637,37,0.3002,0.2105,True,描述自身症状求归因或鉴别,68.76,描述自身症状求归因或鉴别,56.76,True
查询身体不适症状及可能病因,2026搜索随机1w,助手语音1k,637,68,0.1221,0.1611,False,描述自身症状求归因或鉴别,68.76,描述自身症状求归因或鉴别,73.53,True
查询身体不适症状及可能病因,助手头部1k,助手随机1k,49,108,0.3065,0.2293,True,非健康或无法判定的其他查询,46.94,描述自身症状求归因或鉴别,62.04,False
查询身体不适症状及可能病因,助手头部1k,助手语音头部1k,49,37,0.1589,0.2344,False,非健康或无法判定的其他查询,46.94,描述自身症状求归因或鉴别,56.76,False
查询身体不适症状及可能病因,助手头部1k,助手语音1k,49,68,0.3688,0.2371,True,非健康或无法判定的其他查询,46.94,描述自身症状求归因或鉴别,73.53,False
查询身体不适症状及可能病因,助手随机1k,助手语音头部1k,108,37,0.201,0.236,False,描述自身症状求归因或鉴别,62.04,描述自身症状求归因或鉴别,56.76,True
查询身体不适症状及可能病因,助手随机1k,助手语音1k,108,68,0.1792,0.1903,False,描述自身症状求归因或鉴别,62.04,描述自身症状求归因或鉴别,73.53,True
查询身体不适症状及可能病因,助手语音头部1k,助手语音1k,37,68,0.2731,0.2353,True,描述自身症状求归因或鉴别,56.76,描述自身症状求归因或鉴别,73.53,True
检查项目及指标查询,2025搜索,2025搜索随机1w,121,219,0.3024,0.1765,True,查询疾病或医学术语的定义、病因与症状,57.85,查询疾病或医学术语的定义、病因与症状,29.22,True
检查项目及指标查询,2025搜索,2026搜索,121,113,0.0647,0.1675,False,查询疾病或医学术语的定义、病因与症状,57.85,查询疾病或医学术语的定义、病因与症状,55.75,True
检查项目及指标查询,2025搜索,2026搜索随机1w,121,197,0.3078,0.1816,True,查询疾病或医学术语的定义、病因与症状,57.85,查询疾病或医学术语的定义、病因与症状,30.46,True
检查项目及指标查询,2025搜索随机1w,2026搜索,219,113,0.2696,0.1798,True,查询疾病或医学术语的定义、病因与症状,29.22,查询疾病或医学术语的定义、病因与症状,55.75,True
检查项目及指标查询,2025搜索随机1w,2026搜索随机1w,219,197,0.1125,0.1638,False,查询疾病或医学术语的定义、病因与症状,29.22,查询疾病或医学术语的定义、病因与症状,30.46,True
检查项目及指标查询,2026搜索,2026搜索随机1w,113,197,0.2849,0.1758,True,查询疾病或医学术语的定义、病因与症状,55.75,查询疾病或医学术语的定义、病因与症状,30.46,True
药品与药企信息查询,2025搜索,2025搜索随机1w,114,165,0.3054,0.2018,True,查询医药上市企业,30.7,查询物品或活动的功效与作用,36.97,False
药品与药企信息查询,2025搜索,2026搜索,114,152,0.0943,0.18,False,查询医药上市企业,30.7,查询医药上市企业,38.82,True
药品与药企信息查询,2025搜索,2026搜索随机1w,114,205,0.3079,0.1893,True,查询医药上市企业,30.7,查询物品或活动的功效与作用,31.22,False
药品与药企信息查询,2025搜索随机1w,2026搜索,165,152,0.386,0.1819,True,查询物品或活动的功效与作用,36.97,查询医药上市企业,38.82,False
药品与药企信息查询,2025搜索随机1w,2026搜索随机1w,165,205,0.1438,0.1663,False,查询物品或活动的功效与作用,36.97,查询物品或活动的功效与作用,31.22,True
药品与药企信息查询,2026搜索,2026搜索随机1w,152,205,0.3735,0.1679,True,查询医药上市企业,38.82,查询物品或活动的功效与作用,31.22,False
医院及科室信息查询,2025搜索,2025搜索随机1w,176,744,0.0219,0.0449,False,就医导航、费用与渠道,94.89,就医导航、费用与渠道,94.76,True
医院及科室信息查询,2025搜索,2026搜索,176,178,0.011,0.0513,False,就医导航、费用与渠道,94.89,就医导航、费用与渠道,94.38,True
医院及科室信息查询,2025搜索,2026搜索随机1w,176,847,0.0193,0.0429,False,就医导航、费用与渠道,94.89,就医导航、费用与渠道,95.4,True
医院及科室信息查询,2025搜索,助手头部1k,176,75,0.0341,0.0625,False,就医导航、费用与渠道,94.89,就医导航、费用与渠道,97.33,True
医院及科室信息查询,2025搜索,助手随机1k,176,48,0.0871,0.0871,False,就医导航、费用与渠道,94.89,就医导航、费用与渠道,89.58,True
医院及科室信息查询,2025搜索,助手语音1k,176,32,0.0767,0.1026,False,就医导航、费用与渠道,94.89,就医导航、费用与渠道,90.62,True
医院及科室信息查询,2025搜索随机1w,2026搜索,744,178,0.0196,0.0464,False,就医导航、费用与渠道,94.76,就医导航、费用与渠道,94.38,True
医院及科室信息查询,2025搜索随机1w,2026搜索随机1w,744,847,0.0113,0.0258,False,就医导航、费用与渠道,94.76,就医导航、费用与渠道,95.4,True
医院及科室信息查询,2025搜索随机1w,助手头部1k,744,75,0.0323,0.0613,False,就医导航、费用与渠道,94.76,就医导航、费用与渠道,97.33,True
医院及科室信息查询,2025搜索随机1w,助手随机1k,744,48,0.0759,0.0853,False,就医导航、费用与渠道,94.76,就医导航、费用与渠道,89.58,True
医院及科室信息查询,2025搜索随机1w,助手语音1k,744,32,0.0709,0.113,False,就医导航、费用与渠道,94.76,就医导航、费用与渠道,90.62,True
医院及科室信息查询,2026搜索,2026搜索随机1w,178,847,0.0234,0.04,False,就医导航、费用与渠道,94.38,就医导航、费用与渠道,95.4,True
医院及科室信息查询,2026搜索,助手头部1k,178,75,0.0337,0.0667,False,就医导航、费用与渠道,94.38,就医导航、费用与渠道,97.33,True
医院及科室信息查询,2026搜索,助手随机1k,178,48,0.0761,0.0969,False,就医导航、费用与渠道,94.38,就医导航、费用与渠道,89.58,True
医院及科室信息查询,2026搜索,助手语音1k,178,32,0.0713,0.0913,False,就医导航、费用与渠道,94.38,就医导航、费用与渠道,90.62,True
医院及科室信息查询,2026搜索随机1w,助手头部1k,847,75,0.0319,0.0564,False,就医导航、费用与渠道,95.4,就医导航、费用与渠道,97.33,True
医院及科室信息查询,2026搜索随机1w,助手随机1k,847,48,0.0841,0.0783,True,就医导航、费用与渠道,95.4,就医导航、费用与渠道,89.58,True
医院及科室信息查询,2026搜索随机1w,助手语音1k,847,32,0.0784,0.082,False,就医导航、费用与渠道,95.4,就医导航、费用与渠道,90.62,True
医院及科室信息查询,助手头部1k,助手随机1k,75,48,0.0775,0.0908,False,就医导航、费用与渠道,97.33,就医导航、费用与渠道,89.58,True
医院及科室信息查询,助手头部1k,助手语音1k,75,32,0.0671,0.0804,False,就医导航、费用与渠道,97.33,就医导航、费用与渠道,90.62,True
医院及科室信息查询,助手随机1k,助手语音1k,48,32,0.0417,0.1458,False,就医导航、费用与渠道,89.58,就医导航、费用与渠道,90.62,True
药品用法用量查询,2025搜索,2025搜索随机1w,118,250,0.3668,0.1515,True,询问用药剂量与服用时机,88.98,询问用药剂量与服用时机,52.8,True
药品用法用量查询,2025搜索,2026搜索,118,152,0.0491,0.0958,False,询问用药剂量与服用时机,88.98,询问用药剂量与服用时机,89.47,True
药品用法用量查询,2025搜索,2026搜索随机1w,118,262,0.4106,0.1516,True,询问用药剂量与服用时机,88.98,询问用药剂量与服用时机,48.47,True
药品用法用量查询,2025搜索,助手随机1k,118,37,0.4473,0.2041,True,询问用药剂量与服用时机,88.98,询问用药剂量与服用时机,45.95,True
药品用法用量查询,2025搜索,助手语音1k,118,31,0.3193,0.1921,True,询问用药剂量与服用时机,88.98,询问用药剂量与服用时机,61.29,True
药品用法用量查询,2025搜索随机1w,2026搜索,250,152,0.3705,0.1402,True,询问用药剂量与服用时机,52.8,询问用药剂量与服用时机,89.47,True
药品用法用量查询,2025搜索随机1w,2026搜索随机1w,250,262,0.0608,0.1374,False,询问用药剂量与服用时机,52.8,询问用药剂量与服用时机,48.47,True
药品用法用量查询,2025搜索随机1w,助手随机1k,250,37,0.1154,0.2659,False,询问用药剂量与服用时机,52.8,询问用药剂量与服用时机,45.95,True
药品用法用量查询,2025搜索随机1w,助手语音1k,250,31,0.1995,0.2838,False,询问用药剂量与服用时机,52.8,询问用药剂量与服用时机,61.29,True
药品用法用量查询,2026搜索,2026搜索随机1w,152,262,0.4145,0.1375,True,询问用药剂量与服用时机,89.47,询问用药剂量与服用时机,48.47,True
药品用法用量查询,2026搜索,助手随机1k,152,37,0.455,0.1914,True,询问用药剂量与服用时机,89.47,询问用药剂量与服用时机,45.95,True
药品用法用量查询,2026搜索,助手语音1k,152,31,0.3345,0.1743,True,询问用药剂量与服用时机,89.47,询问用药剂量与服用时机,61.29,True
药品用法用量查询,2026搜索随机1w,助手随机1k,262,37,0.0772,0.2595,False,询问用药剂量与服用时机,48.47,询问用药剂量与服用时机,45.95,True
药品用法用量查询,2026搜索随机1w,助手语音1k,262,31,0.2242,0.296,False,询问用药剂量与服用时机,48.47,询问用药剂量与服用时机,61.29,True
药品用法用量查询,助手随机1k,助手语音1k,37,31,0.2764,0.3489,False,询问用药剂量与服用时机,45.95,询问用药剂量与服用时机,61.29,True
