外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
查询金融术语含义,2025搜索,2025搜索随机1w,129,261,0.1031,0.0859,True,解释金融术语与交易/业务规则,93.02,解释金融术语与交易/业务规则,85.82,True
查询金融术语含义,2025搜索,2026搜索,129,67,0.0316,0.0783,False,解释金融术语与交易/业务规则,93.02,解释金融术语与交易/业务规则,94.03,True
查询金融术语含义,2025搜索,2026搜索随机1w,129,311,0.059,0.0873,False,解释金融术语与交易/业务规则,93.02,解释金融术语与交易/业务规则,88.75,True
查询金融术语含义,2025搜索随机1w,2026搜索,261,67,0.123,0.117,True,解释金融术语与交易/业务规则,85.82,解释金融术语与交易/业务规则,94.03,True
查询金融术语含义,2025搜索随机1w,2026搜索随机1w,261,311,0.0641,0.0755,False,解释金融术语与交易/业务规则,85.82,解释金融术语与交易/业务规则,88.75,True
查询金融术语含义,2026搜索,2026搜索随机1w,67,311,0.0848,0.1139,False,解释金融术语与交易/业务规则,94.03,解释金融术语与交易/业务规则,88.75,True
查询保险相关业务,2025搜索,2025搜索随机1w,65,290,0.5729,0.2436,True,解析裸非可报价名称,66.15,其他非金融意图或无明确意图,21.03,False
查询保险相关业务,2025搜索,2026搜索,65,30,0.1667,0.2745,False,解析裸非可报价名称,66.15,解析裸非可报价名称,66.67,True
查询保险相关业务,2025搜索,2026搜索随机1w,65,218,0.5963,0.2501,True,解析裸非可报价名称,66.15,其他非金融意图或无明确意图,21.56,False
查询保险相关业务,2025搜索随机1w,2026搜索,290,30,0.6506,0.3322,True,其他非金融意图或无明确意图,21.03,解析裸非可报价名称,66.67,False
查询保险相关业务,2025搜索随机1w,2026搜索随机1w,290,218,0.1032,0.1526,False,其他非金融意图或无明确意图,21.03,其他非金融意图或无明确意图,21.56,True
查询保险相关业务,2026搜索,2026搜索随机1w,30,218,0.6682,0.3285,True,解析裸非可报价名称,66.67,其他非金融意图或无明确意图,21.56,False
查询借款平台正规性,2025搜索,2025搜索随机1w,98,95,0.2607,0.2293,True,核验机构平台与金融信息来源的真伪资质,65.31,核验机构平台与金融信息来源的真伪资质,45.26,True
查询借款平台正规性,2025搜索,2026搜索,98,37,0.1404,0.2426,False,核验机构平台与金融信息来源的真伪资质,65.31,核验机构平台与金融信息来源的真伪资质,70.27,True
查询借款平台正规性,2025搜索,2026搜索随机1w,98,92,0.4066,0.2323,True,核验机构平台与金融信息来源的真伪资质,65.31,核验机构平台与金融信息来源的真伪资质,32.61,True
查询借款平台正规性,2025搜索随机1w,2026搜索,95,37,0.328,0.3175,True,核验机构平台与金融信息来源的真伪资质,45.26,核验机构平台与金融信息来源的真伪资质,70.27,True
查询借款平台正规性,2025搜索随机1w,2026搜索随机1w,95,92,0.2403,0.2607,False,核验机构平台与金融信息来源的真伪资质,45.26,核验机构平台与金融信息来源的真伪资质,32.61,True
查询借款平台正规性,2026搜索,2026搜索随机1w,37,92,0.4304,0.3376,True,核验机构平台与金融信息来源的真伪资质,70.27,核验机构平台与金融信息来源的真伪资质,32.61,True
贷款月供计算,2025搜索随机1w,2026搜索随机1w,101,78,0.1399,0.1843,False,查询利率、费率、限额并试算利息/还款,76.24,查询利率、费率、限额并试算利息/还款,70.51,True
金融代码查询,2025搜索,2025搜索随机1w,57,133,0.4762,0.2559,True,查询可报价品种实时行情与价格,68.42,查询可报价品种实时行情与价格,33.83,True
金融代码查询,2025搜索,2026搜索,57,76,0.1491,0.193,False,查询可报价品种实时行情与价格,68.42,查询可报价品种实时行情与价格,80.26,True
金融代码查询,2025搜索,2026搜索随机1w,57,144,0.3739,0.2279,True,查询可报价品种实时行情与价格,68.42,查询可报价品种实时行情与价格,46.53,True
金融代码查询,2025搜索随机1w,2026搜索,133,76,0.5132,0.2238,True,查询可报价品种实时行情与价格,33.83,查询可报价品种实时行情与价格,80.26,True
金融代码查询,2025搜索随机1w,2026搜索随机1w,133,144,0.2914,0.2075,True,查询可报价品种实时行情与价格,33.83,查询可报价品种实时行情与价格,46.53,True
金融代码查询,2026搜索,2026搜索随机1w,76,144,0.4134,0.212,True,查询可报价品种实时行情与价格,80.26,查询可报价品种实时行情与价格,46.53,True
查询保险公司信息,2025搜索,2025搜索随机1w,65,192,0.4475,0.2668,True,解析裸非可报价名称,49.23,其他非金融意图或无明确意图,19.79,False
查询保险公司信息,2025搜索,2026搜索,65,36,0.2628,0.3351,False,解析裸非可报价名称,49.23,解析裸非可报价名称,41.67,True
查询保险公司信息,2025搜索,2026搜索随机1w,65,202,0.4888,0.2572,True,解析裸非可报价名称,49.23,查询机构联系方式、网点信息及号码归属,16.83,False
查询保险公司信息,2025搜索随机1w,2026搜索,192,36,0.599,0.3369,True,其他非金融意图或无明确意图,19.79,解析裸非可报价名称,41.67,False
查询保险公司信息,2025搜索随机1w,2026搜索随机1w,192,202,0.2031,0.1948,True,其他非金融意图或无明确意图,19.79,查询机构联系方式、网点信息及号码归属,16.83,False
查询保险公司信息,2026搜索,2026搜索随机1w,36,202,0.6106,0.3292,True,解析裸非可报价名称,41.67,查询机构联系方式、网点信息及号码归属,16.83,False
银行卡业务查询与办理指导,2025搜索,2025搜索随机1w,92,502,0.1894,0.1776,True,获取银行/支付业务办理步骤与所需资料,34.78,获取银行/支付业务办理步骤与所需资料,36.45,True
银行卡业务查询与办理指导,2025搜索,2026搜索随机1w,92,371,0.1567,0.1831,False,获取银行/支付业务办理步骤与所需资料,34.78,获取银行/支付业务办理步骤与所需资料,35.31,True
银行卡业务查询与办理指导,2025搜索,助手语音1k,92,48,0.269,0.2755,False,获取银行/支付业务办理步骤与所需资料,34.78,获取银行/支付业务办理步骤与所需资料,35.42,True
银行卡业务查询与办理指导,2025搜索随机1w,2026搜索随机1w,502,371,0.059,0.1025,False,获取银行/支付业务办理步骤与所需资料,36.45,获取银行/支付业务办理步骤与所需资料,35.31,True
银行卡业务查询与办理指导,2025搜索随机1w,助手语音1k,502,48,0.1178,0.2285,False,获取银行/支付业务办理步骤与所需资料,36.45,获取银行/支付业务办理步骤与所需资料,35.42,True
银行卡业务查询与办理指导,2026搜索随机1w,助手语音1k,371,48,0.136,0.2399,False,获取银行/支付业务办理步骤与所需资料,35.31,获取银行/支付业务办理步骤与所需资料,35.42,True
利率查询与计算,2025搜索,2025搜索随机1w,88,138,0.0736,0.1099,False,查询利率、费率、限额并试算利息/还款,87.5,查询利率、费率、限额并试算利息/还款,85.51,True
利率查询与计算,2025搜索,2026搜索随机1w,88,79,0.2217,0.1649,True,查询利率、费率、限额并试算利息/还款,87.5,查询利率、费率、限额并试算利息/还款,67.09,True
利率查询与计算,2025搜索随机1w,2026搜索随机1w,138,79,0.1933,0.1499,True,查询利率、费率、限额并试算利息/还款,85.51,查询利率、费率、限额并试算利息/还款,67.09,True
计算存贷款利息,2025搜索,2025搜索随机1w,72,294,0.2183,0.1424,True,查询利率、费率、限额并试算利息/还款,62.5,查询利率、费率、限额并试算利息/还款,79.93,True
计算存贷款利息,2025搜索,2026搜索随机1w,72,276,0.1981,0.1582,True,查询利率、费率、限额并试算利息/还款,62.5,查询利率、费率、限额并试算利息/还款,75.36,True
计算存贷款利息,2025搜索随机1w,2026搜索随机1w,294,276,0.0609,0.0922,False,查询利率、费率、限额并试算利息/还款,79.93,查询利率、费率、限额并试算利息/还款,75.36,True
查询转账与账户业务可行性,2025搜索,2025搜索随机1w,49,500,0.285,0.2355,True,对“是不是/是A还是B”给出裁决结论,32.65,对“是不是/是A还是B”给出裁决结论,37.8,True
查询转账与账户业务可行性,2025搜索,2026搜索随机1w,49,404,0.3183,0.2489,True,对“是不是/是A还是B”给出裁决结论,32.65,对“是不是/是A还是B”给出裁决结论,37.62,True
查询转账与账户业务可行性,2025搜索,助手随机1k,49,63,0.3379,0.3152,True,对“是不是/是A还是B”给出裁决结论,32.65,对“是不是/是A还是B”给出裁决结论,33.33,True
查询转账与账户业务可行性,2025搜索,助手语音1k,49,42,0.3367,0.3707,False,对“是不是/是A还是B”给出裁决结论,32.65,对“是不是/是A还是B”给出裁决结论,33.33,True
查询转账与账户业务可行性,2025搜索随机1w,2026搜索随机1w,500,404,0.0843,0.1103,False,对“是不是/是A还是B”给出裁决结论,37.8,对“是不是/是A还是B”给出裁决结论,37.62,True
查询转账与账户业务可行性,2025搜索随机1w,助手随机1k,500,63,0.1603,0.2138,False,对“是不是/是A还是B”给出裁决结论,37.8,对“是不是/是A还是B”给出裁决结论,33.33,True
查询转账与账户业务可行性,2025搜索随机1w,助手语音1k,500,42,0.1998,0.2679,False,对“是不是/是A还是B”给出裁决结论,37.8,对“是不是/是A还是B”给出裁决结论,33.33,True
查询转账与账户业务可行性,2026搜索随机1w,助手随机1k,404,63,0.1722,0.2326,False,对“是不是/是A还是B”给出裁决结论,37.62,对“是不是/是A还是B”给出裁决结论,33.33,True
查询转账与账户业务可行性,2026搜索随机1w,助手语音1k,404,42,0.2466,0.2686,False,对“是不是/是A还是B”给出裁决结论,37.62,对“是不是/是A还是B”给出裁决结论,33.33,True
查询转账与账户业务可行性,助手随机1k,助手语音1k,63,42,0.2302,0.3337,False,对“是不是/是A还是B”给出裁决结论,33.33,对“是不是/是A还是B”给出裁决结论,33.33,True
证券代码信息查询#73,2025搜索,2026搜索,63,62,0.0166,0.0486,False,查询可报价品种实时行情与价格,96.83,查询可报价品种实时行情与价格,95.16,True
查询金融业务数值与代码,2025搜索随机1w,2026搜索随机1w,100,123,0.2309,0.1887,True,查询利率、费率、限额并试算利息/还款,60.0,查询利率、费率、限额并试算利息/还款,42.28,True
查询价格与金额,2025搜索随机1w,2026搜索随机1w,187,205,0.1294,0.1461,False,查询利率、费率、限额并试算利息/还款,48.13,查询利率、费率、限额并试算利息/还款,45.37,True
车险购买与理赔咨询,2025搜索,2025搜索随机1w,39,231,0.4765,0.284,True,解释金融术语与交易/业务规则,33.33,对“是不是/是A还是B”给出裁决结论,38.53,False
车险购买与理赔咨询,2025搜索,2026搜索随机1w,39,159,0.4398,0.3001,True,解释金融术语与交易/业务规则,33.33,对“是不是/是A还是B”给出裁决结论,36.48,False
车险购买与理赔咨询,2025搜索随机1w,2026搜索随机1w,231,159,0.079,0.1562,False,对“是不是/是A还是B”给出裁决结论,38.53,对“是不是/是A还是B”给出裁决结论,36.48,True
基金净值查询,2025搜索随机1w,2026搜索,146,84,0.3139,0.2003,True,查询可报价品种实时行情与价格,48.63,查询可报价品种实时行情与价格,76.19,True
基金净值查询,2025搜索随机1w,2026搜索随机1w,146,291,0.0902,0.1702,False,查询可报价品种实时行情与价格,48.63,查询可报价品种实时行情与价格,46.05,True
基金净值查询,2026搜索,2026搜索随机1w,84,291,0.3634,0.1931,True,查询可报价品种实时行情与价格,76.19,查询可报价品种实时行情与价格,46.05,True
金融业务操作与问题处理方法查询,2025搜索,2025搜索随机1w,44,385,0.2104,0.2118,False,获取银行/支付业务办理步骤与所需资料,68.18,获取银行/支付业务办理步骤与所需资料,54.81,True
金融业务操作与问题处理方法查询,2025搜索,2026搜索随机1w,44,288,0.2086,0.2345,False,获取银行/支付业务办理步骤与所需资料,68.18,获取银行/支付业务办理步骤与所需资料,56.6,True
金融业务操作与问题处理方法查询,2025搜索,助手语音1k,44,32,0.2045,0.2787,False,获取银行/支付业务办理步骤与所需资料,68.18,获取银行/支付业务办理步骤与所需资料,62.5,True
金融业务操作与问题处理方法查询,2025搜索随机1w,2026搜索随机1w,385,288,0.0729,0.111,False,获取银行/支付业务办理步骤与所需资料,54.81,获取银行/支付业务办理步骤与所需资料,56.6,True
金融业务操作与问题处理方法查询,2025搜索随机1w,助手语音1k,385,32,0.1841,0.2559,False,获取银行/支付业务办理步骤与所需资料,54.81,获取银行/支付业务办理步骤与所需资料,62.5,True
金融业务操作与问题处理方法查询,2026搜索随机1w,助手语音1k,288,32,0.1632,0.2639,False,获取银行/支付业务办理步骤与所需资料,56.6,获取银行/支付业务办理步骤与所需资料,62.5,True
贷款提前还款查询,2025搜索随机1w,2026搜索随机1w,144,129,0.1059,0.1919,False,对“是不是/是A还是B”给出裁决结论,27.08,获取银行/支付业务办理步骤与所需资料,25.58,False
