domain,label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
教育,启动翻译工具或查询英汉词句,assistant_top,assistant_random,48,57,859,970,0.0558789289871944,0.0587628865979381,0.2883957610743732,-1.8939600145949136,2.4275499769836837,stable,False,深度（助手头部→长尾）
教育,进入高校官网及校内业务平台,assistant_top,assistant_random,1,4,859,970,0.0011641443538998,0.0041237113402061,0.2959566986306302,-0.2999367007996019,0.9461679253433668,stable,False,深度（助手头部→长尾）
教育,查询汉字笔顺写法,assistant_top,assistant_random,0,3,859,970,0.0,0.0030927835051546,0.3092783505154639,-0.1804614074595672,0.9053441296771012,emergent,False,深度（助手头部→长尾）
教育,查询官方教务与考试办事流程,assistant_top,assistant_random,0,4,859,970,0.0,0.0041237113402061,0.4123711340206186,-0.0991590675016771,1.0554770486416027,emergent,False,深度（助手头部→长尾）
教育,按裸校名检索院校信息,assistant_top,assistant_random,3,10,859,970,0.0034924330616996,0.0103092783505154,0.6816845288815814,-0.1387749390308277,1.5684665597250014,stable,False,深度（助手头部→长尾）
教育,按结构约束列举字词,assistant_top,assistant_random,4,14,859,970,0.0046565774155995,0.0144329896907216,0.9776412275122116,0.0477812409121059,1.9834111426438576,stable,True,深度（助手头部→长尾）
教育,查询词语或成语释义,assistant_top,assistant_random,9,23,859,970,0.0104772991850989,0.0237113402061855,1.323404102108661,0.1046466721306446,2.5864413496510377,stable,True,深度（助手头部→长尾）
教育,了解专业培养内容与就业前景,assistant_top,assistant_random,2,22,859,970,0.0023282887077997,0.022680412371134,2.0352123663334254,1.0550389489190346,3.189773042528107,stable,True,深度（助手头部→长尾）
教育,查询职业资格与成人学历提升,assistant_top,assistant_random,5,34,859,970,0.0058207217694994,0.0350515463917525,2.923082462225316,1.66994870770981,4.316456840065243,stable,True,深度（助手头部→长尾）
教育,进行升学与择校志愿决策咨询,assistant_top,assistant_random,27,71,859,970,0.0314318975552968,0.0731958762886598,4.176397873336294,2.147889598796524,6.234395447953604,stable,True,深度（助手头部→长尾）
教育,完成中小学学科作业与写作任务,assistant_top,assistant_random,105,237,859,970,0.1222351571594877,0.2443298969072165,12.209473974772871,8.698140333896012,15.665517449010158,stable,True,深度（助手头部→长尾）
教育,按裸校名检索院校信息,2026search,assistant_random,2144,10,9981,970,0.214808135457369,0.0103092783505154,-20.44988571068536,-21.392076042136633,-19.281653708537476,stable,True,界面+深度（不可单独归因）
教育,启动翻译工具或查询英汉词句,2026search,assistant_random,1837,57,9981,970,0.1840496944193968,0.0587628865979381,-12.528680782145871,-14.052220194175431,-10.706680822568842,stable,True,界面+深度（不可单独归因）
教育,查询汉字或词语读音,2026search,assistant_random,1339,12,9981,970,0.1341548942991684,0.0123711340206185,-12.178376027854986,-13.041470597443825,-11.055183896794828,stable,True,界面+深度（不可单独归因）
教育,导航至官方招考政务门户与登录入口,2026search,assistant_random,424,1,9981,970,0.0424807133553752,0.0010309278350515,-4.1449785520323665,-4.56718630987959,-3.534916406726142,stable,True,界面+深度（不可单独归因）
教育,查询汉字笔顺写法,2026search,assistant_random,249,3,9981,970,0.0249474000601142,0.0030927835051546,-2.185461655495958,-2.5689829652205076,-1.5233848419273648,stable,True,界面+深度（不可单独归因）
教育,进入高校官网及校内业务平台,2026search,assistant_random,219,4,9981,970,0.021941689209498,0.0041237113402061,-1.7817977869291863,-2.178386515323034,-1.0844927507155453,stable,True,界面+深度（不可单独归因）
教育,判定高校办学层次与标签,2026search,assistant_random,186,2,9981,970,0.0186354072738202,0.002061855670103,-1.6573551603717165,-1.978729777596491,-1.0611490737685585,stable,True,界面+深度（不可单独归因）
教育,查询录取分数线与录取数据,2026search,assistant_random,234,7,9981,970,0.0234445446348061,0.0072164948453608,-1.622804978944531,-2.1104351746470074,-0.8128094504328517,stable,True,界面+深度（不可单独归因）
教育,查询考试成绩与出分动态,2026search,assistant_random,103,0,9981,970,0.0103196072537821,0.0,-1.0319607253782186,-1.2499175560368967,-0.5982529982442693,receded,True,界面+深度（不可单独归因）
教育,生成生字组词,2026search,assistant_random,164,6,9981,970,0.0164312193167017,0.0061855670103092,-1.0245652306392456,-1.4537997517168084,-0.2641370397904084,stable,True,界面+深度（不可单独归因）
教育,了解专业培养内容与就业前景,2026search,assistant_random,295,22,9981,970,0.0295561566977256,0.022680412371134,-0.687574432659166,-1.5296733542480991,0.4970888664188478,stable,False,界面+深度（不可单独归因）
教育,求生肖谜语博彩谜底,2026search,assistant_random,270,20,9981,970,0.0270513976555455,0.0206185567010309,-0.6432840954514608,-1.4411319102540938,0.4983961338326407,stable,False,界面+深度（不可单独归因）
教育,查询官方教务与考试办事流程,2026search,assistant_random,18,4,9981,970,0.0018034265103697,0.0041237113402061,0.2320284829836483,-0.0407080890934762,0.8785360437754235,stable,False,界面+深度（不可单独归因）
教育,查询词语或成语释义,2026search,assistant_random,207,23,9981,970,0.0207394048692515,0.0237113402061855,0.2971935336933989,-0.5436091596396152,1.4880658395921889,stable,False,界面+深度（不可单独归因）
教育,按结构约束列举字词,2026search,assistant_random,49,14,9981,970,0.004909327722673,0.0144329896907216,0.9523661968048572,0.3497931293319919,1.9244369445019651,stable,True,界面+深度（不可单独归因）
教育,检索古诗文与课文原文,2026search,assistant_random,469,55,9981,970,0.0469892796312994,0.056701030927835,0.9711751296535586,-0.387759344622802,2.6567210488782176,stable,False,界面+深度（不可单独归因）
教育,查询职业资格与成人学历提升,2026search,assistant_random,116,34,9981,970,0.0116220819557158,0.0350515463917525,2.3429464436036715,1.3303757039009398,3.7094896817316063,stable,True,界面+深度（不可单独归因）
教育,进行升学与择校志愿决策咨询,2026search,assistant_random,353,71,9981,970,0.0353671976755836,0.0731958762886598,3.782867861307619,2.2584653121627625,5.628218994390808,stable,True,界面+深度（不可单独归因）
教育,完成中小学学科作业与写作任务,2026search,assistant_random,130,237,9981,970,0.0130247470193367,0.2443298969072165,23.130514988787976,20.5195294357716,25.9394249764401,stable,True,界面+深度（不可单独归因）
教育,无意图或上下文依赖的残余查询,2026search,assistant_random,1175,388,9981,970,0.1177236749824666,0.4,28.22763250175333,25.121811099760738,31.4048097379078,stable,True,界面+深度（不可单独归因）
影视,获取作品的在线播放入口,2025search,2026search,3819,3362,9998,9999,0.3819763952790558,0.3362336233623362,-4.574277191671955,-5.901262854825464,-3.2450232132793015,stable,True,时间（搜索内部，2025→2026）
影视,获取片段、台词或混剪等衍生内容,2025search,2026search,186,123,9998,9999,0.0186037207441488,0.0123012301230123,-0.6302490621136528,-0.9764608271537394,-0.288965875553446,stable,True,时间（搜索内部，2025→2026）
影视,查询作品演员表与角色信息,2025search,2026search,179,127,9998,9999,0.0179035807161432,0.0127012701270127,-0.5202310589130529,-0.8644414494292103,-0.1801256666267099,stable,True,时间（搜索内部，2025→2026）
影视,下载或安装影视App与排障,2025search,2026search,170,119,9998,9999,0.017003400680136,0.0119011901190119,-0.5102210561124124,-0.8451464190437727,-0.1795855724115229,stable,True,时间（搜索内部，2025→2026）
影视,查询剧情梗概或结局剧透,2025search,2026search,108,76,9998,9999,0.0108021604320864,0.0076007600760076,-0.3201400356078815,-0.5895803892160767,-0.0550730135628709,stable,True,时间（搜索内部，2025→2026）
影视,导航到指定影视站点或平台,2025search,2026search,524,500,9998,9999,0.0524104820964192,0.05000500050005,-0.2405481596369281,-0.852611561086217,0.3711019542239149,stable,False,时间（搜索内部，2025→2026）
影视,处理平台账号或客服问题,2025search,2026search,40,18,9998,9999,0.004000800160032,0.0018001800180018,-0.2200620142030206,-0.3787139909377494,-0.0712116244390871,stable,True,时间（搜索内部，2025→2026）
影视,核实播出信息与集数,2025search,2026search,112,95,9998,9999,0.0112022404480896,0.0095009500950095,-0.1701290353080116,-0.4541666953658214,0.1118616777946531,stable,False,时间（搜索内部，2025→2026）
影视,获取成人或限制级内容,2025search,2026search,102,90,9998,9999,0.0102020404080816,0.009000900090009,-0.1201140318072614,-0.3937660943263028,0.1519725232890076,stable,False,时间（搜索内部，2025→2026）
影视,按演职人员反查作品列表,2025search,2026search,74,70,9998,9999,0.0074014802960592,0.007000700070007,-0.0400780226052211,-0.2778060683403933,0.1969426014458332,stable,False,时间（搜索内部，2025→2026）
影视,剧情设定讨论与同人假设问答,2025search,2026search,33,30,9998,9999,0.0033006601320264,0.003000300030003,-0.0300360102023405,-0.1905775733910459,0.1292908374648141,stable,False,时间（搜索内部，2025→2026）
影视,获取未删减或未遮挡版本,2025search,2026search,15,14,9998,9999,0.001500300060012,0.0014001400140014,-0.0100160046010602,-0.1226429200039392,0.1017622893164201,stable,False,时间（搜索内部，2025→2026）
影视,凭情节片段反查片名,2025search,2026search,19,22,9998,9999,0.0019003800760152,0.0022002200220022,0.0299839945986997,-0.1001686477212179,0.161962348387716,stable,False,时间（搜索内部，2025→2026）
影视,直达指定集数的播放页,2025search,2026search,202,245,9998,9999,0.0202040408081616,0.0245024502450245,0.4298409436862871,0.0196340688180361,0.8422361759319087,stable,True,时间（搜索内部，2025→2026）
影视,裸片名或仅带实体类型词的作品查询,2025search,2026search,4240,4415,9998,9999,0.4240848169633927,0.4415441544154415,1.7459337452048862,0.3724971393440061,3.118438963635771,stable,True,时间（搜索内部，2025→2026）
影视,收看电视频道直播或查询节目表,2025search,2026search,164,396,9998,9999,0.0164032806561312,0.0396039603960396,2.320067973990838,1.8671922101989549,2.7822469998546464,stable,True,时间（搜索内部，2025→2026）
影视,获取作品的网盘或资源下载渠道,2025search,2026search,11,297,9998,9999,0.0011002200440088,0.0297029702970297,2.86027502530209,2.533395039927686,3.2148581459246715,stable,True,时间（搜索内部，2025→2026）
影视,获取作品的在线播放入口,2026search,assistant_top,3362,164,9999,955,0.3362336233623362,0.1717277486910994,-16.45058746712368,-18.894577352600095,-13.765906198879836,stable,True,界面（同为头部流量）
影视,收看电视频道直播或查询节目表,2026search,assistant_top,396,11,9999,955,0.0396039603960396,0.0115183246073298,-2.8085635788709764,-3.454898246976847,-1.8384396227547493,stable,True,界面（同为头部流量）
影视,裸片名或仅带实体类型词的作品查询,2026search,assistant_top,4415,405,9999,955,0.4415441544154415,0.4240837696335078,-1.746038478193368,-4.993791278000399,1.5584643285794904,stable,False,界面（同为头部流量）
影视,直达指定集数的播放页,2026search,assistant_top,245,7,9999,955,0.0245024502450245,0.0073298429319371,-1.717260731308733,-2.213281583748225,-0.894014722357728,stable,True,界面（同为头部流量）
影视,获取作品的网盘或资源下载渠道,2026search,assistant_top,297,19,9999,955,0.0297029702970297,0.0198952879581151,-0.980768233891452,-1.7748754680716323,0.1604975580128786,stable,False,界面（同为头部流量）
影视,获取未删减或未遮挡版本,2026search,assistant_top,14,0,9999,955,0.0014001400140014,0.0,-0.14001400140014,-0.2348995915448326,0.2645983284937644,receded,False,界面（同为头部流量）
影视,处理平台账号或客服问题,2026search,assistant_top,18,1,9999,955,0.0018001800180018,0.0010471204188481,-0.0753059599153632,-0.2106937053235901,0.4151920119376333,stable,False,界面（同为头部流量）
影视,下载或安装影视App与排障,2026search,assistant_top,119,12,9999,955,0.0119011901190119,0.012565445026178,0.0664254907166109,-0.5179442183748378,1.0135070448700831,stable,False,界面（同为头部流量）
影视,导航到指定影视站点或平台,2026search,assistant_top,500,50,9999,955,0.05000500050005,0.0523560209424083,0.2351020442358374,-1.0840290260089516,1.8874054908900049,stable,False,界面（同为头部流量）
影视,按演职人员反查作品列表,2026search,assistant_top,70,11,9999,955,0.007000700070007,0.0115183246073298,0.4517624537322842,-0.0878355077603369,1.3623446823797942,stable,False,界面（同为头部流量）
影视,获取成人或限制级内容,2026search,assistant_top,90,13,9999,955,0.009000900090009,0.0136125654450261,0.4611665355017176,-0.1389245844031864,1.4294638599717635,stable,False,界面（同为头部流量）
影视,核实播出信息与集数,2026search,assistant_top,95,15,9999,955,0.0095009500950095,0.0157068062827225,0.6205856187713011,-0.0307065232517106,1.6398376612281025,stable,False,界面（同为头部流量）
影视,剧情设定讨论与同人假设问答,2026search,assistant_top,30,24,9999,955,0.003000300030003,0.025130890052356,2.213059002235302,1.3845449156923004,3.4154883159830276,stable,True,界面（同为头部流量）
影视,凭情节片段反查片名,2026search,assistant_top,22,25,9999,955,0.0022002200220022,0.0261780104712041,2.3977790449201986,1.551758790976464,3.618177746675189,stable,True,界面（同为头部流量）
影视,查询作品演员表与角色信息,2026search,assistant_top,127,40,9999,955,0.0127012701270127,0.0418848167539267,2.9183546626914003,1.794989254513572,4.396884069485119,stable,True,界面（同为头部流量）
影视,查询剧情梗概或结局剧透,2026search,assistant_top,76,60,9999,955,0.0076007600760076,0.06282722513089,5.522646505488245,4.138827540265795,7.250360960110447,stable,True,界面（同为头部流量）
影视,获取片段、台词或混剪等衍生内容,2026search,assistant_top,123,98,9999,955,0.0123012301230123,0.1026178010471204,9.03165709241081,7.247887712602435,11.127598464496431,stable,True,界面（同为头部流量）
影视,裸片名或仅带实体类型词的作品查询,assistant_top,assistant_random,405,203,955,982,0.4240837696335078,0.2067209775967413,-21.736279203676652,-25.713071533652865,-17.663073453465017,stable,True,深度（助手头部→长尾）
影视,获取作品的在线播放入口,assistant_top,assistant_random,164,62,955,982,0.1717277486910994,0.0631364562118126,-10.859129247928683,-13.723512182618451,-8.032964813657806,stable,True,深度（助手头部→长尾）
影视,导航到指定影视站点或平台,assistant_top,assistant_random,50,12,955,982,0.0523560209424083,0.0122199592668024,-4.013606167560593,-5.697030126407356,-2.4788635604941507,stable,True,深度（助手头部→长尾）
影视,查询剧情梗概或结局剧透,assistant_top,assistant_random,60,26,955,982,0.06282722513089,0.0264765784114052,-3.635064671948475,-5.547709010658624,-1.8109711824388433,stable,True,深度（助手头部→长尾）
影视,查询作品演员表与角色信息,assistant_top,assistant_random,40,21,955,982,0.0418848167539267,0.0213849287169042,-2.049988803702243,-3.689053034948738,-0.4899181093716736,stable,True,深度（助手头部→长尾）
影视,获取作品的网盘或资源下载渠道,assistant_top,assistant_random,19,8,955,982,0.0198952879581151,0.0081466395112016,-1.1748648446913554,-2.3428652668209207,-0.1152205289662443,stable,True,深度（助手头部→长尾）
影视,获取成人或限制级内容,assistant_top,assistant_random,13,9,955,982,0.0136125654450261,0.0091649694501018,-0.4447595994924345,-1.4924453795045682,0.5472866174505514,stable,False,深度（助手头部→长尾）
影视,下载或安装影视App与排障,assistant_top,assistant_random,12,9,955,982,0.012565445026178,0.0091649694501018,-0.3400475576076178,-1.3633237249554389,0.6365052861127276,stable,False,深度（助手头部→长尾）
影视,收看电视频道直播或查询节目表,assistant_top,assistant_random,11,9,955,982,0.0115183246073298,0.0091649694501018,-0.2353355157228009,-1.23331894881634,0.7256809851782533,stable,False,深度（助手头部→长尾）
影视,获取未删减或未遮挡版本,assistant_top,assistant_random,0,1,955,982,0.0,0.0010183299389002,0.1018329938900203,-0.3074839776126731,0.5745570378628327,emergent,False,深度（助手头部→长尾）
影视,按演职人员反查作品列表,assistant_top,assistant_random,11,15,955,982,0.0115183246073298,0.015274949083503,0.3756624476173212,-0.7048765899140669,1.4769652686117818,stable,False,深度（助手头部→长尾）
影视,直达指定集数的播放页,assistant_top,assistant_random,7,18,955,982,0.0073298429319371,0.0183299389002036,1.1000095968266492,0.0773420806843873,2.2118667548856803,stable,True,深度（助手头部→长尾）
影视,凭情节片段反查片名,assistant_top,assistant_random,25,40,955,982,0.0261780104712041,0.0407331975560081,1.455518708480396,-0.1644053488638636,3.109571088977774,stable,False,深度（助手头部→长尾）
影视,获取片段、台词或混剪等衍生内容,assistant_top,assistant_random,98,122,955,982,0.1026178010471204,0.1242362525458248,2.1618451498704436,-0.6721821636560168,4.992625393970636,stable,False,深度（助手头部→长尾）
影视,核实播出信息与集数,assistant_top,assistant_random,15,43,955,982,0.0157068062827225,0.0437881873727087,2.808138108998625,1.30965165246973,4.399803821575426,stable,True,深度（助手头部→长尾）
影视,处理平台账号或客服问题,assistant_top,assistant_random,1,29,955,982,0.0010471204188481,0.0295315682281059,2.848444780925774,1.8350655824401416,4.1072740331379505,stable,True,深度（助手头部→长尾）
影视,剧情设定讨论与同人假设问答,assistant_top,assistant_random,24,355,955,982,0.025130890052356,0.3615071283095723,33.63762382572163,30.457364617206796,36.79892396634353,stable,True,深度（助手头部→长尾）
影视,获取作品的在线播放入口,2026search,assistant_random,3362,62,9999,982,0.3362336233623362,0.0631364562118126,-27.309716715052364,-28.956387664950334,-25.37879258863468,stable,True,界面+深度（不可单独归因）
影视,裸片名或仅带实体类型词的作品查询,2026search,assistant_random,4415,203,9999,982,0.4415441544154415,0.2067209775967413,-23.48231768187002,-26.087907191086497,-20.665037949636503,stable,True,界面+深度（不可单独归因）
影视,导航到指定影视站点或平台,2026search,assistant_random,500,12,9999,982,0.05000500050005,0.0122199592668024,-3.778504123324756,-4.463977416108189,-2.787851722537661,stable,True,界面+深度（不可单独归因）
影视,收看电视频道直播或查询节目表,2026search,assistant_random,396,9,9999,982,0.0396039603960396,0.0091649694501018,-3.043899094593777,-3.634001971612306,-2.149921927784939,stable,True,界面+深度（不可单独归因）
影视,获取作品的网盘或资源下载渠道,2026search,assistant_random,297,8,9999,982,0.0297029702970297,0.0081466395112016,-2.1556330785828073,-2.688930738946281,-1.3101102860475766,stable,True,界面+深度（不可单独归因）
影视,直达指定集数的播放页,2026search,assistant_random,245,18,9999,982,0.0245024502450245,0.0183299389002036,-0.6172511344820837,-1.3609138562621426,0.4667733303335421,stable,False,界面+深度（不可单独归因）
影视,下载或安装影视App与排障,2026search,assistant_random,119,9,9999,982,0.0119011901190119,0.0091649694501018,-0.2736220668910069,-0.7654127923011715,0.5653624221371485,stable,False,界面+深度（不可单独归因）
影视,获取未删减或未遮挡版本,2026search,assistant_random,14,1,9999,982,0.0014001400140014,0.0010183299389002,-0.0381810075101196,-0.1648099427897458,0.437918129356344,stable,False,界面+深度（不可单独归因）
影视,获取成人或限制级内容,2026search,assistant_random,90,9,9999,982,0.009000900090009,0.0091649694501018,0.0164069360092831,-0.4631546063520252,0.8494614553598123,stable,False,界面+深度（不可单独归因）
影视,按演职人员反查作品列表,2026search,assistant_random,70,15,9999,982,0.007000700070007,0.015274949083503,0.8274249013496054,0.2003423380319002,1.81562015948429,stable,True,界面+深度（不可单独归因）
影视,查询作品演员表与角色信息,2026search,assistant_random,127,21,9999,982,0.0127012701270127,0.0213849287169042,0.8683658589891575,0.0949324537290421,1.9951256452758817,stable,True,界面+深度（不可单独归因）
影视,查询剧情梗概或结局剧透,2026search,assistant_random,76,26,9999,982,0.0076007600760076,0.0264765784114052,1.8875818335397696,1.0316746122258806,3.100729875523872,stable,True,界面+深度（不可单独归因）
影视,处理平台账号或客服问题,2026search,assistant_random,18,29,9999,982,0.0018001800180018,0.0295315682281059,2.77313882101041,1.877809162856419,4.030750566286753,stable,True,界面+深度（不可单独归因）
影视,核实播出信息与集数,2026search,assistant_random,95,43,9999,982,0.0095009500950095,0.0437881873727087,3.428723727769926,2.29722595158328,4.906194055559576,stable,True,界面+深度（不可单独归因）
影视,凭情节片段反查片名,2026search,assistant_random,22,40,9999,982,0.0022002200220022,0.0407331975560081,3.853297753400595,2.779470496918484,5.281045288433486,stable,True,界面+深度（不可单独归因）
影视,获取片段、台词或混剪等衍生内容,2026search,assistant_random,123,122,9999,982,0.0123012301230123,0.1242362525458248,11.193502242281255,9.261284866860466,13.413008267803631,stable,True,界面+深度（不可单独归因）
影视,剧情设定讨论与同人假设问答,2026search,assistant_random,30,355,9999,982,0.003000300030003,0.3615071283095723,35.85068282795693,32.902353649535804,38.90548487605132,stable,True,界面+深度（不可单独归因）
人物,裸名人物身份识别,2025search,2026search,6913,4952,9983,9982,0.6924772112591405,0.4960929673412141,-19.638424391792636,-20.967787712149505,-18.298797481718513,stable,True,时间（搜索内部，2025→2026）
人物,垂类外非人物查询,2025search,2026search,553,358,9983,9982,0.0553941700891515,0.035864556201162,-1.9529613887989468,-2.5341929572089104,-1.375729052572945,stable,True,时间（搜索内部，2025→2026）
人物,公共职务现任者查询,2025search,2026search,305,190,9983,9982,0.0305519382951016,0.0190342616710078,-1.1517676624093858,-1.5869233399210068,-0.7218512310985877,stable,True,时间（搜索内部，2025→2026）
人物,人事任免事件查询,2025search,2026search,114,39,9983,9982,0.0114194130021035,0.0039070326587858,-0.7512380343317762,-1.002170357593394,-0.51313742633096,stable,True,时间（搜索内部，2025→2026）
人物,私人家世与感情关系查询,2025search,2026search,168,97,9983,9982,0.0168286086346789,0.0097174914846724,-0.7111117150006544,-1.0338710809021203,-0.3949575540162091,stable,True,时间（搜索内部，2025→2026）
人物,人物近期事件状态查询,2025search,2026search,121,66,9983,9982,0.0121206050285485,0.0066119014225606,-0.5508703605987925,-0.8242890825350544,-0.2848996911814744,stable,True,时间（搜索内部，2025→2026）
人物,人物相关说法核实,2025search,2026search,35,8,9983,9982,0.0035059601322247,0.000801442596674,-0.2704517535550769,-0.4126411736509979,-0.1449354951807885,stable,True,时间（搜索内部，2025→2026）
人物,作品角色反查人物,2025search,2026search,58,34,9983,9982,0.0058098767905439,0.0034061310358645,-0.2403745754679368,-0.4353492662427968,-0.0521118836503645,stable,True,时间（搜索内部，2025→2026）
人物,作品本体获取,2025search,2026search,25,14,9983,9982,0.0025042572373034,0.0014025245441795,-0.1101732693123892,-0.2419937830143484,0.0145361925421357,stable,False,时间（搜索内部，2025→2026）
人物,性化类目浏览或非具体人物浏览,2025search,2026search,105,94,9983,9982,0.0105178803966743,0.0094169505109196,-0.110092988575469,-0.3888761044256708,0.1673164467026411,stable,False,时间（搜索内部，2025→2026）
人物,黑料绯闻炒作查询,2025search,2026search,11,2,9983,9982,0.0011018731844135,0.0002003606491685,-0.0901512535244999,-0.1783857759475503,-0.0182134165904425,stable,True,时间（搜索内部，2025→2026）
人物,人物相关梗与说法解释,2025search,2026search,16,13,9983,9982,0.0016027246318741,0.0013023442195952,-0.0300380412278914,-0.1436784562939848,0.0810706092454953,stable,False,时间（搜索内部，2025→2026）
人物,人物单项属性查询,2025search,2026search,155,194,9983,9982,0.0155263948712811,0.0194349829693448,0.3908588098063641,0.0268333916951274,0.75754026471322,stable,True,时间（搜索内部，2025→2026）
人物,群体名单枚举,2025search,2026search,209,254,9983,9982,0.0209355905038565,0.0254458024443999,0.4510211940543362,0.0330981441438432,0.8711541493843171,stable,True,时间（搜索内部，2025→2026）
人物,跳转人物站外主页,2025search,2026search,31,89,9983,9982,0.0031052789742562,0.0089160488879983,0.5810769913742161,0.3699434517158121,0.8049364658713398,stable,True,时间（搜索内部，2025→2026）
人物,粉丝打榜投票入口,2025search,2026search,11,135,9983,9982,0.0011018731844135,0.0135243438188739,1.242247063446047,1.0162174248521805,1.49304271103516,stable,True,时间（搜索内部，2025→2026）
人物,人物肖像图片获取,2025search,2026search,77,215,9983,9982,0.0077131122908945,0.0215387697856141,1.3825657494719583,1.054021184709098,1.7229675644909663,stable,True,时间（搜索内部，2025→2026）
人物,艺人平台热度数值查询,2025search,2026search,0,247,9983,9982,0.0,0.0247445401723101,2.474454017231016,2.1849345133804237,2.797972182140028,emergent,True,时间（搜索内部，2025→2026）
人物,人物档案调阅,2025search,2026search,1076,2981,9983,9982,0.107783231493539,0.2986375475856542,19.08543160921152,17.99884234425035,20.167917767490938,stable,True,时间（搜索内部，2025→2026）
人物,人物档案调阅,2026search,assistant_top,2981,48,9982,889,0.2986375475856542,0.0539932508436445,-24.464429674200964,-26.05104965635915,-22.55735482062447,stable,True,界面（同为头部流量）
人物,艺人平台热度数值查询,2026search,assistant_top,247,1,9982,889,0.0247445401723101,0.0011248593925759,-2.361968077973423,-2.6984850895338934,-1.7663745405135378,stable,True,界面（同为头部流量）
人物,人物肖像图片获取,2026search,assistant_top,215,7,9982,889,0.0215387697856141,0.0078740157480314,-1.366475403758261,-1.8730916769721409,-0.4956150283039751,stable,True,界面（同为头部流量）
人物,粉丝打榜投票入口,2026search,assistant_top,135,1,9982,889,0.0135243438188739,0.0011248593925759,-1.2399484426298044,-1.5028392226068543,-0.6778939914728866,stable,True,界面（同为头部流量）
人物,跳转人物站外主页,2026search,assistant_top,89,1,9982,889,0.0089160488879983,0.0011248593925759,-0.7791189495422468,-1.0033721767984585,-0.2313104006246897,stable,True,界面（同为头部流量）
人物,公共职务现任者查询,2026search,assistant_top,190,12,9982,889,0.0190342616710078,0.0134983127109111,-0.5535948960096679,-1.1972123156349803,0.4720239032278235,stable,False,界面（同为头部流量）
人物,群体名单枚举,2026search,assistant_top,254,22,9982,889,0.0254458024443999,0.0247469066366704,-0.0698895807729502,-0.966735427456395,1.2075365013839168,stable,False,界面（同为头部流量）
人物,作品本体获取,2026search,assistant_top,14,1,9982,889,0.0014025245441795,0.0011248593925759,-0.0277665151603595,-0.1604828229098177,0.4972125039989199,stable,False,界面（同为头部流量）
人物,人事任免事件查询,2026search,assistant_top,39,6,9982,889,0.0039070326587858,0.0067491563554555,0.2842123696669753,-0.1079944104953573,1.0808125289118875,stable,False,界面（同为头部流量）
人物,性化类目浏览或非具体人物浏览,2026search,assistant_top,94,17,9982,889,0.0094169505109196,0.0191226096737907,0.970565916287112,0.2256139900676121,2.1122778600935375,stable,True,界面（同为头部流量）
人物,人物相关说法核实,2026search,assistant_top,8,11,9982,889,0.000801442596674,0.0123734533183352,1.1572010721661194,0.6066091473306318,2.1226623885143865,stable,True,界面（同为头部流量）
人物,人物单项属性查询,2026search,assistant_top,194,28,9982,889,0.0194349829693448,0.0314960629921259,1.2061080022781163,0.2017251490353184,2.5941332663552563,stable,True,界面（同为头部流量）
人物,黑料绯闻炒作查询,2026search,assistant_top,2,11,9982,889,0.0002003606491685,0.0123734533183352,1.2173092669166703,0.6696907502078473,2.1820706663025295,stable,True,界面（同为头部流量）
人物,人物相关梗与说法解释,2026search,assistant_top,13,12,9982,889,0.0013023442195952,0.0134983127109111,1.2195968491315865,0.6362102846528623,2.2157136439626433,stable,True,界面（同为头部流量）
人物,作品角色反查人物,2026search,assistant_top,34,15,9982,889,0.0034061310358645,0.0168728908886389,1.3466759852774366,0.6709175706104701,2.428885575963639,stable,True,界面（同为头部流量）
人物,私人家世与感情关系查询,2026search,assistant_top,97,47,9982,889,0.0097174914846724,0.0528683914510686,4.315089996639621,3.009763206745147,5.996886783337785,stable,True,界面（同为头部流量）
人物,裸名人物身份识别,2026search,assistant_top,4952,486,9982,889,0.4960929673412141,0.5466816647919011,5.058869745068689,1.6301011208486884,8.449079723239672,stable,True,界面（同为头部流量）
人物,垂类外非人物查询,2026search,assistant_top,358,84,9982,889,0.035864556201162,0.0944881889763779,5.8623632775215855,4.06888976530982,7.9919166329085884,stable,True,界面（同为头部流量）
人物,人物近期事件状态查询,2026search,assistant_top,66,79,9982,889,0.0066119014225606,0.0888638920134983,8.22519905909377,6.517865778852156,10.28174605929686,stable,True,界面（同为头部流量）
人物,裸名人物身份识别,assistant_top,assistant_random,486,107,889,950,0.5466816647919011,0.1126315789473684,-43.40500858445326,-47.14374075853197,-39.46848532392836,stable,True,深度（助手头部→长尾）
人物,性化类目浏览或非具体人物浏览,assistant_top,assistant_random,17,6,889,950,0.0191226096737907,0.0063157894736842,-1.2806820200106566,-2.4600579100502005,-0.2521066274951484,stable,True,深度（助手头部→长尾）
人物,黑料绯闻炒作查询,assistant_top,assistant_random,11,4,889,950,0.0123734533183352,0.0042105263157894,-0.8162927002545735,-1.8146426129560185,0.0370077321020602,stable,False,深度（助手头部→长尾）
人物,人物相关梗与说法解释,assistant_top,assistant_random,12,7,889,950,0.0134983127109111,0.0073684210526315,-0.6129891658279557,-1.6775618952124642,0.3536425451693235,stable,False,深度（助手头部→长尾）
人物,跳转人物站外主页,assistant_top,assistant_random,1,0,889,950,0.0011248593925759,0.0,-0.1124859392575928,-0.634395596791715,0.3007641535246791,receded,False,深度（助手头部→长尾）
