sid,_row,source,query,bu_leaf,td_l2,抽样权重,叶名
VER0443,41414,assistant_random,就是这张卡，我昨天办完之后，我爸跟我说这个要三年后才能取出来用，而且以后也一直都是10块钱，这是真的吗？,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0444,41423,assistant_random,工行信用卡降额到0，还能恢复吗,47,VERDICT_QUESTION__2,1.0,查询办理信用卡业务
VER0445,41431,assistant_random,平安银行APP不绑卡能查助学贷款进度吗,52,VERDICT_QUESTION__2,1.0,下载安装金融类App
VER0446,41458,assistant_random,开能健康回调没量了，是不是可以买入,10,VERDICT_QUESTION__1,1.0,查询转账与账户业务可行性
VER0447,41466,assistant_random,征信花了，农行信用卡好下吗,47,VERDICT_QUESTION__2,1.0,查询办理信用卡业务
VER0448,41481,assistant_random,惠康科技是不已经跌破发行价了，那它的发行价如果跌破的话，是不是那些股东就是原来呢？在一级市场的股东都赔了,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0449,41488,assistant_random,我目前十万元买农银降薪灵动360天理财安居悦享可不可以？,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0450,41490,assistant_random,我老婆自己缴纳了绍兴最基本的医保，我给他们买了越惠保，她自己还买了重疾险，我还有必要给她买好医保长期医疗吗？,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0451,41494,assistant_random,我问你啊，他们就是把这个东西转办的时候，我这个材料是不是基于他们认可这个是有具有法律效力的才会转交？,10,VERDICT_QUESTION__1,1.0,查询转账与账户业务可行性
VER0452,41508,assistant_random,拓新药业股票24日有交易吗,26,VERDICT_QUESTION__1,1.0,查询个股股票行情与股吧讨论
VER0453,41511,assistant_random,拦截0开头号码会误伤银行客服吗,55,VERDICT_QUESTION__2,1.0,银行客服电话查询
VER0454,41517,assistant_random,捞财宝2026年有退款吗?,66,VERDICT_QUESTION__1,1.0,金融行情数据查询
VER0455,41520,assistant_random,授权代办方式是否更便捷,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0456,41527,assistant_random,支票的出票人可以记载自己为收款人吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0457,41529,assistant_random,数字人民币跨境支付能提升人民币国际占比吗,36,VERDICT_QUESTION__2,1.0,人民币及货币信息查询
VER0458,41535,assistant_random,新易盛今天会高开还是低开？高开意味着什么？低开意味着什么？低开，能走低开高走吗？,11,VERDICT_QUESTION__1,1.0,查询金融术语含义
VER0459,41551,assistant_random,易成新能是否属于高端材料股,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0460,41553,assistant_random,星宇股份是股票吗？,45,VERDICT_QUESTION__1,1.0,查询股份公司及股票信息
VER0461,41561,assistant_random,晚上转账给个人能实时到账吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0462,41568,assistant_random,有可能阴转阳吗？可能性多大,10,VERDICT_QUESTION__1,1.0,查询转账与账户业务可行性
VER0463,41580,assistant_random,本人征信有问题，老婆的征信资质相当好，可否以老婆名义贷车在我名下呢？,14,VERDICT_QUESTION__2,1.0,个人征信报告查询与影响咨询
VER0464,41589,assistant_random,梦幻按揭年卡仙玉是一次性给吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0465,41590,assistant_random,楚天惠骑保电动二轮车吗？,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0466,41619,assistant_random,浦发银行被国家列入高风险吗,49,VERDICT_QUESTION__1,1.0,银行信息查询
VER0467,41620,assistant_random,浦银不能一次转出大于1万额度，招银能否直接从浦银转入50万购买理财？,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0468,41634,assistant_random,涂双倍人民好吗？,36,VERDICT_QUESTION__1,1.0,人民币及货币信息查询
VER0469,41640,assistant_random,渝快保的赔付比例是否有限制,18,VERDICT_QUESTION__1,1.0,查询保险相关业务
VER0470,41643,assistant_random,港股江西铜业今天会收盘38吗？,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0471,41646,assistant_random,湖南农信担公司能为沃力农公司提供借款保函吗？,17,VERDICT_QUESTION__2,1.0,查询保险公司信息
VER0472,41683,assistant_random,短期能上8元吗？,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0473,41691,assistant_random,福特翼虎前挡风玻璃更换有保险吗,18,VERDICT_QUESTION__1,1.0,查询保险相关业务
VER0474,41702,assistant_random,稠州银行属于国企还是私企,49,VERDICT_QUESTION__2,1.0,银行信息查询
VER0475,41705,assistant_random,算不算正规金融公司  有没有风险,17,VERDICT_QUESTION__1,1.0,查询保险公司信息
VER0476,41706,assistant_random,算利好吗？,65,VERDICT_QUESTION__1,1.0,计算存贷款利息
VER0477,41708,assistant_random,线上查询征信，都是免费的吗,14,VERDICT_QUESTION__2,1.0,个人征信报告查询与影响咨询
VER0478,41749,assistant_random,股票好上好对外公布对外这个额度担保是好事还是坏事？,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0479,41756,assistant_random,自如可以押一付一吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0480,41775,assistant_random,西樵农商银行总行可以港币换人民币吗,33,VERDICT_QUESTION__2,1.0,查询人民币兑外币汇率
VER0481,41794,assistant_random,豹纹守宫容易断尾吗？,10,VERDICT_QUESTION__1,1.0,查询转账与账户业务可行性
VER0482,41807,assistant_random,身份证交给了别人，会不会被人小额贷款？,8,VERDICT_QUESTION__2,1.0,查询贷款信息
VER0483,41830,assistant_random,这套银币适合长期持有吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0484,41847,assistant_random,那在银行买银子和金子，他会把那个银条金条给我吗？,49,VERDICT_QUESTION__2,1.0,银行信息查询
VER0485,41859,assistant_random,重组期间股票还能正常交易吗,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0486,41865,assistant_random,金控财智中心是否有可能改造为感知中心,10,VERDICT_QUESTION__1,1.0,查询转账与账户业务可行性
VER0487,41878,assistant_random,银行贷款只还自己的一半可以吗,8,VERDICT_QUESTION__2,1.0,查询贷款信息
VER0488,41880,assistant_random,长期0申报会影响个人征信吗,14,VERDICT_QUESTION__2,1.0,个人征信报告查询与影响咨询
VER0489,41884,assistant_random,长沙银行在北京有合作银行吗,49,VERDICT_QUESTION__2,1.0,银行信息查询
VER0490,41906,assistant_random,非香港居民开户是否需要亲自赴港,10,VERDICT_QUESTION__1,1.0,查询转账与账户业务可行性
VER0491,42057,assistant_voice_top,荞麦枕真的可以养生吗蚂蚁庄园,29,VERDICT_QUESTION__1,1.0,蚂蚁庄园今日答案查询
VER0492,42263,assistant_voice_top,为什么不建议存大额存单,70,VERDICT_QUESTION__2,1.0,查询定期存款利率
VER0493,42278,assistant_voice_top,港股今天休市吗,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0494,42292,assistant_voice_top,今天港股休市吗,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0495,42741,assistant_voice_top,芝麻分能当钱花吗,13,VERDICT_QUESTION__2,1.0,花呗操作查询
VER0496,42771,assistant_voice_top,今天港股不开盘吗,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0497,42937,assistant_voice,A股当中的华大智造是做什么的是AI应用吗,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0498,42938,assistant_voice,我的银行卡是外地的在当地能补办吗,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0499,42940,assistant_voice,银行卡能跨行查流水吗,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0500,42950,assistant_voice,使用花呗后还不上晚了一个月还可以吗,13,VERDICT_QUESTION__2,1.0,花呗操作查询
VER0501,42965,assistant_voice,车损险有没有必要买,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0502,42966,assistant_voice,车损险有没有必要买,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0503,42972,assistant_voice,中国工商银行周六周日会不会放假,49,VERDICT_QUESTION__2,1.0,银行信息查询
VER0504,42974,assistant_voice,亲属卡有没有限额,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0505,42984,assistant_voice,晚上10点还款还信用卡有危险吗,47,VERDICT_QUESTION__2,1.0,查询办理信用卡业务
VER0506,43018,assistant_voice,股票买单有10000手散户可以一秒钟卖掉10000手吗,6,VERDICT_QUESTION__1,1.0,查询股票代码与指数信息
VER0507,43095,assistant_voice,家用车险过期后半个月再买可以吗,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0508,43116,assistant_voice,一保险公司设置三十元免免赔额是意思我花费三十元以内他都不给我报销吗,17,VERDICT_QUESTION__1,1.0,查询保险公司信息
VER0509,43123,assistant_voice,银行双休日可以办卡吗,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0510,43138,assistant_voice,汽车买保险送的安全检测有用吗,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0511,43143,assistant_voice,上面合肥通卡上面印的是中银通支付这个卡在南京可以用吗,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0512,43164,assistant_voice,美国银行存款加息了吗,70,VERDICT_QUESTION__2,1.0,查询定期存款利率
VER0513,43167,assistant_voice,去银行查流水账单需要本人身份证吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0514,43170,assistant_voice,大学生助学贷款八万元毕业时可以一次性还清八万元不还不给利息吗,8,VERDICT_QUESTION__2,1.0,查询贷款信息
VER0515,43193,assistant_voice,支付宝里面的高德打车经济型这个接单快吗,44,VERDICT_QUESTION__1,1.0,支付宝相关操作查询
VER0516,43194,assistant_voice,绑定支付宝能吗,44,VERDICT_QUESTION__2,1.0,支付宝相关操作查询
VER0517,43202,assistant_voice,车辆保险过期没有去交可以是否上路,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0518,43218,assistant_voice,广州公交车上可以有微信支付吗,43,VERDICT_QUESTION__2,1.0,支付方式使用与设置查询
VER0519,43234,assistant_voice,跨境汇款可以撤回吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0520,43235,assistant_voice,ML CC是纯概念无业界科技股吗,22,VERDICT_QUESTION__1,1.0,查询科技股与科创板信息
VER0521,43236,assistant_voice,ML CC是纯概念无业界科技股吗,22,VERDICT_QUESTION__1,1.0,查询科技股与科创板信息
VER0522,43279,assistant_voice,去中国银行兑换外币没有中国银行的银行卡可以吗,53,VERDICT_QUESTION__2,1.0,中国银行服务信息查询
VER0523,43299,assistant_voice,手机银行转至后台运行有危险吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0524,43346,assistant_voice,老公的手机银行其实可以加入吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0525,43358,assistant_voice,支付宝账号就是手机账号吗,44,VERDICT_QUESTION__2,1.0,支付宝相关操作查询
VER0526,43359,assistant_voice,支付宝账号就是手机账号吗,44,VERDICT_QUESTION__2,1.0,支付宝相关操作查询
VER0527,43361,assistant_voice,身份证能办理贷款,8,VERDICT_QUESTION__2,1.0,查询贷款信息
VER0528,43400,assistant_voice,广东星空科技有个人单独lp o吗在科创板上市符合条件吗,22,VERDICT_QUESTION__1,1.0,查询科技股与科创板信息
VER0529,43435,assistant_voice,股票账户对倒是不是可以进入当天的交易量,10,VERDICT_QUESTION__1,1.0,查询转账与账户业务可行性
VER0530,43439,assistant_voice,节假日节假日银行能转账吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0531,43443,assistant_voice,农商银行倒闭了吗,49,VERDICT_QUESTION__2,1.0,银行信息查询
VER0532,43450,assistant_voice,用支付宝或者微信买电影票便宜吗,44,VERDICT_QUESTION__2,1.0,支付宝相关操作查询
VER0533,43453,assistant_voice,保险1期还能买吗,18,VERDICT_QUESTION__1,1.0,查询保险相关业务
VER0534,43475,assistant_voice,银行卡长时间未使用还还能用吗,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0535,43480,assistant_voice,银行可以无卡取款,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0536,43485,assistant_voice,哪个行可以办理VISA卡借记卡,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0537,43487,assistant_voice,这个平安普惠贷的款那个担保费每个月担保费可不可以打电话取消,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0538,43498,assistant_voice,大学生助学贷款毕业当年还贷无需支付利息吗,8,VERDICT_QUESTION__2,1.0,查询贷款信息
VER0539,43515,assistant_voice,中国工商银行可以叫中国银行吗,53,VERDICT_QUESTION__2,1.0,中国银行服务信息查询
VER0540,43517,assistant_voice,是一个银行的银行卡ATM机能存钱吗,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0541,43541,assistant_voice,支付宝一次能付40万吗,44,VERDICT_QUESTION__2,1.0,支付宝相关操作查询
VER0542,43548,assistant_voice,支付宝买了蚂蚁宝分12个月买买了6个月或者两个月以后不想买了可以吗,44,VERDICT_QUESTION__2,1.0,支付宝相关操作查询
VER0543,43549,assistant_voice,丰原药业有没有可能发行股票收购资产,26,VERDICT_QUESTION__1,1.0,查询个股股票行情与股吧讨论
VER0544,43561,assistant_voice,定期存款能变更户主吗,70,VERDICT_QUESTION__2,1.0,查询定期存款利率
VER0545,43569,assistant_voice,天际股份是不是一调查就ST了,45,VERDICT_QUESTION__1,1.0,查询股份公司及股票信息
VER0546,43592,assistant_voice,货物运输保险合同不能自由退保吗,18,VERDICT_QUESTION__1,1.0,查询保险相关业务
VER0547,43601,assistant_voice,首次住院平安险学平险可以报吗,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0548,43614,assistant_voice,603986是主板还是科创板,0,VERDICT_QUESTION__1,1.0,股票代码查询
VER0549,43626,assistant_voice,公司银行卡能不能绑定微信,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0550,43628,assistant_voice,保险赔偿不满意可以找车主吗,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0551,43641,assistant_voice,半导体属于科技股吗,22,VERDICT_QUESTION__1,1.0,查询科技股与科创板信息
VER0552,43643,assistant_voice,车辆交了商业险强制险到期了还可以上路吗,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0553,43657,assistant_voice,香港稳定币是派币吗,36,VERDICT_QUESTION__1,1.0,人民币及货币信息查询
VER0554,43661,assistant_voice,11点可以用公用支出吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0555,43670,assistant_voice,大豆干有邮政储蓄银行吗,49,VERDICT_QUESTION__2,1.0,银行信息查询
VER0556,43677,assistant_voice,包邮要付运费险吗,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0557,43699,assistant_voice,银行发工资属于对公转账还是对私转账,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0558,43702,assistant_voice,车险无责出险一次第二年保费受影响吗,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0559,43709,assistant_voice,贷款到期续保需不需要更换担保人,8,VERDICT_QUESTION__1,1.0,查询贷款信息
VER0560,43714,assistant_voice,银行卡二类卡变更成一类卡还得去柜台吗,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0561,43727,assistant_voice,注销度小满之前要解绑银行卡吗,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0562,43743,assistant_voice,银行的积存金可以随时买卖吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0563,43763,assistant_voice,银行2楼类卡是能转账吗,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0564,43764,assistant_voice,厂里的保险可以公司的保险加急买不,18,VERDICT_QUESTION__1,1.0,查询保险相关业务
VER0565,43780,assistant_voice,科技股是储物股吗,23,VERDICT_QUESTION__1,1.0,科技类股票信息查询
VER0566,43784,assistant_voice,中建环能有地下管网概念吗,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0567,43800,assistant_voice,手机丢了余额宝里面的钱会不会被捡手机的人用掉,10,VERDICT_QUESTION__2,1.0,查询转账与账户业务可行性
VER0568,43805,assistant_voice,兆驰股份基本盘稳固吗,45,VERDICT_QUESTION__1,1.0,查询股份公司及股票信息
VER0569,43808,assistant_voice,猫的眼睛有病保了宠物险能报销吗,18,VERDICT_QUESTION__1,1.0,查询保险相关业务
VER0570,43816,assistant_voice,卡注销后银行卡会收回吗,48,VERDICT_QUESTION__2,1.0,银行卡业务查询与办理指导
VER0571,43829,assistant_voice,今天山东省阳信县柳口镇信用社上班吗,47,VERDICT_QUESTION__2,1.0,查询办理信用卡业务
VER0572,43855,assistant_voice,中嘉博创周一可不可以买,10,VERDICT_QUESTION__1,1.0,查询转账与账户业务可行性
VER0573,43865,assistant_voice,美团月付一旦开通了就取消吗,43,VERDICT_QUESTION__2,1.0,支付方式使用与设置查询
VER0574,43866,assistant_voice,美团月付一旦开通了就取消吗,43,VERDICT_QUESTION__2,1.0,支付方式使用与设置查询
VER0575,43867,assistant_voice,打新股预约成功后过几天可以预约时错过了第二天还能预约吗,10,VERDICT_QUESTION__1,1.0,查询转账与账户业务可行性
VER0576,43897,assistant_voice,腾讯都是股东靠投资嗯比阿里巴巴强实际上他没有自己的核心业务,30,VERDICT_QUESTION__1,1.0,股票行情与选股建议查询
VER0577,43899,assistant_voice,去东南亚咖喱岛那边玩那边可以使用微信和支付宝吗,43,VERDICT_QUESTION__2,1.0,支付方式使用与设置查询
VER0578,43900,assistant_voice,误点了那个什么保险单然后人家直接扣我的保险保险款我现在想取消掉我可以打肖,18,VERDICT_QUESTION__1,1.0,查询保险相关业务
VER0579,43913,assistant_voice,用了微信分付能上征信吗,14,VERDICT_QUESTION__2,1.0,个人征信报告查询与影响咨询
VER0580,43914,assistant_voice,45岁男性交了重疾险还没满2年能不能退,19,VERDICT_QUESTION__1,1.0,车险购买与理赔咨询
VER0581,43917,assistant_voice,网宿科技适合长线持有吗,22,VERDICT_QUESTION__1,1.0,查询科技股与科创板信息
