sid,_row,source,query,bu_leaf,td_l2,抽样权重,叶名
INV0460,40813,assistant_top,这只股票适合现在买入吗,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0461,40824,assistant_top,这隻股票怎么样？值得买入吗？如果值得，什么价位买入适合？风险等级是什么？,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0462,40826,assistant_top,远东股份未来有上涨空间吗,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0463,40837,assistant_top,重组成功后股价大概会涨多少,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0464,40848,assistant_top,金价未来会涨还是跌,62,INVEST_ADVICE__4,1.0,查询金价
INV0465,40853,assistant_top,金价还会继续下跌吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0466,40854,assistant_top,金价还会继续涨吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0467,40855,assistant_top,金价还会继续跌吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0468,40884,assistant_top,长鑫科技未来有上涨空间吗,22,INVEST_ADVICE__1,1.0,查询科技股与科创板信息
INV0469,40890,assistant_top,阳光电源未来有上涨空间吗,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0470,40913,assistant_top,马矿股份上市首日能涨多少,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0471,40925,assistant_top,黄金价格未来走势如何,58,INVEST_ADVICE__4,1.0,查询黄金价格
INV0472,40946,assistant_top,黄金还会不会继续上涨,58,INVEST_ADVICE__4,1.0,查询黄金价格
INV0473,41653,assistant_random,炒完半导体后，哪个板块最有潜力,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0474,41395,assistant_random,宁科生物要不要卖,22,INVEST_ADVICE__1,1.0666666666666667,查询科技股与科创板信息
INV0475,41920,assistant_random,马矿股份回调后何时适合抄底,45,INVEST_ADVICE__2,1.0666666666666667,查询股份公司及股票信息
INV0476,41285,assistant_random,周一卖出华友钴业股票的最佳时机,26,INVEST_ADVICE__2,1.0666666666666667,查询个股股票行情与股吧讨论
INV0477,41038,assistant_random,A股和港股银行股哪个更值得投资,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0478,41781,assistant_random,誉衡药业回购注销股票是否利好,26,INVEST_ADVICE__2,1.0666666666666667,查询个股股票行情与股吧讨论
INV0479,41803,assistant_random,赛轮轮胎股票短期目标价是多少,64,INVEST_ADVICE__2,1.0666666666666667,查询金融业务数值与代码
INV0480,41674,assistant_random,白银有色这只股票短期内走势将怎么样,63,INVEST_ADVICE__2,1.0666666666666667,查询价格走势图
INV0481,41826,assistant_random,这些铜箔龙头股适合现在入手吗,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0482,41662,assistant_random,现在买入中国移动安全吗,10,INVEST_ADVICE__1,1.0666666666666667,查询转账与账户业务可行性
INV0483,41819,assistant_random,这三家企业谁最有投资价值,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0484,41866,assistant_random,金盘科技为什么跌得这么厉害,22,INVEST_ADVICE__4,1.0666666666666667,查询科技股与科创板信息
INV0485,41821,assistant_random,这三期数据中哪个账号盈利最高,65,INVEST_ADVICE__1,1.0666666666666667,计算存贷款利息
INV0486,41842,assistant_random,适合每天定投30坚持15年的有哪些,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0487,41564,assistant_random,普通铝合金价格比铝镁合金便宜多少,60,INVEST_ADVICE__1,1.0666666666666667,市场价格行情查询
INV0488,41428,assistant_random,市盈率最低的股票,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0489,41825,assistant_random,这些标的适合我这种稳健型投资者吗,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0490,41636,assistant_random,深回调要跳到什么价格,60,INVEST_ADVICE__1,1.0666666666666667,市场价格行情查询
INV0491,41918,assistant_random,飞鹤跃护和倍护哪个好,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0492,41418,assistant_random,岩山科技的目标价预测有哪些机构支持,22,INVEST_ADVICE__1,1.0666666666666667,查询科技股与科创板信息
INV0493,41343,assistant_random,天原股份未来有上涨空间吗,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0494,41128,assistant_random,亚星锚链股票适合现在买入吗,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0495,41201,assistant_random,再问你个啥问题哦，你说600734这只这只股他现在下市下市的弄了半天，这只股股是停在六块六毛股是停在六块六毛七的股票里面的股票，然后他们在股市里面股市股市股市,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0496,41690,assistant_random,福晶科技股票有投资价值吗,23,INVEST_ADVICE__2,1.0666666666666667,科技类股票信息查询
INV0497,41633,assistant_random,海翔药业是否合适长线,26,INVEST_ADVICE__1,1.0666666666666667,查询个股股票行情与股吧讨论
INV0498,41899,assistant_random,集合竞价怎么判断股票能涨,12,INVEST_ADVICE__2,1.0666666666666667,金融业务操作与问题处理方法查询
INV0499,41817,assistant_random,还有哪些房地产股票受新政影响大,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0500,41837,assistant_random,这种概率应该也不低，美国这次看来是认真的要全面封锁伊朗,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0501,41026,assistant_random,8月27日杭电股份能否继续涨停,45,INVEST_ADVICE__2,1.0666666666666667,查询股份公司及股票信息
INV0502,41546,assistant_random,昊华科技股票最近走势怎么样,23,INVEST_ADVICE__2,1.0666666666666667,科技类股票信息查询
INV0503,41785,assistant_random,请分析一下武汉凡谷0.5年财报的情况以及后市走势,63,INVEST_ADVICE__1,1.0666666666666667,查询价格走势图
INV0504,41089,assistant_random,中国广核股票明日对于空仓者来说可以少量买入吧？博弈短期股价延续上涨态势，风险有多大？什么价位介入？,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0505,41307,assistant_random,回天新材下修后适合立即买入吗,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0506,40952,assistant_random,01757股票未来有上涨空间吗,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0507,41913,assistant_random,"预测东山精密,看美股什么",30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0508,41277,assistant_random,各钢铁股比较也有鞍钢股份,45,INVEST_ADVICE__2,1.0666666666666667,查询股份公司及股票信息
INV0509,41734,assistant_random,美国费城半导体指数对英伟达影响有多大？,28,INVEST_ADVICE__1,1.0666666666666667,股指行情查询
INV0510,41439,assistant_random,广合科技和景旺电子哪个更值得买入,22,INVEST_ADVICE__1,1.0666666666666667,查询科技股与科创板信息
INV0511,41748,assistant_random,股票发行价的价格是整体偏高还是偏低,60,INVEST_ADVICE__2,1.0666666666666667,市场价格行情查询
INV0512,41767,assistant_random,藏格矿业股票有潜力吗,26,INVEST_ADVICE__2,1.0666666666666667,查询个股股票行情与股吧讨论
INV0513,41300,assistant_random,哪种车险方案最适合我,19,INVEST_ADVICE__1,1.0666666666666667,车险购买与理赔咨询
INV0514,41309,assistant_random,固态电池板块适合现在入手吗,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0515,41111,assistant_random,中金岭南的买入时机,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0516,41203,assistant_random,农业银行股票最佳买入点,50,INVEST_ADVICE__2,1.0666666666666667,农业银行及农村信用社服务信息查询
INV0517,41097,assistant_random,中国重汽未来有增长空间吗,53,INVEST_ADVICE__1,1.0666666666666667,中国银行服务信息查询
INV0518,41625,assistant_random,海容冷链跟潍柴动力现在买入，哪个更能获得收益率大,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0519,41515,assistant_random,挑选1到2个性价比最高，最能爆发的股票给我吧,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0520,41626,assistant_random,海思科未来有翻倍空间吗,22,INVEST_ADVICE__1,1.0666666666666667,查询科技股与科创板信息
INV0521,41692,assistant_random,福田汽车股票近期有机构买入吗,25,INVEST_ADVICE__2,1.0666666666666667,查询股票信息
INV0522,40991,assistant_random,2026年银价预测是多少,66,INVEST_ADVICE__4,1.0666666666666667,金融行情数据查询
INV0523,41147,assistant_random,今日，新股电科司仪值得申购,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0524,41021,assistant_random,688826股票有投资价值吗,2,INVEST_ADVICE__2,1.0666666666666667,证券代码信息查询
INV0525,41181,assistant_random,兆新股份在新能源板块的具体布局如何,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0526,41614,assistant_random,洛阳钼业未来大牛股潜力大吗,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0527,40995,assistant_random,2027年白银价格会涨到100美元吗,66,INVEST_ADVICE__4,1.0666666666666667,金融行情数据查询
INV0528,41713,assistant_random,给我推荐一些AI题材的低价潜力股,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0529,41280,assistant_random,吉利汽车概念股龙头,30,INVEST_ADVICE__3,1.0666666666666667,股票行情与选股建议查询
INV0530,41016,assistant_random,600773最新后期走势分析,0,INVEST_ADVICE__2,1.0666666666666667,股票代码查询
INV0531,41673,assistant_random,白银今天回调是机会还是风险,30,INVEST_ADVICE__4,1.0666666666666667,股票行情与选股建议查询
INV0532,41245,assistant_random,十五五规划上市公司股价有望翻倍的有哪些,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0533,41860,assistant_random,金价未来30天会大涨还是大跌,62,INVEST_ADVICE__4,1.0666666666666667,查询金价
INV0534,41154,assistant_random,优必选和无论科技哪个更值得关注,22,INVEST_ADVICE__1,1.0666666666666667,查询科技股与科创板信息
INV0535,41034,assistant_random,A500最厉害三个ETF,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0536,41262,assistant_random,南山铝业目标价具体看多少元,71,INVEST_ADVICE__1,1.0666666666666667,查询价格与金额
INV0537,41627,assistant_random,海格通信亏损何时能结束,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0538,41405,assistant_random,富临精工和兴通讯哪个更有投资价值,31,INVEST_ADVICE__1,1.0666666666666667,查询财经门户与市场行情
INV0539,41924,assistant_random,高溢价转债何时适合买入,10,INVEST_ADVICE__1,1.0666666666666667,查询转账与账户业务可行性
INV0540,41282,assistant_random,同花顺指标广场哪个指标最热门,13,INVEST_ADVICE__1,1.0666666666666667,花呗操作查询
INV0541,41530,assistant_random,数据港下周会涨吗,30,INVEST_ADVICE__4,1.0666666666666667,股票行情与选股建议查询
INV0542,41252,assistant_random,华宏科技股票适合长线持有吗,23,INVEST_ADVICE__2,1.0666666666666667,科技类股票信息查询
INV0543,41023,assistant_random,834793的最新经营发展及上市前景情况如何是否具有投资价值,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0544,41492,assistant_random,我认为黄金还会回调到4100美元附近,58,INVEST_ADVICE__4,1.0666666666666667,查询黄金价格
INV0545,41812,assistant_random,软通动力股票现在可以入手吗,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0546,41100,assistant_random,中基健康都有哪些高附加值产品,7,INVEST_ADVICE__1,1.0666666666666667,基金净值查询
INV0547,41393,assistant_random,宁德股票时代未来有上涨空间吗,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0548,41777,assistant_random,西王食品股票未来有上涨空间吗,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0549,41430,assistant_random,平安爱满分保险性价比如何,18,INVEST_ADVICE__1,1.0666666666666667,查询保险相关业务
INV0550,41290,assistant_random,哪些工业软件公司最有投资价值,17,INVEST_ADVICE__1,1.0666666666666667,查询保险公司信息
INV0551,41912,assistant_random,预测一下明天股市开盘走势,63,INVEST_ADVICE__2,1.0666666666666667,查询价格走势图
INV0552,41329,assistant_random,复星医药上半年收入基本无增长，三季度预期会好一点吗,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0553,41230,assistant_random,剑桥科技股票现在可以买吗,23,INVEST_ADVICE__2,1.0666666666666667,科技类股票信息查询
INV0554,41648,assistant_random,湘潭电化股票近期走势如何,63,INVEST_ADVICE__2,1.0666666666666667,查询价格走势图
INV0555,41915,assistant_random,风电设备性价比比较高的股票有哪些？,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0556,41881,assistant_random,长江投资重组或资产注入可能性大吗,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0557,41133,assistant_random,京新科技现在什么价位？,22,INVEST_ADVICE__1,1.0666666666666667,查询科技股与科创板信息
INV0558,41003,assistant_random,31号下午2点50大盘会有哪些板块异动,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0559,41229,assistant_random,券商最好的10只股,32,INVEST_ADVICE__2,1.0666666666666667,证券股票信息查询
INV0560,41058,assistant_random,a股海光信息股票怎么样,25,INVEST_ADVICE__2,1.0666666666666667,查询股票信息
INV0561,41716,assistant_random,给我推荐几只港股地产ETF,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0562,41728,assistant_random,绿控这股票值得购买吗,25,INVEST_ADVICE__2,1.0666666666666667,查询股票信息
INV0563,41354,assistant_random,如何估算国寿鑫悦一生的现金价值,62,INVEST_ADVICE__1,1.0666666666666667,查询金价
INV0564,41148,assistant_random,今晚美联储数据分析一下利好还是利空,65,INVEST_ADVICE__2,1.0666666666666667,计算存贷款利息
INV0565,41914,assistant_random,风华高科股票今天怎么样,22,INVEST_ADVICE__2,1.0666666666666667,查询科技股与科创板信息
INV0566,41714,assistant_random,给我推荐一些ROE大于8%的低价股票,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0567,41253,assistant_random,华峰测控的股价近期有无上涨空间,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0568,41709,assistant_random,经济衰退时，黄金会先跌后涨吗,58,INVEST_ADVICE__4,1.0666666666666667,查询黄金价格
INV0569,41046,assistant_random,R凯乐1股票是否有可能因收购传闻而上涨,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0570,41922,assistant_random,高伟达2026年有重大利好吗,66,INVEST_ADVICE__1,1.0666666666666667,金融行情数据查询
INV0571,40998,assistant_random,300795股票是否值得购买,1,INVEST_ADVICE__2,1.0666666666666667,查询300开头股票代码与行情
INV0572,41882,assistant_random,长江电力适合搭配哪些股票构建组合,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0573,41897,assistant_random,除了定存，还有什么稳健理财推荐,70,INVEST_ADVICE__1,1.0666666666666667,查询定期存款利率
INV0574,41243,assistant_random,北方稀土股价会跌到30元一股吗？,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0575,40953,assistant_random,025208今日涨跌情况如何,66,INVEST_ADVICE__2,1.0666666666666667,金融行情数据查询
INV0576,41743,assistant_random,聚飞光电股价近期走势如何,63,INVEST_ADVICE__2,1.0666666666666667,查询价格走势图
INV0577,41603,assistant_random,汤承灿如何结合哲学思想选股,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0578,41917,assistant_random,飞联天下上市失败的可能性有多大,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0579,41722,assistant_random,给我更多2026年8月A股市盈率最低的股票,66,INVEST_ADVICE__2,1.0666666666666667,金融行情数据查询
INV0580,41514,assistant_random,按今天的航天电子看能买入做T吗,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0581,41572,assistant_random,有哪些股票被预测将翻倍,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0582,41214,assistant_random,凯撒旅业价位与超势分析,63,INVEST_ADVICE__1,1.0666666666666667,查询价格走势图
INV0583,41336,assistant_random,大秦铁路股票适合长线持有吗,25,INVEST_ADVICE__2,1.0666666666666667,查询股票信息
INV0584,41679,assistant_random,目前有自有矿产估价处于历史低位的股票,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0585,41291,assistant_random,哪些投行对苹果AI股价预测最乐观,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0586,41839,assistant_random,连续三年净资产超过百分之十五的A股股票有哪些,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0587,41455,assistant_random,开开实业股票何时能开始反弹,26,INVEST_ADVICE__2,1.0666666666666667,查询个股股票行情与股吧讨论
INV0588,41350,assistant_random,太空制药概念股有哪些,30,INVEST_ADVICE__3,1.0666666666666667,股票行情与选股建议查询
INV0589,41886,assistant_random,长鑫存储概念龙头股票,30,INVEST_ADVICE__3,1.0666666666666667,股票行情与选股建议查询
INV0590,41055,assistant_random,ai电影龙头股票排名,30,INVEST_ADVICE__3,1.0666666666666667,股票行情与选股建议查询
INV0591,41033,assistant_random,9月开盘价格会比现在低吗,60,INVEST_ADVICE__4,1.0666666666666667,市场价格行情查询
INV0592,41342,assistant_random,天博智能上市首日大概能赚多少钱,71,INVEST_ADVICE__1,1.0666666666666667,查询价格与金额
INV0593,41005,assistant_random,4.86元半导体股中哪个最有潜力,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0594,41813,assistant_random,达仁堂符合条件巴菲特芒格投资吗,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0595,41715,assistant_random,给我推荐一些工业金属的潜力股,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0596,41104,assistant_random,中毅达的股价走势如何,63,INVEST_ADVICE__2,1.0666666666666667,查询价格走势图
INV0597,41310,assistant_random,国债逆回购周四买，周五能再买吗,10,INVEST_ADVICE__1,1.0666666666666667,查询转账与账户业务可行性
INV0598,41828,assistant_random,这只股票适合短线还是长线,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0599,40999,assistant_random,301689这只股票有投资价值吗,72,INVEST_ADVICE__2,1.0666666666666667,金融代码查询
INV0600,41525,assistant_random,摘帽失败会导致闻泰科技直接退市吗,22,INVEST_ADVICE__1,1.0666666666666667,查询科技股与科创板信息
INV0601,41276,assistant_random,叶龙包括哪几只股票龙头,30,INVEST_ADVICE__3,1.0666666666666667,股票行情与选股建议查询
INV0602,41615,assistant_random,洲明科技2026年股价预测是多少,66,INVEST_ADVICE__1,1.0666666666666667,金融行情数据查询
INV0603,41558,assistant_random,是我在问你股票为啥涨价，是你说话说买完他就可以涨，卖完可以这样是你自己说的吗？我就问你这为啥涨个价，你不得有规则吗？你就不能说明白点吗？,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0604,41293,assistant_random,哪些行业能受益于存储芯片涨价,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0605,41394,assistant_random,宁波能源算强势？,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0606,41687,assistant_random,神火股份和金利华电的库存价值对比,45,INVEST_ADVICE__2,1.0666666666666667,查询股份公司及股票信息
INV0607,41187,assistant_random,光迅科技股票值得买入吗,23,INVEST_ADVICE__2,1.0666666666666667,科技类股票信息查询
INV0608,41437,assistant_random,广信股份股价近期会反弹吗,46,INVEST_ADVICE__2,1.0666666666666667,查询股份股票及股吧信息
INV0609,40947,assistant_random,*ST萃华股票还能卖吗,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0610,41688,assistant_random,祥源文旅股价翻倍的可能性有多大,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0611,41198,assistant_random,兴发集团股票下半年能不能大涨,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0612,41311,assistant_random,国债逆回购哪个品种收益最高,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0613,41303,assistant_random,嗯，对，咱俩想的一模一样。我华能源在等它跌个几天吧，跌个几天我们就我们只要床垫子资金出来了以后，我们就想办法进浩华能源嗯，能进多回多进个9月2号就是了。三只现在是市了，是不是了？可吓人了，不想进多进多了点点就行了，不要,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0614,41820,assistant_random,这三家公司哪家更适合我投资,17,INVEST_ADVICE__1,1.0666666666666667,查询保险公司信息
INV0615,41624,assistant_random,海口江东梧桐里适合长期持有吗,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0616,41651,assistant_random,潍柴动力长线持有是否值得,30,INVEST_ADVICE__1,1.0666666666666667,股票行情与选股建议查询
INV0617,41678,assistant_random,盛龙股份股票的目标价是多少,46,INVEST_ADVICE__2,1.0666666666666667,查询股份股票及股吧信息
INV0618,41251,assistant_random,华天科技利润靠抄股赚钱吗,22,INVEST_ADVICE__2,1.0666666666666667,查询科技股与科创板信息
INV0619,41827,assistant_random,这份K线图对后续操作有什么建议,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0620,41605,assistant_random,沃尔核材的股价是否低估,30,INVEST_ADVICE__2,1.0666666666666667,股票行情与选股建议查询
INV0621,41889,assistant_random,闻泰科技还可以买入吗,22,INVEST_ADVICE__1,1.0666666666666667,查询科技股与科创板信息
INV0622,41789,assistant_random,请问碳酸锂价格今天截止11点30分收盘至又昨天比较跌涨趋势如何？请分析告知明天走势如何？谢谢,63,INVEST_ADVICE__2,1.0666666666666667,查询价格走势图
INV0623,42072,assistant_voice_top,金价还能跌700以下吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0624,42181,assistant_voice_top,华润中签可以赚多少,71,INVEST_ADVICE__1,1.0,查询价格与金额
INV0625,42429,assistant_voice_top,南玻a股票怎样,25,INVEST_ADVICE__2,1.0,查询股票信息
INV0626,42521,assistant_voice_top,2027黄金暴跌600是真的吗,66,INVEST_ADVICE__4,1.0,金融行情数据查询
INV0627,42713,assistant_voice_top,A股芯片龙头,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0628,42793,assistant_voice_top,物理ai十大龙头股票,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0629,42839,assistant_voice_top,存储芯片三大龙头股,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0630,42987,assistant_voice,长电科技股票在66左右是属于高估值还是低估值目前有没有上涨空间和发展前景20,22,INVEST_ADVICE__2,1.0,查询科技股与科创板信息
INV0631,43058,assistant_voice,只有200的底仓然后第二天再买在跌停的时候买入400股然后当天涨停之后可以再卖,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0632,43075,assistant_voice,车辆出现事故动用保险保险金会涨吗,18,INVEST_ADVICE__4,1.0,查询保险相关业务
INV0633,43090,assistant_voice,购买股票会记入GDP吗,25,INVEST_ADVICE__2,1.0,查询股票信息
INV0634,43102,assistant_voice,长鑫最受益的10家公司是,17,INVEST_ADVICE__1,1.0,查询保险公司信息
INV0635,43103,assistant_voice,长鑫最受益的10家公司是,17,INVEST_ADVICE__1,1.0,查询保险公司信息
INV0636,43104,assistant_voice,长鑫最受益的10家公司是,17,INVEST_ADVICE__1,1.0,查询保险公司信息
INV0637,43108,assistant_voice,证券市场随着科技股一起下跌那么证券板块,32,INVEST_ADVICE__2,1.0,证券股票信息查询
INV0638,43155,assistant_voice,半导体设备十大龙头股,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0639,43159,assistant_voice,介绍炒港美股的盈利电商,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0640,43169,assistant_voice,2026黄金会跌到650吗,66,INVEST_ADVICE__4,1.0,金融行情数据查询
INV0641,43182,assistant_voice,省广集团股票怎么样,25,INVEST_ADVICE__2,1.0,查询股票信息
INV0642,43205,assistant_voice,2026年下0.5年中天科技的股价还能回到四十元上方吗,66,INVEST_ADVICE__2,1.0,金融行情数据查询
INV0643,43223,assistant_voice,那就目前这种情况是只是持有这种底仓合适呢还是要做中长线还是现在再加点仓位,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0644,43227,assistant_voice,凯盛科技2026年下0.5年订单多吗业绩有大幅增长的预期,66,INVEST_ADVICE__1,1.0,金融行情数据查询
INV0645,43248,assistant_voice,长江电力预计十年后的价格股票,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0646,43251,assistant_voice,交建股份值得申购吗,45,INVEST_ADVICE__2,1.0,查询股份公司及股票信息
INV0647,43269,assistant_voice,金化股份下周有几个涨停板,45,INVEST_ADVICE__2,1.0,查询股份公司及股票信息
INV0648,43271,assistant_voice,A股军工龙头有哪些,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0649,43284,assistant_voice,黄金股买哪个最好,58,INVEST_ADVICE__2,1.0,查询黄金价格
INV0650,43297,assistant_voice,天娱数科2026目标价,66,INVEST_ADVICE__1,1.0,金融行情数据查询
INV0651,43305,assistant_voice,习近平发言十五五计划建设健康中国对股票京新药业是利好吗有关联吗,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0652,43381,assistant_voice,ai股票龙头一览表,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0653,43382,assistant_voice,ai股票龙头一览表,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0654,43383,assistant_voice,ai股票龙头一览表,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0655,43387,assistant_voice,赣能股份每股收益是多少,64,INVEST_ADVICE__2,1.0,查询金融业务数值与代码
INV0656,43405,assistant_voice,格力电器适合攒股收息吗它的历史最高价是多少,64,INVEST_ADVICE__2,1.0,查询金融业务数值与代码
INV0657,43406,assistant_voice,格力电器适合攒股收息吗它的历史最高价是多少,64,INVEST_ADVICE__2,1.0,查询金融业务数值与代码
INV0658,43428,assistant_voice,韩国的三星电子股票到8月末的时候应该会涨到目标价是多少,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0659,43470,assistant_voice,智能电网最牛三个龙头,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0660,43496,assistant_voice,科泰电源值得投资吗,22,INVEST_ADVICE__1,1.0,查询科技股与科创板信息
INV0661,43502,assistant_voice,2026年三季度四季度a股重点轮动是哪些板块,66,INVEST_ADVICE__2,1.0,金融行情数据查询
INV0662,43558,assistant_voice,沪深股市软件股还能炒多还能炒多长时间,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0663,43564,assistant_voice,股市哪些板块是人工智能板块,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0664,43571,assistant_voice,在2026年8月份当下的行情下存大额订单存银行真的好吗,66,INVEST_ADVICE__1,1.0,金融行情数据查询
INV0665,43645,assistant_voice,中国广核和长江电力谁更具有长期投资价值,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0666,43659,assistant_voice,普通的散户怎样投资科技股最好,23,INVEST_ADVICE__2,1.0,科技类股票信息查询
INV0667,43665,assistant_voice,万峰锂业动态市盈率是多少倍,64,INVEST_ADVICE__2,1.0,查询金融业务数值与代码
INV0668,43700,assistant_voice,000676智度股份它的核心技术比例高吗未来股值和业绩成长空间大吗,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0669,43701,assistant_voice,矿业紫金矿业礼拜一走势怎么样,63,INVEST_ADVICE__1,1.0,查询价格走势图
INV0670,43745,assistant_voice,新宙邦适不适合中长期持有,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
