sid,_row,source,query,bu_leaf,td_l2,抽样权重,叶名
NEW0486,41793,assistant_random,豪威集团二季度业绩预告,30,NEWS_EVENT__5,1.0,股票行情与选股建议查询
NEW0487,41802,assistant_random,赛微电子股票中报预报,25,NEWS_EVENT__5,1.0,查询股票信息
NEW0488,41841,assistant_random,退市后康佳能引入华润解决债务问题吗,10,NEWS_EVENT__1,1.0,查询转账与账户业务可行性
NEW0489,41857,assistant_random,重组如果成功会怎么样,12,NEWS_EVENT__4,1.0,金融业务操作与问题处理方法查询
NEW0490,41858,assistant_random,重组完成后节能铁汉的资产负债率能降到多少,71,NEWS_EVENT__4,1.0,查询价格与金额
NEW0491,41863,assistant_random,金发科技什么时候分红,22,NEWS_EVENT__3,1.0,查询科技股与科创板信息
NEW0492,41904,assistant_random,青岛中程重组预计何时开始,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0493,41909,assistant_random,鞍钢股份2026年上半年财务报告详细解读,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0494,41916,assistant_random,飞乐音响重组的可能性有多大,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0495,41932,assistant_random,龙元为什么今天跌停,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0496,42260,assistant_voice_top,华润新能什么时候上市,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0497,42306,assistant_voice_top,华润新能源什么时候上市,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0498,42377,assistant_voice_top,长鑫科技什么时候上市,22,NEWS_EVENT__1,1.0,查询科技股与科创板信息
NEW0499,42455,assistant_voice_top,长鑫存储什么时候上市,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0500,42748,assistant_voice_top,华润新能源目标价,30,NEWS_EVENT__5,1.0,股票行情与选股建议查询
NEW0501,42805,assistant_voice_top,华润新能源什么时候开盘,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0502,42828,assistant_voice_top,国电南瑞主力资金进出走势,63,NEWS_EVENT__1,1.0,查询价格走势图
NEW0503,42921,assistant_voice_top,高盛给京东方A目标价,31,NEWS_EVENT__1,1.0,查询财经门户与市场行情
NEW0504,42923,assistant_voice_top,长鑫存储预计上市时间,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0505,42936,assistant_voice,AI应用有国企重组背景或者是这方面信息的股票有哪些,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0506,42939,assistant_voice,重新申购网上发行量是多少,64,NEWS_EVENT__1,1.0,查询金融业务数值与代码
NEW0507,42943,assistant_voice,汉得信息2023年业绩大幅下滑的原因,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0508,42944,assistant_voice,国医股份申购中签率是多少,64,NEWS_EVENT__1,1.0,查询金融业务数值与代码
NEW0509,42960,assistant_voice,中国银行超会铜价什么时候开始什么时候结束,53,NEWS_EVENT__1,1.0,中国银行服务信息查询
NEW0510,42978,assistant_voice,万百万公司今年能上市吗,17,NEWS_EVENT__1,1.0,查询保险公司信息
NEW0511,42985,assistant_voice,颜孔亮化对基金公司有伤害吗,17,NEWS_EVENT__1,1.0,查询保险公司信息
NEW0512,42998,assistant_voice,截至2023年7月我国公募基金管理规模达多少万亿元,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0513,43016,assistant_voice,7月31号第12次集采已公布对股票京新药业视力好吗有关联吗,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0514,43029,assistant_voice,400201什么时候可以发中报,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0515,43077,assistant_voice,海兰信昨天公告利好吗,14,NEWS_EVENT__2,1.0,个人征信报告查询与影响咨询
NEW0516,43186,assistant_voice,长江存储IPO,31,NEWS_EVENT__1,1.0,查询财经门户与市场行情
NEW0517,43214,assistant_voice,2026最新邮票发行计划,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0518,43301,assistant_voice,新能源汽车第三责任险为什么要300万,19,NEWS_EVENT__1,1.0,车险购买与理赔咨询
NEW0519,43377,assistant_voice,国寿鸿寿年金最后结果,16,NEWS_EVENT__5,1.0,查询人寿保险相关业务信息
NEW0520,43391,assistant_voice,8月1号谋发展对股市的评论,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0521,43399,assistant_voice,长鑫科技在哪里上市,22,NEWS_EVENT__1,1.0,查询科技股与科创板信息
NEW0522,43403,assistant_voice,2026年8月1号起实施的个人贷款新规,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0523,43404,assistant_voice,2026年8月1号起实施的个人贷款新规,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0524,43411,assistant_voice,西部超导子公司聚能磁体估值有多少,17,NEWS_EVENT__1,1.0,查询保险公司信息
NEW0525,43430,assistant_voice,贵州习酒集团是独立上市还是借壳上市,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0526,43440,assistant_voice,国寿新鸿福分红型,16,NEWS_EVENT__3,1.0,查询人寿保险相关业务信息
NEW0527,43509,assistant_voice,泰聚环保融资最新进展2023年,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0528,43529,assistant_voice,西部超导什么时候补仓,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0529,43537,assistant_voice,下周一股市最新预测,27,NEWS_EVENT__2,1.0,查询市场行情
NEW0530,43538,assistant_voice,下周一股市最新预测,27,NEWS_EVENT__2,1.0,查询市场行情
NEW0531,43539,assistant_voice,下周一股市最新预测,27,NEWS_EVENT__2,1.0,查询市场行情
NEW0532,43540,assistant_voice,下周一股市最新预测,27,NEWS_EVENT__2,1.0,查询市场行情
NEW0533,43581,assistant_voice,兰州银行打入的2026年华裔慰问金都到账了吗,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0534,43632,assistant_voice,若若德股份是在哪是在哪哪边上市的,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0535,43712,assistant_voice,神农种业一季报增幅较大二季报预计怎么样,12,NEWS_EVENT__5,1.0,金融业务操作与问题处理方法查询
NEW0536,43769,assistant_voice,长江存储上市后估计的估值有多少亿,71,NEWS_EVENT__1,1.0,查询价格与金额
NEW0537,43810,assistant_voice,汇川技术总市值多少亿,71,NEWS_EVENT__1,1.0,查询价格与金额
NEW0538,43819,assistant_voice,中科曙光2026年一季度挣了多少钱,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0539,43879,assistant_voice,中油工程最近有什么利好,30,NEWS_EVENT__2,1.0,股票行情与选股建议查询
NEW0540,43892,assistant_voice,上市公司特变电工的全部资料,17,NEWS_EVENT__1,1.0,查询保险公司信息
NEW0541,43896,assistant_voice,2026年上0.5年sk海力士的净利润是长鑫存储的多少倍,66,NEWS_EVENT__5,1.0,金融行情数据查询
