label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
查询A股股票及板块信息,assistant_top,assistant_voice,11,9,950,1000,0.011578947368421053,0.009,-0.2578947368421054,-1.256737940072366,0.6922464189064953,stable,False,输入方式（打字头部→语音）
国际原油价格行情查询,assistant_top,assistant_voice,3,1,950,1000,0.003157894736842105,0.001,-0.21578947368421053,-0.8298633212040581,0.29306931841362355,stable,False,输入方式（打字头部→语音）
含龙字股票信息查询,assistant_top,assistant_voice,3,1,950,1000,0.003157894736842105,0.001,-0.21578947368421053,-0.8298633212040581,0.29306931841362355,stable,False,输入方式（打字头部→语音）
查询新材类股票及股吧信息,assistant_top,assistant_voice,3,1,950,1000,0.003157894736842105,0.001,-0.21578947368421053,-0.8298633212040581,0.29306931841362355,stable,False,输入方式（打字头部→语音）
个人征信查询与信用报告获取,assistant_top,assistant_voice,5,4,950,1000,0.005263157894736842,0.004,-0.1263157894736842,-0.8675445163378904,0.566579187969401,stable,False,输入方式（打字头部→语音）
证券代码行情查询,assistant_top,assistant_voice,2,1,950,1000,0.002105263157894737,0.001,-0.11052631578947368,-0.6704279860757766,0.3782202684980108,stable,False,输入方式（打字头部→语音）
钢铁股票查询,assistant_top,assistant_voice,1,0,950,1000,0.0010526315789473684,0.0,-0.10526315789473684,-0.5938300769604536,0.2871066866327052,receded,False,输入方式（打字头部→语音）
数字代码查询,assistant_top,assistant_voice,2,2,950,1000,0.002105263157894737,0.002,-0.010526315789473675,-0.5830413601735839,0.5374802420618987,stable,False,输入方式（打字头部→语音）
电话号码归属与用途查询,assistant_top,assistant_voice,3,4,950,1000,0.003157894736842105,0.004,0.08421052631578949,-0.5715398431560166,0.7420284307172708,stable,False,输入方式（打字头部→语音）
港股休市查询,assistant_top,assistant_voice,2,4,950,1000,0.002105263157894737,0.004,0.18947368421052632,-0.4158458489651124,0.8318601323152267,stable,False,输入方式（打字头部→语音）
金融代码行情查询,assistant_top,assistant_voice,0,2,950,1000,0.0,0.002,0.2,-0.2280891234628683,0.7262807928320951,emergent,False,输入方式（打字头部→语音）
查询金融机构24小时人工客服电话,assistant_top,assistant_voice,0,2,950,1000,0.0,0.002,0.2,-0.2280891234628683,0.7262807928320951,emergent,False,输入方式（打字头部→语音）
ST股票信息查询,assistant_top,assistant_voice,0,3,950,1000,0.0,0.003,0.3,-0.14874147112408634,0.8783014121212225,emergent,False,输入方式（打字头部→语音）
术语含义查询,assistant_top,assistant_voice,7,12,950,1000,0.007368421052631579,0.012,0.46315789473684216,-0.46688163972882685,1.4267480408420012,stable,False,输入方式（打字头部→语音）
银行客服电话查询,assistant_top,assistant_voice,6,11,950,1000,0.00631578947368421,0.011,0.4684210526315789,-0.41572483629159185,1.3928724384466156,stable,False,输入方式（打字头部→语音）
查询证券股票与券商信息,assistant_top,assistant_voice,2,7,950,1000,0.002105263157894737,0.007,0.48947368421052634,-0.17134312956057504,1.2429556794581056,stable,False,输入方式（打字头部→语音）
股票代码查询,assistant_top,assistant_voice,3,13,950,1000,0.003157894736842105,0.013,0.9842105263157895,0.17148487990061162,1.9191620629074404,stable,True,输入方式（打字头部→语音）
基金净值查询,assistant_top,assistant_voice,2,13,950,1000,0.002105263157894737,0.013,1.0894736842105264,0.31686371370630634,2.0136329394974632,stable,True,输入方式（打字头部→语音）
关闭花呗,assistant_top,assistant_voice,2,14,950,1000,0.002105263157894737,0.014,1.1894736842105265,0.39885449053314104,2.1380602959186654,stable,True,输入方式（打字头部→语音）
贷款信息查询与办理,assistant_top,assistant_voice,14,31,950,1000,0.014736842105263158,0.031,1.6263157894736842,0.2871431072281005,3.0251705877593382,stable,True,输入方式（打字头部→语音）
股票股吧查询,assistant_top,assistant_voice,6,23,950,1000,0.00631578947368421,0.023,1.6684210526315788,0.6062001399574647,2.846731955612525,stable,True,输入方式（打字头部→语音）
银行信用卡客服电话查询,assistant_top,assistant_voice,0,17,950,1000,0.0,0.017,1.7000000000000002,0.9472688374743206,2.70559589370407,emergent,True,输入方式（打字头部→语音）
金融术语与行情原因查询,assistant_top,assistant_voice,10,29,950,1000,0.010526315789473684,0.029,1.8473684210526315,0.6117105629843295,3.171236936276045,stable,True,输入方式（打字头部→语音）
查询金融业务办理与资金问题处理方法,assistant_top,assistant_voice,9,32,950,1000,0.009473684210526316,0.032,2.2526315789473688,1.0014661206346414,3.6111569665594754,stable,True,输入方式（打字头部→语音）
银行存贷款利率与利息查询,assistant_top,assistant_voice,13,37,950,1000,0.01368421052631579,0.037,2.3315789473684205,0.9434561705295158,3.8034108900132964,stable,True,输入方式（打字头部→语音）
电子支付工具使用查询,assistant_top,assistant_voice,10,43,950,1000,0.010526315789473684,0.043,3.2473684210526312,1.8484905909882845,4.767024207366244,stable,True,输入方式（打字头部→语音）
查询银行及业务信息,assistant_top,assistant_voice,15,52,950,1000,0.015789473684210527,0.052,3.621052631578947,2.0429745498678127,5.295550068865963,stable,True,输入方式（打字头部→语音）
A股个股推荐与走势预测,assistant_top,assistant_voice,48,87,950,1000,0.05052631578947368,0.087,3.647368421052631,1.4020815205263135,5.912993293842144,stable,True,输入方式（打字头部→语音）
银行卡业务办理与异常处理,assistant_top,assistant_voice,10,48,950,1000,0.010526315789473684,0.048,3.7473684210526317,2.2943523562294086,5.328553819913689,stable,True,输入方式（打字头部→语音）
查询车险险种与保费理赔范围,assistant_top,assistant_voice,4,45,950,1000,0.004210526315789474,0.045,4.078947368421053,2.7806587575321022,5.569587088930559,stable,True,输入方式（打字头部→语音）
查询资金产品安全性及存取借贷规则,assistant_top,assistant_voice,12,56,950,1000,0.01263157894736842,0.056,4.336842105263158,2.767769369645628,6.027442811359336,stable,True,输入方式（打字头部→语音）
汇率换算查询,assistant_top,assistant_voice,60,111,950,1000,0.06315789473684211,0.111,4.784210526315789,2.287850317570644,7.293978727980111,stable,True,输入方式（打字头部→语音）
A股个股推荐与走势预测,assistant_random,assistant_voice,278,87,987,1000,0.281661600810537,0.087,-19.466160081053697,-22.762999674198564,-16.145453547304854,stable,True,输入方式（打字长尾→语音）
金融术语与行情原因查询,assistant_random,assistant_voice,51,29,987,1000,0.05167173252279635,0.029,-2.267173252279635,-4.057675398255625,-0.5352341388443667,stable,True,输入方式（打字长尾→语音）
查询资金产品安全性及存取借贷规则,assistant_random,assistant_voice,77,56,987,1000,0.07801418439716312,0.056,-2.201418439716312,-4.434158738007728,0.003260782084462885,stable,False,输入方式（打字长尾→语音）
个人征信查询与信用报告获取,assistant_random,assistant_voice,10,4,987,1000,0.010131712259371834,0.004,-0.6131712259371834,-1.4896755999096085,0.16315910109260187,stable,False,输入方式（打字长尾→语音）
金融类App下载,assistant_random,assistant_voice,10,5,987,1000,0.010131712259371834,0.005,-0.5131712259371835,-1.4022687072388667,0.29659431173905776,stable,False,输入方式（打字长尾→语音）
港股休市查询,assistant_random,assistant_voice,9,4,987,1000,0.00911854103343465,0.004,-0.511854103343465,-1.3598384383329067,0.24671058618728534,stable,False,输入方式（打字长尾→语音）
加密货币价格行情查询,assistant_random,assistant_voice,8,3,987,1000,0.008105369807497468,0.003,-0.5105369807497467,-1.3159109244240055,0.19220339776874729,stable,False,输入方式（打字长尾→语音）
查询金融品种价格走势图,assistant_random,assistant_voice,9,5,987,1000,0.00911854103343465,0.005,-0.411854103343465,-1.2728487874453416,0.38089543941566023,stable,False,输入方式（打字长尾→语音）
ST股票信息查询,assistant_random,assistant_voice,7,3,987,1000,0.0070921985815602835,0.003,-0.40921985815602835,-1.1824338162891155,0.2747718211268434,stable,False,输入方式（打字长尾→语音）
证券代码行情查询,assistant_random,assistant_voice,5,1,987,1000,0.005065856129685917,0.001,-0.4065856129685917,-1.0853816264277227,0.14080981321978403,stable,False,输入方式（打字长尾→语音）
钢铁股票查询,assistant_random,assistant_voice,4,0,987,1000,0.004052684903748734,0.0,-0.4052684903748734,-1.0373807244431814,0.05050095830750516,receded,False,输入方式（打字长尾→语音）
查询车险险种与保费理赔范围,assistant_random,assistant_voice,48,45,987,1000,0.0486322188449848,0.045,-0.36322188449848036,-2.255903324897486,1.5177716183444383,stable,False,输入方式（打字长尾→语音）
黄金价格及黄金股票行情查询,assistant_random,assistant_voice,8,5,987,1000,0.008105369807497468,0.005,-0.3105369807497467,-1.1420363816707961,0.4651972519906144,stable,False,输入方式（打字长尾→语音）
大盘走势查询,assistant_random,assistant_voice,5,2,987,1000,0.005065856129685917,0.002,-0.3065856129685917,-0.995822599457823,0.2943134770684792,stable,False,输入方式（打字长尾→语音）
期货行情查询,assistant_random,assistant_voice,4,1,987,1000,0.004052684903748734,0.001,-0.30526849037487336,-0.9427217320234084,0.22086693875945673,stable,False,输入方式（打字长尾→语音）
查询新材类股票及股吧信息,assistant_random,assistant_voice,4,1,987,1000,0.004052684903748734,0.001,-0.30526849037487336,-0.9427217320234084,0.22086693875945673,stable,False,输入方式（打字长尾→语音）
加密货币交易所App官方下载地址查询,assistant_random,assistant_voice,4,1,987,1000,0.004052684903748734,0.001,-0.30526849037487336,-0.9427217320234084,0.22086693875945673,stable,False,输入方式（打字长尾→语音）
查询白银价格行情,assistant_random,assistant_voice,4,1,987,1000,0.004052684903748734,0.001,-0.30526849037487336,-0.9427217320234084,0.22086693875945673,stable,False,输入方式（打字长尾→语音）
能源资源类股票查询,assistant_random,assistant_voice,3,0,987,1000,0.00303951367781155,0.0,-0.303951367781155,-0.8898189704253536,0.12808127822037102,receded,False,输入方式（打字长尾→语音）
借款平台正规性查询,assistant_random,assistant_voice,6,4,987,1000,0.0060790273556231,0.004,-0.20790273556231,-0.9606520831067531,0.4974807638567402,stable,False,输入方式（打字长尾→语音）
数字串含义查询,assistant_random,assistant_voice,2,0,987,1000,0.002026342451874367,0.0,-0.2026342451874367,-0.7358066835955478,0.20732140831499798,receded,False,输入方式（打字长尾→语音）
东方财富官方入口查询,assistant_random,assistant_voice,2,0,987,1000,0.002026342451874367,0.0,-0.2026342451874367,-0.7358066835955478,0.20732140831499798,receded,False,输入方式（打字长尾→语音）
银行存贷款利率与利息查询,assistant_random,assistant_voice,38,37,987,1000,0.03850050658561297,0.037,-0.15005065856129735,-1.8648209485040468,1.5559905590184726,stable,False,输入方式（打字长尾→语音）
指数行情查询,assistant_random,assistant_voice,7,6,987,1000,0.0070921985815602835,0.006,-0.10921985815602833,-0.9241667511220377,0.6828430137445894,stable,False,输入方式（打字长尾→语音）
车险保险公司电话查询,assistant_random,assistant_voice,5,4,987,1000,0.005065856129685917,0.004,-0.1065856129685917,-0.82330444538657,0.5814760686180545,stable,False,输入方式（打字长尾→语音）
财经网站查询,assistant_random,assistant_voice,5,4,987,1000,0.005065856129685917,0.004,-0.1065856129685917,-0.82330444538657,0.5814760686180545,stable,False,输入方式（打字长尾→语音）
银行股票信息查询,assistant_random,assistant_voice,2,1,987,1000,0.002026342451874367,0.001,-0.10263424518743669,-0.6421280893668203,0.3843527538964555,stable,False,输入方式（打字长尾→语音）
查询上证指数行情,assistant_random,assistant_voice,1,0,987,1000,0.0010131712259371835,0.0,-0.10131712259371835,-0.5716580634605143,0.2903477364224566,receded,False,输入方式（打字长尾→语音）
实时国际金价查询,assistant_random,assistant_voice,1,0,987,1000,0.0010131712259371835,0.0,-0.10131712259371835,-0.5716580634605143,0.2903477364224566,receded,False,输入方式（打字长尾→语音）
银行客服短号查询,assistant_random,assistant_voice,1,0,987,1000,0.0010131712259371835,0.0,-0.10131712259371835,-0.5716580634605143,0.2903477364224566,receded,False,输入方式（打字长尾→语音）
查询概念板块龙头股,assistant_random,assistant_voice,7,7,987,1000,0.0070921985815602835,0.007,-0.009219858156028337,-0.839073218749865,0.8140707932453737,stable,False,输入方式（打字长尾→语音）
黄金价格查询,assistant_random,assistant_voice,3,3,987,1000,0.00303951367781155,0.003,-0.003951367781155008,-0.6223475293099993,0.6081302614171523,stable,False,输入方式（打字长尾→语音）
查询金融机构24小时人工客服电话,assistant_random,assistant_voice,2,2,987,1000,0.002026342451874367,0.002,-0.0026342451874366863,-0.5552075014749599,0.5438035839131492,stable,False,输入方式（打字长尾→语音）
数字代码查询,assistant_random,assistant_voice,2,2,987,1000,0.002026342451874367,0.002,-0.0026342451874366863,-0.5552075014749599,0.5438035839131492,stable,False,输入方式（打字长尾→语音）
含龙字股票信息查询,assistant_random,assistant_voice,1,1,987,1000,0.0010131712259371835,0.001,-0.0013171225937183432,-0.47881200160799725,0.47037563887955974,stable,False,输入方式（打字长尾→语音）
查询科技类股票行情,assistant_random,assistant_voice,10,11,987,1000,0.010131712259371834,0.011,0.08682877406281653,-0.8844973904189599,1.0620955797998872,stable,False,输入方式（打字长尾→语音）
查询证券股票与券商信息,assistant_random,assistant_voice,6,7,987,1000,0.0060790273556231,0.007,0.09209726443768998,-0.7059620719197027,0.899959040799442,stable,False,输入方式（打字长尾→语音）
国际原油价格行情查询,assistant_random,assistant_voice,0,1,987,1000,0.0,0.001,0.1,-0.29634509051961805,0.5642558659926143,emergent,False,输入方式（打字长尾→语音）
股票代码查询,assistant_random,assistant_voice,11,13,987,1000,0.011144883485309016,0.013,0.1855116514690983,-0.8378667121508692,1.2208196955574342,stable,False,输入方式（打字长尾→语音）
基金净值查询,assistant_random,assistant_voice,11,13,987,1000,0.011144883485309016,0.013,0.1855116514690983,-0.8378667121508692,1.2208196955574342,stable,False,输入方式（打字长尾→语音）
查询A股股票及板块信息,assistant_random,assistant_voice,7,9,987,1000,0.0070921985815602835,0.009,0.19078014184397157,-0.6694450239455474,1.071657656156272,stable,False,输入方式（打字长尾→语音）
查询个股股票信息,assistant_random,assistant_voice,4,6,987,1000,0.004052684903748734,0.006,0.19473150962512664,-0.5159142914090399,0.9398734287643368,stable,False,输入方式（打字长尾→语音）
金融代码行情查询,assistant_random,assistant_voice,0,2,987,1000,0.0,0.002,0.2,-0.21397225321964747,0.7262807928320951,emergent,False,输入方式（打字长尾→语音）
贷款信息查询与办理,assistant_random,assistant_voice,28,31,987,1000,0.028368794326241134,0.031,0.26312056737588657,-1.2676191783875816,1.7979663355448348,stable,False,输入方式（打字长尾→语音）
电话号码归属与用途查询,assistant_random,assistant_voice,1,4,987,1000,0.0010131712259371835,0.004,0.2986828774062817,-0.2313390243482044,0.9281915638294131,stable,False,输入方式（打字长尾→语音）
查询金融业务办理与资金问题处理方法,assistant_random,assistant_voice,28,32,987,1000,0.028368794326241134,0.032,0.36312056737588666,-1.1775732979918252,1.9111330704055283,stable,False,输入方式（打字长尾→语音）
保险信息查询,assistant_random,assistant_voice,9,13,987,1000,0.00911854103343465,0.013,0.38814589665653493,-0.5863241447844755,1.396525968170652,stable,False,输入方式（打字长尾→语音）
银行客服电话查询,assistant_random,assistant_voice,6,11,987,1000,0.0060790273556231,0.011,0.4920972644376899,-0.3692076644014935,1.4118920496800726,stable,False,输入方式（打字长尾→语音）
黄金价格与行情查询,assistant_random,assistant_voice,4,9,987,1000,0.004052684903748734,0.009,0.4947315096251266,-0.2674143766920176,1.3336701735547536,stable,False,输入方式（打字长尾→语音）
查询美股行情,assistant_random,assistant_voice,1,6,987,1000,0.0010131712259371835,0.006,0.4986828774062817,-0.07286955126857547,1.206434282275524,stable,False,输入方式（打字长尾→语音）
今日金价查询,assistant_random,assistant_voice,5,11,987,1000,0.005065856129685917,0.011,0.5934143870314083,-0.23658590511111655,1.4999933650439468,stable,False,输入方式（打字长尾→语音）
术语含义查询,assistant_random,assistant_voice,5,12,987,1000,0.005065856129685917,0.012,0.6934143870314083,-0.1529709814815705,1.625412406126274,stable,False,输入方式（打字长尾→语音）
查询农业银行及农村金融机构信息,assistant_random,assistant_voice,14,22,987,1000,0.014184397163120567,0.022,0.7815602836879432,-0.4230192319340737,2.0288396554941275,stable,False,输入方式（打字长尾→语音）
银行信用卡客服电话查询,assistant_random,assistant_voice,9,17,987,1000,0.00911854103343465,0.017,0.7881458966565351,-0.2432527055335719,1.882368385674618,stable,False,输入方式（打字长尾→语音）
关闭花呗,assistant_random,assistant_voice,5,14,987,1000,0.005065856129685917,0.014,0.8934143870314083,0.014578306234940344,1.8735088155795956,stable,True,输入方式（打字长尾→语音）
蚂蚁庄园今日答案查询,assistant_random,assistant_voice,2,12,987,1000,0.002026342451874367,0.012,0.9973657548125634,0.25800266941250694,1.8952159050389445,stable,True,输入方式（打字长尾→语音）
股票信息查询,assistant_random,assistant_voice,40,52,987,1000,0.040526849037487336,0.052,1.1473150962512662,-0.7191389910704813,3.0311393719753577,stable,False,输入方式（打字长尾→语音）
查询股票行情,assistant_random,assistant_voice,33,45,987,1000,0.03343465045592705,0.045,1.156534954407295,-0.570617642720727,2.9069663574565996,stable,False,输入方式（打字长尾→语音）
货币兑换查询,assistant_random,assistant_voice,4,17,987,1000,0.004052684903748734,0.017,1.2947315096251268,0.398085461089236,2.3303511705606947,stable,True,输入方式（打字长尾→语音）
查询银行及业务信息,assistant_random,assistant_voice,38,52,987,1000,0.03850050658561297,0.052,1.3499493414387027,-0.49485166400066066,3.216917924346009,stable,False,输入方式（打字长尾→语音）
股票股吧查询,assistant_random,assistant_voice,7,23,987,1000,0.0070921985815602835,0.023,1.5907801418439715,0.5229770745104689,2.776105208349397,stable,True,输入方式（打字长尾→语音）
银行服务信息查询,assistant_random,assistant_voice,12,29,987,1000,0.0121580547112462,0.029,1.6841945288753803,0.43208501184620624,3.0227292727118695,stable,True,输入方式（打字长尾→语音）
银行卡业务办理与异常处理,assistant_random,assistant_voice,21,48,987,1000,0.02127659574468085,0.048,2.672340425531915,1.0711050139829945,4.347312077598478,stable,True,输入方式（打字长尾→语音）
电子支付工具使用查询,assistant_random,assistant_voice,13,43,987,1000,0.013171225937183385,0.043,2.982877406281661,1.5527731039625883,4.524618920516148,stable,True,输入方式（打字长尾→语音）
汇率换算查询,assistant_random,assistant_voice,20,111,987,1000,0.020263424518743668,0.111,9.073657548125633,6.973000629968324,11.288615674968053,stable,True,输入方式（打字长尾→语音）
