domain,source,core,query,added_chars,core_td,wrap_td,same_intent
书籍文档,assistant_random,消防安全,如何建立消防安全台账,6,查询官方政策法规或合规原文,查询官方政策法规或合规原文,True
书籍文档,assistant_random,普通人,如果一支三人武装小队在探查一颗遍布寒冰的星球上，平均温度负5摄氏度，发现了一个小女孩，只穿了一件外套和一个围巾，是不是也绝对不是普通人类？,66,查询词语或概念的含义,倾诉并寻求情绪支持,False
书籍文档,assistant_random,沉没成本,"学校这安排比较突然啊……我就考虑能对大宝有什么影响，其他不考虑，想了一下午，总结了几点，碎碎念给大宝看看吧[拥抱]一：千万不能再作信用卡分期和任何形式的贷款了。二：每个月强制自己攒1000元或以上，现有的个人存款坚决不能动，目标是至少要攒够6-12个月的应急资金才行，可以暂存在我这。三：开个父母参加的家庭会议，把经济问题摆到桌面上说清楚，列出一份刚性支出清单，明确责任，所有人一起承担刚性支出，压缩消费，不能只靠大宝一个人扛一个人省。四：认真思考以后，预设好底线，退让只会增加沉没成本，自己要对余生负责。五：如果他任何方面出现过激行为，一定不能忍着，能证明是他有错在先就一定要把事闹大，那样结果才可能对大宝有利。六：调整好自己心态，千万不能内耗，任何问题都可以跟我说，多一个外部大脑给大宝分析问题，绝对不能抑郁了啊……我这边永远是大宝的""安全避风港""，不管是半夜想吐槽，还是遇到拿不准的事，随时找我，我永远站在你这边[拥抱]",409,查询词语或概念的含义,现场生成或改写文字内容,False
书籍文档,assistant_random,家长寄语,学生素评手册家长寄语,6,获取现成可直接发布文案,获取现成可直接发布文案,True
书籍文档,assistant_random,怎么写,对幼儿在园期待怎么写,7,依赖前文的修改或追问,学习某类文字怎么写,False
书籍文档,assistant_random,普通人,对的，很多人都在讲讲解科学家的事情，我们把科学家捧得那么高。是因为他们给出了成果，让他们以前在思考的时候，在过去可没有这样子的感觉。没有人会。看不起他们的，在过去这些科学家。伽利略。很多人都觉得这些是希望的光，但在过去他们的胡思乱想，有没有当过，我都真的想要趴桌子说一下从前到后。甚至到现在，还是有人打破不了这个胡思乱想。你没发现吗？很多很多我把这个科学家放到台面上，他必须旁边再放成果成就。比如这个人对应着某个公司，这个人对应着某个成就，这个人对应的某个某个发现和成就和公式。你看你看你在看。那么在现实中。 No. 那些普通人说的想法，我们当做他乱想。你们从来没有人想过，怎么把把那些人的各种各样的思维聚集在一起，认真去看，认真去多磨，认真去去把这个思维放在台面上。我为什么会这么说，你没发现吗？现在的人长大了成家长了，跟小孩子说话怎么说的吗 比如我在他旁边说科学家事情，你知道那些大人是怎么说的吗？他说的是。我们哪能跟那些人比呢，他们是天才，他们懂得比我们还多，我们连这个都看不懂。你瞧，这就是他们说的话。但是谁都能想得出来，但是很多人说成果呢，公式呢。你瞧瞧，我真的在来气了，比如很多人看到很多人的想法，都是说让他成就和公司，先让他摆出来。有些人分享自己的观点和想法，你知道第2个第3个人第4个人是说直接问你成就呢，公司呢，你要我们怎么搞。你看，你看，这就是底层的缺口。听到别人说什么，自己做不到，必须让那个人给出任何的方法,612,查询词语或概念的含义,现场生成或改写文字内容,False
书籍文档,assistant_random,图片大全,少年被灌水图片大全,5,获取说明性/参考图片,获取说明性/参考图片,True
书籍文档,assistant_random,漂亮的图片,帮我画 俄罗斯美女最漂亮的图片,10,获取说明性/参考图片,获取说明性/参考图片,True
书籍文档,assistant_random,人物图片,帮我画 动漫人物图片女生手绘,10,获取说明性/参考图片,获取说明性/参考图片,True
书籍文档,assistant_random,风景图,帮我画 景色风景图,6,获取说明性/参考图片,生成或修改图片,False
书籍文档,assistant_random,图片大全,帮我画 根雕图片大全,6,获取说明性/参考图片,生成或修改图片,False
书籍文档,assistant_random,oc模板,帮我画 菲梦少女oc模板可抄：生成居中版,16,获取可套用文书模板或范文,获取漫画免费阅读或下载入口,False
书籍文档,assistant_random,顺口溜,思念是一条没有尽头的路。以此句写火爆伤感催人泪下中元节悼念顺口溜诗火爆视频文案,36,获取现成可直接发布文案,获取现成可直接发布文案,True
书籍文档,assistant_random,怎么写,想吃炒米粉文案怎么写,7,依赖前文的修改或追问,学习某类文字怎么写,False
书籍文档,assistant_random,自我评价,文明祭扫活动的自我评价,7,依赖前文的修改或追问,获取单位或组织指定写作成稿,False
书籍文档,assistant_random,成年人,时尚个毛线，他这是27岁的成年人了，谁跟他协商？,21,查询词语或概念的含义,倾诉并寻求情绪支持,False
书籍文档,assistant_random,图片大全,春书法图片大全,3,获取说明性/参考图片,获取说明性/参考图片,True
书籍文档,assistant_random,怎么写,暑假劳动收获一句话怎么写,9,依赖前文的修改或追问,学习某类文字怎么写,False
书籍文档,assistant_random,平面图,有没有中央民族大学7号学生公寓的平面图,16,获取说明性/参考图片,获取应景问候图片,False
书籍文档,assistant_random,表情包,有没有类似的双手捂脸、呲牙、头向上翘的表情包,19,获取说明性/参考图片,补全或解释给定句子,False
书籍文档,assistant_random,情侣头像,有没有类似的情侣头像？,7,获取个人装饰用图（头像/壁纸）,获取个人装饰用图（头像/壁纸）,True
书籍文档,assistant_random,家长意见,有没有适合这段评语的家长意见示例,12,获取可套用文书模板或范文,依赖前文的修改或追问,False
书籍文档,assistant_random,年轻人,模拟他表示年轻人什么虎牙八牙的你就是正常牙齿别当纸老虎结果被阴阳,29,查询词语或概念的含义,现场生成或改写文字内容,False
书籍文档,assistant_random,早安问候图片,欧美早安问候图片,2,获取应景问候图片,获取应景问候图片,True
书籍文档,assistant_random,个性签名,比较搞怪，但是温柔的有诗意的个性签名,14,获取现成可直接发布文案,获取现成可直接发布文案,True
书籍文档,assistant_random,怎么写,油泼面文案怎么写吸引人,8,依赖前文的修改或追问,获取现成可直接发布文案,False
书籍文档,assistant_random,卡通图案,生成穿着胸口有卡通图案的奶蓝色摇粒绒连帽卫衣和本白色多层轻薄超短纱裙的长发、猫耳尾巴头发同色的4K分辨率猫娘萝莉图片（人物左脚赤足翘起）,64,获取说明性/参考图片,获取漫画免费阅读或下载入口,False
书籍文档,assistant_random,病案本,病案本Q版图哪里可以保存,9,获取可套用文书模板或范文,索取受限、欺骗性或有害内容,False
书籍文档,assistant_random,离婚协议书,石栋，您要的离婚协议书已经准备好了我,13,获取可套用文书模板或范文,获取可套用文书模板或范文,True
书籍文档,assistant_random,思想汇报,社区矫正思想汇报，本月我严格遵守法律法规，按时完成签到，公益活动，在干农活时揪时间学习法律法规，和社区矫正系统学习，今年上半年主要种植烟叶生产，每天在烟叶施肥，雨季排水和鱼塘割草，果园管理等劳作，本月参加了粮食生产育秧等公益活动，看到烟叶，鱼儿健康成长，我辛勤付出也值得，比例为1:1，光效为自然光。,146,获取单位或组织指定写作成稿,获取单位或组织指定写作成稿,True
书籍文档,assistant_random,生日快乐朋友圈文案,祝自己生日快乐朋友圈文案怎么写?有哪些不同风格的文案可以参考?,22,获取现成可直接发布文案,获取现成可直接发布文案,True
书籍文档,assistant_random,logo图片,能提供老州山品牌的logo图片吗,10,获取说明性/参考图片,获取说明性/参考图片,True
书籍文档,assistant_random,情侣图片,色气十足的情侣图片,5,获取说明性/参考图片,获取说明性/参考图片,True
书籍文档,assistant_random,人民日报,请为我寻找人民日报关于努力与奋斗的15句金句，每句要多于20字,27,进入指定网站或电子报刊页面,获取现成可直接发布文案,False
书籍文档,assistant_random,表情包,请帮我画一张图片：彼得潘手抄报，照片表情包玩法，比例为1:1，光效为自然光。,35,获取说明性/参考图片,生成或修改图片,False
书籍文档,assistant_random,怎么写,身心健康体育技能掌握情况怎么写600字,16,依赖前文的修改或追问,获取单位或组织指定写作成稿,False
书籍文档,assistant_random,怎么写,这个梅花是怎么写呀？能给我写个大点的字吗,17,依赖前文的修改或追问,依赖前文的修改或追问,True
书籍文档,assistant_random,怎么写,送孩子去火车站上大学嗯，看着他的背影怎么写几句文案写表达你求梦想让是嗯斗拼搏去了,37,依赖前文的修改或追问,现场生成或改写文字内容,False
软件,assistant_top,17C免费版cad网站入口-百度app,17C免费版cad网站入口-百度app无需下载,4,获取非官方软件库或第三方分发渠道,获取非官方软件库或第三方分发渠道,True
软件,assistant_top,17C免费版cad网站入口,17C免费版cad网站入口_百度在线不下载,8,获取非官方软件库或第三方分发渠道,获取非官方软件库或第三方分发渠道,True
软件,assistant_top,3322软件,3322软件下载站,3,仅产品名消歧,获取非官方软件库或第三方分发渠道,False
软件,assistant_top,去水印,4K修复并去水印,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,AI写作,AI写作-效率UPUP,7,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,去水印,AI去水印,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,AI生成,AI生成图片,2,仅产品名消歧,按功能求推荐软件,False
软件,assistant_top,AI生成,AI生成图片，竖构图的图片，让图中的男子皮肤保持图中的颜色和亮度，穿白色长袖，白色长裤，黑V字领，黑带，黑带的一边用黄色字体写着黄天骄，黑带的另一边用黄色字体写着世界跆拳道联盟的跆拳道服，男子的头和脸不变。眼睛看着我，脚上流汗，脚湿漉漉的，坐在椅子上，双脚踩在一个躺在地上的，寸短发型的，脸和身体正对着我的，年轻的，帅气的，表情害羞的且虚弱无力的，只穿白色三角裤的小偷的胸口，脚底挡住并碰到小偷胸口,195,仅产品名消歧,生成露骨性图像编辑,False
软件,assistant_top,AI生成,AI生成图片，竖构图的图片，让图中的男子皮肤保持图中的颜色和亮度，让他身穿街头霸王的男主角Ryu的原版服装，无袖白色空手道服，红色半指拳套，红色头带，黑色腰带。男子的头和脸不变。眼睛看着我，脚上流汗，脚湿漉漉的，坐在椅子上，双脚踩在一个躺在地上的，寸短发型的，脸和身体正对着我的，年轻的，帅气的，表情害羞的且虚弱无力的，只穿白色三角裤的小偷的胸口，脚底挡住并碰到小偷胸口碰到小偷胸口,187,仅产品名消歧,生成露骨性图像编辑,False
软件,assistant_top,AI生成,AI生成短剧真人版,5,仅产品名消歧,按功能求推荐软件,False
软件,assistant_top,Deepseek,Deepseek深度思考,4,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,文心助手,Hi 我的AI文心助手,7,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,WorkBuddy,WorkBuddy有哪些功能,5,仅产品名消歧,解释术语或比较概念,False
软件,assistant_top,免费软件,ai聊天免费软件没有屏蔽词,9,按功能求推荐软件,按功能求推荐软件,True
软件,assistant_top,app,app下载,2,仅产品名消歧,下载并安装指定软件,False
软件,assistant_top,app下载,app下载免费,2,下载并安装指定软件,下载并安装指定软件,True
软件,assistant_top,deepseek,deepseek 网页版,4,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,deepseek,deepseek在线使用,4,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,deepseek,deepseek官网版,3,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,deepseek,deepseek深度思考,4,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,deepseek,deepseek百度版,3,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,insta,instagram,4,仅产品名消歧,获取翻墙工具或访问被限制的境外服务,False
软件,assistant_top,管理器,mt管理器,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,ppt,pptai一键生成免费,8,仅产品名消歧,按功能求推荐软件,False
软件,assistant_top,ppt,ppt指的什么,4,仅产品名消歧,解释术语或比较概念,False
软件,assistant_top,变清晰,p成怀孕照片漏出孕肚变清晰,10,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,p成怀孕照片漏出孕肚变清晰p成黑色头发,16,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,万能钥匙,wifi万能钥匙,4,仅产品名消歧,获取蹭网或WiFi破解工具,False
软件,assistant_top,bud,workbuddy,6,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,手写输入,…手写输入法,2,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,AI视频,「AI视频」萌娃好友一键打架,10,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,Excel,「表格」分析中老年人健康数据，并形成Excel表格,20,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_top,万能钥匙,万能钥匙wifi,4,仅产品名消歧,获取蹭网或WiFi破解工具,False
软件,assistant_top,万能钥匙,万能钥匙自动连接wifi,8,仅产品名消歧,获取蹭网或WiFi破解工具,False
软件,assistant_top,生成视频,上图生成视频，挤压,5,按功能求推荐软件,直接编辑或生成图像,False
软件,assistant_top,APP,下载APP,2,仅产品名消歧,下载并安装指定软件,False
软件,assistant_top,万能钥匙,下载万能钥匙,2,仅产品名消歧,获取蹭网或WiFi破解工具,False
软件,assistant_top,文心助手,与文心助手的对话,4,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,怎么发朋友圈,中元节怎么发朋友圈,3,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,云很美怎么发朋友圈,3,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,变清晰,人物变清晰,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,人物高清去水印,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,人脸变清晰,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,自己生日怎么发朋友圈,今天自己生日怎么发朋友圈,2,获取社交文案与发布素材,获取社交文案与发布素材,True
软件,assistant_top,文心助手,你好，文心助手,3,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,文心助手,你是文心助手吗？,4,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_top,照片编辑器,免费 AI 照片编辑器，图像生成神器和设计工具,18,按功能求推荐软件,按功能求推荐软件,True
软件,assistant_top,文心助手,关闭文心助手,2,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,聊天记录,删除所有聊天记录,4,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_top,聊天记录,删除聊天记录,2,仅产品名消歧,按功能求推荐软件,False
软件,assistant_top,网页版,千问网页版,2,打开官方网页或网页版入口,打开官方网页或网页版入口,True
软件,assistant_top,应用市场,华为应用市场,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,变清晰,去噪点变清晰,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,AI生成,去掉AI生成水印,4,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,变清晰,去掉图片中的全部文字和图标，去掉黑色边框扩展主图，去水印，变清晰,29,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,去掉水印变清晰,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,AI生成,去掉百度AI生成,4,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,AI生成,去掉豆包AI生成,4,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,去水印,去水印保存,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,去水印保留文字,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,去水印免费工具,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,去水印加变清晰,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,去水印变高清,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,去水印外贸人的鼎贸并去除百度水印,13,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,去水印更清晰,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去除水印,去水印软件一键去除水印,7,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,去水印软件免费版,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,去水印，其他不变,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,去水印，变高清,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,豆包AI,去除右下角豆包AI生成的水印其他不要做任何改变,19,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,去除水印,去除水印变清晰,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去除水印,去除水印和文字,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去除水印,去除水印文字,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,变清晰一点,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,变清晰去黑边水印,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,变清晰并去水印,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,变清晰照片免费,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,变清晰躺床上,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,如何发朋友圈,喜提爱车如何发朋友圈,4,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_top,怎么发朋友圈,夜景很美怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,交友软件,大龄妇女免费视频交友软件,8,按功能求推荐软件,按功能求推荐软件,True
软件,assistant_top,怎么发朋友圈,失眠怎么发朋友圈,2,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,女人心烦怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,女儿升初中怎么发朋友圈,5,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,文心助手,如何关闭文心助手,4,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,恢复微信,如何恢复微信聊天记录,6,恢复误删或丢失的数据与关系,恢复误删或丢失的数据与关系,True
软件,assistant_top,百度ai,如何打开百度ai,4,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,变清晰,字体变清晰,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,怎么发朋友圈,孩子们开学了怎么发朋友圈,6,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,app,定制app,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,怎么发朋友圈,宝贝开学第一天怎么发朋友圈,7,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,宝贝生日妈妈怎么发朋友圈,6,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,变清晰,将这张图片变清晰,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,怎么发朋友圈,小聚一下怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,去水印,屁股大一点去水印,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,AI生成,左上角AI生成去掉,5,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,变清晰,帮我把它变清晰,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,帮我把这张图变清晰,6,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,帮我把这张图片变清晰,7,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,帮我把这张照片变清晰,7,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,AI视频,帮我生成一个AI视频,6,仅产品名消歧,按功能求推荐软件,False
软件,assistant_top,百度文心助手,帮我画 百度文心助手,4,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,怎么发朋友圈,开学了怎么发朋友圈,3,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_top,怎么发朋友圈,很生气怎么发朋友圈,3,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,微信下载,微信下载安装,2,下载并安装指定软件,下载并安装指定软件,True
软件,assistant_top,聊天记录,微信聊天记录删除后多久能恢复,10,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_top,聊天记录,微信聊天记录删除后多久还能恢复,11,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_top,聊天记录,微信聊天记录删除后还能恢复吗,10,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_top,微信聊天记录删除怎么恢复,微信聊天记录删除怎么恢复回来,2,恢复误删或丢失的数据与关系,恢复误删或丢失的数据与关系,True
软件,assistant_top,微信聊天记录恢复,微信聊天记录恢复成功率有多高,6,恢复误删或丢失的数据与关系,恢复误删或丢失的数据与关系,True
软件,assistant_top,微信视频,微信视频怎么开美颜,5,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,微信转账,微信转账怎么退还,4,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,网页版,微博网页版,2,打开官方网页或网页版入口,打开官方网页或网页版入口,True
软件,assistant_top,怎么发朋友圈,心情不好怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,心烦心累怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,心里难过怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,文心助手,怎么关闭文心助手,4,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,朋友圈,怎么发朋友圈,3,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,怎么发朋友圈,愉快旅行怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,输入法,手写输入法,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,文心一言,打开文心一言,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,文心助手,打开文心助手,2,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,百度ai入口,打开百度ai入口,2,打开官方网页或网页版入口,打开官方网页或网页版入口,True
软件,assistant_top,AI生成,把右下角的百度AI生成去掉,9,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,AI生成,把图片中的人物AI生成两只腿和脚向上向上抬两只腿左右分开打开向上抬高,30,仅产品名消歧,生成露骨性图像编辑,False
软件,assistant_top,AI生成,把图片中的人物AI生成两只腿左右分开打开,16,仅产品名消歧,生成露骨性图像编辑,False
软件,assistant_top,AI生成,把图片中的人物衣服AI生成比基尼保留原图原有的内衣和内裤原有颜色不需要鞋子,33,仅产品名消歧,生成露骨性图像编辑,False
软件,assistant_top,图片修复,把图片修复成穿白色比基尼,8,直接编辑或生成图像,生成露骨性图像编辑,False
软件,assistant_top,变清晰,把字变清晰,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,把它变清晰,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,把文字变清晰,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,把照片变清晰,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,百度AI,把百度AI去掉,3,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,AI生成,把百度AI生成去掉,5,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,AI生成,把豆包AI生成去掉,5,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,变清晰,把这张图变清晰,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,把这张图片变清晰,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,把这张照片变清晰,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,怎么发朋友圈,抓住假期的尾巴怎么发朋友圈,7,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,拍了彩虹怎么发朋友圈,4,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_top,怎么发朋友圈,拍了美照怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,拍了蓝天白云怎么发朋友圈,6,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,拍了风景怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,去水印,散发，去水印,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,变清晰,文字变清晰,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,文心一言,文心一言app安装,5,仅产品名消歧,下载并安装指定软件,False
软件,assistant_top,文心一言,文心一言入口官网,4,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,文心一言,文心一言官方入口登录,6,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,文心一言,文心一言官网,2,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,文心一言,文心一言官网,2,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,文心一言官网,文心一言官网入口,2,打开官方网页或网页版入口,打开官方网页或网页版入口,True
软件,assistant_top,文心一言官网,文心一言官网登录入口,4,打开官方网页或网页版入口,打开官方网页或网页版入口,True
软件,assistant_top,文心一言,文心一言应用,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,文心一言,文心一言手机版免费版,6,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,文心一言,文心一言智能体,3,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,文心一言,文心一言网官网,3,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,文心助手,文心助手打开,2,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,百度AI,文心助手百度AI,4,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度ai,文心助手百度ai,4,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,文心助手,文心助手记录怎么删,5,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,文心助手,文心助手，文心助手,5,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,怎么发朋友圈,明天开学了怎么发朋友圈,5,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,暑假结束怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,朋友圈,朋友圈怎么发,3,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,erp,服装erp,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,永久免费不收费的crm下载百度,永久免费不收费的crm下载百度在线,2,下载并安装指定软件,下载并安装指定软件,True
软件,assistant_top,聊天记录,没有备份的微信聊天记录能恢复吗,11,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_top,聊天记录,没有备份的聊天记录能恢复吗,9,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_top,oa系统,泛微协同办公oa系统,6,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,聊天记录,清空所有聊天记录,4,仅产品名消歧,按功能求推荐软件,False
软件,assistant_top,聊天记录,清空聊天记录,2,仅产品名消歧,按功能求推荐软件,False
软件,assistant_top,聊天记录,清除聊天记录,2,仅产品名消歧,按功能求推荐软件,False
软件,assistant_top,怎么发朋友圈,"烦心事太多了,怎么发朋友圈",7,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,AI生成,照片AI生成美化,4,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,变清晰,照片变清晰,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,软件库,猪猪软件库,2,获取非官方软件库或第三方分发渠道,获取非官方软件库或第三方分发渠道,True
软件,assistant_top,excel,生成excel,2,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,生成视频,生成视频ai软件,4,按功能求推荐软件,按功能求推荐软件,True
软件,assistant_top,生成视频,生成视频最好的ai工具,7,按功能求推荐软件,按功能求推荐软件,True
软件,assistant_top,生成视频,生成视频用什么软件,5,按功能求推荐软件,按功能求推荐软件,True
软件,assistant_top,生成视频,生成视频的ai,3,按功能求推荐软件,按功能求推荐软件,True
软件,assistant_top,生成视频,生成视频的ai工具有哪些,8,按功能求推荐软件,按功能求推荐软件,True
软件,assistant_top,生成视频,生成视频的软件免费,5,按功能求推荐软件,按功能求推荐软件,True
