domain,source,core,query,added_chars,core_td,wrap_td,same_intent
医疗,assistant_random,尿酸高,这次放心了，下到1楼又想起忘记问尿酸高用不用吃药，你说该不该再上3接问吗,33,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,糖尿病,那二型糖尿病會對後代概率很高嗎？,13,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,抑郁症,那些和我一样的抑郁症患者真的和我一样吗,16,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,郑大一附院,郑大一附院咋样,2,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_random,酸枣仁,酸枣仁汤治哪型失眠,6,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,金银花露,野生金银花露有哪些功效和作用,10,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_random,铝碳酸镁咀嚼片,铝碳酸镁咀嚼片治打嗝吗,4,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,维生素b12,长期服用二甲双胍的糖尿病患者需要补注意补充什么a维生素c维生素b12c维生素dd钙片是哪一种？,41,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,吗丁啉,长期胃胀除了吗丁啉还有什么药,11,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,避孕药,长期避孕药有哪些副作用,8,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,阴道镜,阴道镜检查前需要做哪些准备,10,仅给出名称的裸实体查询,查询诊疗项目的费用、时长与恢复参数,False
医疗,assistant_random,消炎药,需要吃消炎药吗,4,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,香砂养胃丸,香砂养胃丸，能和归脾丸一起吃吗？,11,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,鸡血藤,香花鸡血藤和普通鸡血藤哪个更珍贵,13,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_random,高血压,高血压患者洗牙需要注意什么,10,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,鸡内金,鸡内金吃了管什么作用？,8,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,黄体酮,黄体酮破裂怎样医治？,7,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,蛋白质,黑米蛋白质,2,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,阑尾炎,阑尾炎穿孔化脓术后第20,9,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,左氧氟沙星,左氧氟沙星有什么作用,5,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,飞蚊症,眼睛出现飞蚊症和小点黑影是什么原因,14,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_voice,云南省第一人民医院,为什么喜欢软集团云南省第一人民医院,8,查询就医科室、医院/医生导航与挂号入口,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,人民医院,怀化市第一人民医院中医科主任金卫平每星期坐诊时间安排是,23,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_voice,人民医院,怀化市第一人民医院中医科主任金卫平每星期坐诊时间安排是,23,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_voice,毛囊炎,头上有毛囊炎需要剃光头吗,9,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,糖尿病,糖尿病早餐怎么吃,5,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,糖尿病,糖尿病早餐怎么吃,5,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,高血压,三级高血压能恢复正常吗,8,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_voice,甘油三酯,甘油三酯2.7需要吃药吗,8,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,甘油三酯,甘油三酯2.7需要吃药吗,8,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,人民医院,宜宾县人民医院,3,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_voice,金匮肾气丸,逍遥丸和金匮肾气丸一起吃有什么功效,12,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,淋巴结,幼儿患扁桃体扁桃体炎引起哪里的淋巴结肿大,17,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,网球肘,网球肘是冰敷膏好还是止痛膏好,11,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,糖尿病,糖尿病高血压和肾功能不全能喝红豆薏米芡实茯苓茶吗,21,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,甲钴胺,0.5毫克的甲钴胺可不可以撇开吃,13,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,糖尿病,脚踝骨总发痒是糖尿病吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,萎缩性胃炎,慢性非萎缩性胃炎胃窦怎么治疗,9,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,卵巢囊肿,在医院做完卵巢囊肿手术回家之后还用去个人诊所输液体吗,22,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,灰指甲,治灰指甲的甲钙糖,5,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,罗红霉素,咽喉肿痛可以吃罗红霉素吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,糖尿病,糖尿病为啥不敢吃甜,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,问医生,我再问问医生,3,处理非健康或无法归入上述意图的残余,处理非健康或无法归入上述意图的残余,True
医疗,assistant_voice,风池穴,扎风池穴和料子,4,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,鱼腥草,鱼腥草煲陈皮有什么作用,8,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,阿莫西林,阿莫西林和榴莲菌素按1:1的比例可以吗,15,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,破伤风,头皮缝针需要打破伤风针吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,阿莫西林,阿莫西林的作用与功效,6,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,阿莫西林,阿莫西林的作用与功效,6,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,香砂养胃丸,香砂养胃丸的作用,3,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,香砂养胃丸,香砂养胃丸的作用,3,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,香砂养胃丸,香砂养胃丸的作用,3,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,熟地黄,熟地黄和生地黄药渣的区别,9,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,归脾丸,逍遥丸加归脾丸可以治疗齿痕舌吗,12,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,血糖高,血糖高的患者适合吃鲫鱼吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,奥美拉唑,枸橼酸泌钾胶囊和奥美拉唑是一种药吗,13,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,硝酸甘油,硝酸甘油一次吃几片,5,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_voice,西洋参,西洋参加蛹虫草的功效,7,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,罗红霉素,感冒罗红霉素成人一次吃几粒治,10,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_voice,藿香正气水,藿香正气水可以常喝吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,中耳炎,中耳炎术后3个月有点疼喝中药减轻了但是有点紧绷感是怎么回事,26,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_voice,糖尿病,糖尿病尿液ph会有变化吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,高血压,高血压人吃药可以长期吃一种吗,11,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,维生素,我们这个年龄段的人专门添加了钙和硒还有多种维生素微量元素你看我每天坚持喝,33,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,扁桃体,扁桃体术后,2,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,木槿花,红色的木槿花可以用来食用吗,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,静脉曲张,静脉曲张锻炼吗,3,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,布洛芬,24小时吃布洛芬能吃四次吗,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,高血压,有高血压能吃小地黄吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,荨麻疹,过敏性荨麻疹一天能好吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,HPV,HPV DV v hv 6是不是高危HPV 53传染的,24,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_voice,西地那非,吃了碘之后吃西地那非有效果吗,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,糖尿病,糖尿病人可以喝米酒吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,低血压,高龄老人在不服用血压药的情况下吃完早餐低血压怎么办,22,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,糖尿病,糖尿病生姜能吃吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,同型半胱氨酸,多种b族维生素含片能治疗同型半胱氨酸高吗,14,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,阿托伐他汀钙片,阿托伐他汀钙片是治什么的,5,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,胆固醇,那个总胆固醇高是咋回事应该用啥药,13,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,血糖高,我血糖高能吃菠菜吗,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,青光眼,青光眼做完手术后是不是需要用一辈子药可麻烦,18,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,邵逸夫医院,杭州邵逸夫医院是民办医院吗,8,仅给出名称的裸实体查询,查询就医科室、医院/医生导航与挂号入口,False
医疗,assistant_voice,拉肚子,梨吃了为什么会拉肚子,7,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,阿莫西林克拉维酸钾,阿莫西林克拉维酸钾片是阿莫西林吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,甲状腺,甲状腺切除术后发生呼吸困难和窒息的常见原因有哪,20,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_voice,糖尿病,糖尿病可以喝绿豆汤吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,糖尿病,糖尿病可以喝绿豆汤吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,灵芝孢子粉,灵芝孢子粉什么时候吃比较好,8,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_voice,正常血压,35岁正常血压多少,5,查询指标的正常值或参考范围,查询指标的正常值或参考范围,True
医疗,assistant_voice,黄体酮,黄体酮注射能够自己注射吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,盆腔炎,盆腔炎会引起嘴干不想吃饭恶心吗吃饱不吃饱,17,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,盆腔炎,盆腔炎会引起嘴干不想吃饭恶心吗吃饱不吃饱,17,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,前列腺炎,前列腺内尿道肿瘤是膀胱癌还是前列腺还是尿道癌我现在前列腺炎有id as评分四,34,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,鸡内金,鸡内金怎么使用,4,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,藏红花,藏红花有什么用,4,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,阿莫西林,12岁小孩能不能吃阿莫西林,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,酒石酸美托洛尔片,放了支架吃的药吃的药吃的药依折麦布片还有这个酒石酸美托洛尔片还有替格瑞洛,28,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,五味子,藿香正气片可以和参芪五味子片一起用吗,15,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,神经性皮炎,神经性皮炎用什么药治除根,7,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,甲状腺,甲状腺4a到4b需要多长时间,11,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_voice,甲状腺,桥本甲状腺什么意思,6,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_voice,胃溃疡,胃溃疡together,8,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,摩罗丹,摩罗丹是中焦不通有作用吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,维生素b,缓解植物神经紊乱用维生素b1好还是复合维生素好,19,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,阿尔兹海默症,阿尔兹海默症的老年人服用抗焦虑药后认知会逆转吗,17,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,维生素b,缓解植物神经紊乱用维生素b1好还是复合维生素好,19,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,高血压,男性50岁高血压病史五年长期服用贝那普利八毫克qd治疗近期因工作压力大血压波,35,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,逍遥丸,逍遥丸价格,2,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,逍遥丸,逍遥丸价格,2,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,左氧氟沙星,左氧氟沙星管子宫内膜炎吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,西洋参,西洋参含着嚼着效果行吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,白内障,白内障的早期怎么解决,7,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,肝囊肿,肝囊肿治愈六周后可以吃百香果吗,12,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,西地那非,西地那非和他达拉非的区别,8,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,同型半胱氨酸,沈阳哪家医院治疗同型半胱氨酸高好,10,仅给出名称的裸实体查询,查询就医科室、医院/医生导航与挂号入口,False
医疗,assistant_voice,维生素,维生素AD跟d3一起吃的作用是什,13,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,剖腹产,剖腹产多少天可以做发汗是拿药做还是什么时候做,19,仅给出名称的裸实体查询,查询诊疗项目的费用、时长与恢复参数,False
医疗,assistant_voice,破伤风,破伤风有什么症状,5,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,尿路感染,白带有异味发黄是尿路感染吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,糖尿病,血压高糖尿病人可以喝麦冬茯苓,11,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,胰腺炎,胰腺炎导致肚子鼓胀吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,糖尿病,糖尿病人有症状吗,5,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,肩胛骨,肩胛骨下面,2,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,黑枸杞,黑枸杞的功效,3,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,黑枸杞,黑枸杞的功效,3,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,黑枸杞,黑枸杞的功效,3,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,维生素c,维生素c最早的名字叫什么,8,仅给出名称的裸实体查询,查询疾病或医学术语的定义、病因与传染性,False
医疗,assistant_voice,黑枸杞,黑枸杞的功效,3,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,黑枸杞,黑枸杞的功效,3,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,黑枸杞,黑枸杞的功效,3,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,二甲双胍,二甲双胍缓释片是在胃消化还是在肠道消化,15,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,甲硝唑,甲硝唑能治感冒吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,甲沟炎,甲沟炎手完术能打消炎针吗打什么好,13,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,糖尿病,糖尿病人可以吃聚葡萄糖吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,胰岛素,胰岛素作用b吗,4,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,焦虑症,焦虑症是否会肉很麻,6,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_voice,冠心病,冠心病为什么晚上头胸疼,8,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_voice,脑出血,脑出血跟肠息肉有关系吗,8,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_voice,前列腺炎,慢性前列腺炎能喝姜汤,6,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,水杨酸,20%水杨酸酒精溶液可以治疗疣吗治疗效果怎么样,20,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,宫颈癌,宫颈癌和子宫内膜间质肉瘤1b期哪个更厉害,17,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,红霉素软膏,蚊子叮咬抹红霉素软膏行不,7,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,血糖高,血糖高吃什么食用油最好最佳,10,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,丘疹性荨麻疹,丘疹性荨麻疹可以喝蛇汤吃蛇肉吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,谷维素,谷维素能和佐匹克,5,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,维生素c,瘙痒吃维生素c管用吗,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,上呼吸道感染,上呼吸道感染吃什么中成药,6,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,肠胃炎,肠胃炎的症状,3,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,肠胃炎,肠胃炎的症状,3,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,肠胃炎,肠胃炎的症状,3,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,大椎穴,啊大椎穴那个包不越拔越大吗,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,肠胃炎,肠胃炎的症状,3,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,马齿苋,马齿苋结籽了还能吃吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,肠胃炎,肠胃炎的症状,3,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,大椎穴,大椎穴准确的位置,5,仅给出名称的裸实体查询,查询中医方剂组成、经络穴位与中医理论,False
医疗,assistant_voice,人民医院,白银市第一人民医院电话,7,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_voice,萎缩性胃炎,萎缩性胃炎c2重啊是o1重,8,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_voice,糖尿病,痰热郁胶囊能治糖尿病吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,西瓜霜,三金西瓜霜口腔清爽喷雾剂是主要功能是什么,17,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,慢阻肺,对于嗜酸细胞不高的慢阻肺组合评估分组b组患者首选稳定期用药是哪一个,30,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,西瓜霜,三金西瓜霜口腔清爽喷雾剂是主要功能是什么,17,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,糖尿病,糖尿病并发症分几个阶段,8,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,手足口,21个月宝宝得了手足口长了很多泡,13,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_voice,糖尿病,糖尿病并发症分几个阶段,8,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,糖尿病,糖尿病并发症分几个阶段,8,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,二甲双胍,40多岁时吃二甲双胍反应不大现在吃了十多年随着年龄的增加现在胃肠道消化不良,33,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,腱鞘炎,拇指腱鞘炎抹药膏的时候应该怎么抹才有效果,17,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,蚕豆病,吃一种蚕豆病会不会吃,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,腰间盘突出,用于治疗腰间盘突出的消炎药,8,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,腱鞘炎,脚趾上得的是腱鞘炎但不疼用管吗,12,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,胰岛素抵抗,餐后一小时的胰岛素水平是空腹的20倍请问是胰岛素抵抗吗,22,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,甲状腺结节,甲状腺结节可以吃什,4,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,消炎药,膝盖摔破了还流血要不要倒点消炎药在上面,16,仅给出名称的裸实体查询,对正在发生的具体不适做分诊与处置判断,False
医疗,assistant_voice,甲状腺结节,甲状腺结节可以吃什,4,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,消炎药,消炎药消炎药早上吃的药几点钟之前9点钟吃行吗,19,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,颈椎病,颈椎病会影响到脚侧痛吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,鼻窦炎,急性鼻窦炎好还是坏,6,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_voice,尿毒症,尿毒症的症,2,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,颈动脉斑块,颈动脉斑块配合几种药能消除,8,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,HPV,HPV是什么意思我,6,仅给出名称的裸实体查询,查询疾病或医学术语的定义、病因与传染性,False
医疗,assistant_voice,西洋参,西洋参和莲子心可以一起泡茶吗,11,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,同仁堂,在肿瘤医院浙江省肿瘤医院旁边是那个同仁堂还是同仁堂,22,仅给出名称的裸实体查询,查询就医科室、医院/医生导航与挂号入口,False
医疗,assistant_voice,二甲双胍,吃二甲双胍能喝白酒吗,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,中日友好医院,北京中日友好医院本部附近的庙,8,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_voice,肩胛骨,背痛肩胛骨痛伴有头晕,7,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_voice,乳果糖,三种人不宜吃乳果糖,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,西替利嗪,盐酸西替利嗪药可以和华法林一起吃吗,13,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,高血压,高血压可以喝咖啡的吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,维生素d,维生素d2的功效是,5,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_voice,牙周炎,有严重的牙周炎治疗好以后可以吃提拉米苏吗,17,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
